Joints
100
,,Ben_Johnston:World_Lower,,,,,,Ben_Johnston:World_Upper,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
18,0,-3.63565,-5.85591,1042.16,-0.255987,-10.3996,1151.97,-23.3913,-12.9811,1406.31,-2.15455,97.3166,1332.81
19,0,-3.3017,-6.21228,1042.54,-0.50644,-10.7832,1152.55,-24.7847,-13.2995,1406.66,-2.19708,97.593,1333.18
20,0,-2.87641,-6.65613,1042.93,-0.800211,-11.2246,1153.15,-26.3216,-13.5648,1407.09,-3.84277,97.258,1334.1
21,0,-2.38942,-7.02592,1043.33,-1.08366,-11.7097,1153.76,-28.0413,-13.8142,1407.59,-5.49988,96.7773,1334.43
22,0,-1.74676,-7.41463,1043.76,-1.32309,-12.1435,1154.5,-29.885,-14.135,1408.09,-7.3281,96.1716,1334.96
23,0,-1.04018,-7.78682,1044.21,-1.58611,-12.612,1155.22,-31.8823,-14.4552,1408.65,-9.0209,95.7464,1335.64
24,0,-0.280322,-8.1365,1044.71,-1.81116,-13.0419,1156.07,-34.0372,-14.7469,1409.27,-10.3581,95.6411,1336.46
25,0,0.620449,-8.52919,1045.28,-1.96101,-13.4576,1157.01,-36.3274,-15.1223,1409.91,-12.4642,95.1458,1337.3
26,0,1.54166,-8.8824,1045.91,-2.10657,-13.887,1158.05,-38.8448,-15.4364,1410.59,-14.1546,94.8873,1338.26
27,0,2.59737,-9.25584,1046.6,-2.2724,-14.3285,1159.13,-41.4854,-15.8182,1411.35,-16.2363,94.4371,1339.2
28,0,3.66906,-9.63357,1047.25,-2.44523,-14.807,1160.29,-44.3167,-16.1203,1412.08,-17.6625,94.5358,1340.54
29,0,4.91193,-9.93725,1048.04,-2.60575,-15.2395,1161.53,-47.313,-16.5034,1412.85,-19.4799,94.3179,1341.27
30,0,6.21001,-10.2834,1048.8,-2.69729,-15.6888,1162.79,-50.4881,-16.8255,1413.56,-22.9103,93.3741,1342.26
31,0,7.59115,-10.563,1049.66,-2.77681,-16.113,1164.14,-53.8283,-17.1333,1414.29,-24.8965,93.3767,1343.49
32,0,9.14976,-10.9228,1050.55,-2.85314,-16.54,1165.57,-57.3342,-17.4782,1415,-27.4098,92.9936,1344.53
33,0,10.7874,-11.1836,1051.41,-2.91194,-16.954,1167.1,-60.9914,-17.7934,1415.65,-30.416,92.5918,1345.5
34,0,12.5518,-11.4443,1052.31,-2.96531,-17.3598,1168.69,-64.8711,-18.1032,1416.24,-33.2295,92.3027,1346.74
35,0,14.4601,-11.7877,1053.23,-2.98837,-17.7426,1170.32,-69.0155,-18.3899,1416.82,-36.0059,92.2446,1347.84
36,0,16.5261,-12.0585,1054.2,-2.98415,-18.1195,1171.97,-73.2747,-18.6377,1417.28,-38.5765,92.1599,1349.12
37,0,18.6688,-12.3108,1055.21,-2.94696,-18.4963,1173.66,-77.8283,-18.9063,1417.6,-42.0912,91.7609,1349.5
38,0,20.9539,-12.5553,1056.26,-2.87094,-18.8707,1175.43,-82.5688,-19.1671,1417.82,-46.3737,91.2245,1350.52
39,0,23.4291,-12.798,1057.29,-2.8043,-19.244,1177.24,-87.5383,-19.4372,1417.91,-50.077,91.2064,1351.44
40,0,25.9596,-13.1082,1058.29,-2.71616,-19.6113,1179.13,-92.7109,-19.7128,1417.81,-54.3916,90.6596,1352.01
41,0,28.6754,-13.3933,1059.35,-2.62,-20.0309,1180.98,-98.1027,-20.055,1417.47,-57.9019,90.9317,1352.82
42,0,31.5248,-13.6332,1060.4,-2.50963,-20.4511,1182.84,-103.717,-20.3205,1416.9,-62.5797,90.3951,1353.19
43,0,34.491,-13.8811,1061.52,-2.39313,-20.9202,1184.73,-109.636,-20.6348,1416.07,-66.8852,90.4256,1353.41
44,0,37.5375,-14.1099,1062.54,-2.30023,-21.37,1186.57,-115.76,-20.9634,1414.86,-71.6151,90.0996,1353.4
45,0,40.6588,-14.3209,1063.61,-2.25324,-21.8431,1188.34,-122.077,-21.2548,1413.33,-76.6062,89.8175,1353.01
46,0,43.8853,-14.5929,1064.59,-2.26498,-22.361,1189.94,-128.622,-21.5851,1411.38,-81.6807,89.7062,1352.06
47,0,47.1085,-14.8573,1065.58,-2.29529,-22.9663,1191.36,-135.316,-21.9435,1409.04,-87.1014,89.5405,1350.98
48,0,50.2843,-15.1574,1066.48,-2.35409,-23.654,1192.66,-142.201,-22.3168,1406.21,-92.5939,89.2972,1349.52
49,0,53.421,-15.5229,1067.36,-2.48315,-24.3988,1193.7,-149.218,-22.7262,1402.95,-98.2719,89.003,1347.59
50,0,56.3352,-15.9747,1068.14,-2.82151,-25.2629,1194.64,-156.285,-23.1605,1399.28,-104.244,88.5117,1345.31
51,0,59.001,-16.4512,1068.97,-3.36057,-26.1388,1195.34,-163.373,-23.5838,1395.21,-109.854,88.2907,1342.56
52,0,61.4176,-16.9994,1069.82,-4.07334,-27.029,1195.77,-170.664,-24.04,1390.65,-115.646,88.0347,1339.38
53,0,63.851,-17.454,1070.73,-5.07181,-27.9428,1195.99,-177.979,-24.4833,1385.67,-121.563,87.5789,1336.04
54,0,66.0658,-17.898,1071.53,-6.19912,-28.8293,1196.1,-185.341,-24.9215,1380.32,-127.268,87.543,1332.52
55,0,67.9518,-18.3431,1072.2,-7.53888,-29.674,1195.95,-192.44,-25.2104,1374.77,-133.526,87.0513,1328.12
56,0,69.5714,-18.67,1072.75,-9.0916,-30.4202,1195.37,-199.555,-25.5351,1368.61,-138.985,87.2982,1323.99
57,0,71.1029,-18.9967,1073.3,-10.7371,-31.0563,1194.5,-206.684,-25.9084,1362.09,-145.191,87.0782,1319.11
58,0,72.4081,-19.4078,1073.68,-12.5961,-31.6426,1193.32,-213.759,-26.2412,1355.16,-151.245,86.8578,1314.13
59,0,73.5449,-19.6941,1073.92,-14.6625,-32.1598,1192,-220.439,-26.385,1348.09,-157.007,87.2427,1308.28
60,0,74.677,-20.0246,1074.14,-16.671,-32.5939,1190.6,-226.906,-26.3872,1340.9,-162.513,87.3342,1302.6
61,0,75.6507,-20.2879,1074.31,-18.5919,-33.0168,1189.09,-233.21,-26.2941,1333.59,-167.53,88.1015,1296.43
62,0,76.6207,-20.5367,1074.38,-20.4849,-33.3264,1187.55,-239.26,-26.125,1326.18,-173.069,88.3042,1290.19
63,0,77.5407,-20.6962,1074.42,-22.4488,-33.5982,1186.07,-245.135,-25.9822,1318.81,-178.423,88.7302,1283.43
64,0,78.8039,-20.717,1074.6,-24.4803,-33.8613,1184.81,-251.007,-25.7967,1311.13,-183.558,89.4087,1277.03
65,0,79.6446,-20.9443,1074.5,-26.2374,-33.8555,1183.79,-256.863,-25.471,1303.36,-188.599,89.8298,1270.62
66,0,80.4754,-21.1083,1074.33,-28.2327,-34.1076,1182.61,-262.586,-25.292,1295.64,-193.743,90.2124,1264.52
67,0,81.2014,-21.4731,1074.03,-30.2488,-34.2651,1181.34,-268.206,-25.0095,1288.07,-198.766,91.1266,1257.88
68,0,81.7976,-21.7912,1073.65,-32.109,-34.6052,1180.13,-273.555,-24.5676,1280.44,-203.702,91.8853,1251.61
69,0,82.3107,-22.1725,1073.28,-34.3276,-34.7157,1178.64,-278.8,-24.3398,1272.77,-208.482,92.3298,1245.42
70,0,82.6802,-22.6534,1072.94,-36.619,-34.7675,1177.12,-283.812,-23.9766,1265.14,-213.333,92.86,1239.53
71,0,82.9014,-23.0435,1072.63,-38.9606,-34.8575,1175.63,-288.921,-23.7344,1257.28,-217.776,93.272,1233.16
72,0,83.0505,-23.4597,1072.35,-41.309,-34.8731,1174.22,-293.945,-23.5262,1249.55,-222.459,93.7392,1227.34
73,0,83.1345,-23.9074,1072.09,-43.7618,-34.867,1172.88,-298.831,-23.3926,1241.46,-227.004,94.0817,1221.23
74,0,83.0388,-24.3092,1071.79,-46.289,-34.7885,1171.56,-303.556,-23.245,1233.45,-231.967,94.1322,1215.13
75,0,82.7837,-24.7318,1071.44,-48.8133,-34.6624,1170.17,-308.235,-23.152,1225.65,-236.19,94.5864,1208.99
76,0,82.3552,-25.2452,1071.1,-51.4311,-34.6321,1168.65,-312.684,-22.9888,1217.89,-240.473,95.1529,1202.98
77,0,81.7443,-25.8693,1070.76,-54.0119,-34.5822,1167.18,-317,-22.9713,1210.27,-244.506,95.4316,1196.7
78,0,81.0079,-26.5902,1070.49,-56.7623,-34.5901,1165.44,-321.083,-22.8223,1202.69,-248.999,95.9515,1191.21
79,0,80.3101,-27.338,1070.34,-59.484,-34.7569,1163.81,-325.051,-22.7665,1195.33,-252.738,96.1282,1185.22
80,0,79.3788,-27.9449,1070.05,-62.0532,-35.049,1162.26,-328.835,-22.7704,1188.18,-256.405,96.174,1179.53
81,0,78.4526,-28.512,1069.8,-64.6597,-35.3006,1160.71,-332.414,-22.7078,1181.32,-259.999,96.0507,1174.05
82,0,77.4952,-29.0034,1069.59,-67.1565,-35.5496,1159.3,-335.821,-22.8709,1174.65,-262.897,95.9611,1168.57
83,0,76.5895,-29.4101,1069.4,-69.5988,-35.7672,1157.73,-338.811,-22.7102,1168.05,-266.724,96.3523,1164.41
84,0,75.5526,-29.8027,1069.12,-71.7741,-36.0124,1156.12,-341.624,-22.7785,1162.06,-269.114,95.979,1158.41
85,0,74.5804,-30.2,1068.78,-73.9529,-36.3748,1154.46,-344.2,-23.0506,1156.47,-271.221,95.9909,1153.84
86,0,73.5836,-30.6399,1068.38,-75.9243,-36.8389,1152.77,-346.482,-23.0808,1151.43,-273.633,95.9496,1149.85
87,0,72.574,-31.0311,1067.96,-77.7345,-37.4073,1151.1,-348.509,-23.3463,1146.76,-275.625,95.4722,1146.07
88,0,71.7182,-31.3974,1067.59,-79.3882,-37.9913,1149.52,-350.389,-23.7478,1142.61,-277.125,94.9668,1142.87
89,0,70.8964,-31.7572,1067.25,-80.8763,-38.5963,1148.13,-351.914,-23.9837,1138.87,-278.422,94.4757,1140.26
90,0,70.2675,-32.0568,1067.01,-82.1799,-39.1902,1146.91,-353.204,-24.3647,1135.72,-279.918,94.465,1137.68
91,0,69.6349,-32.3643,1066.86,-83.2782,-39.722,1145.92,-354.287,-24.7933,1133.1,-280.979,94.016,1135.7
92,0,69.1139,-32.5938,1066.81,-84.2312,-40.2257,1145.17,-355.17,-25.212,1131.03,-281.877,93.5056,1134.12
93,0,68.7535,-32.7607,1066.86,-84.9407,-40.6174,1144.66,-355.831,-25.608,1129.53,-282.599,93.0937,1132.95
94,0,68.4673,-32.8566,1066.95,-85.4833,-40.9687,1144.4,-356.292,-25.9317,1128.58,-282.957,92.9475,1132.16
95,0,68.2576,-32.8609,1067.13,-85.7947,-41.1852,1144.38,-356.581,-26.2417,1128.17,-283.462,92.5008,1131.94
96,0,68.111,-32.7935,1067.38,-85.9229,-41.3253,1144.6,-356.685,-26.4897,1128.3,-283.32,92.0929,1131.86
97,0,68.0688,-32.6546,1067.66,-85.8598,-41.3694,1145,-356.585,-26.7303,1128.95,-283.135,92.0147,1132.78
98,0,68.1075,-32.4738,1067.93,-85.6303,-41.3395,1145.5,-356.335,-26.9383,1130.13,-283.483,91.8807,1133.75
99,0,68.2149,-32.2671,1068.22,-85.1952,-41.2143,1146.2,-355.905,-27.0757,1131.76,-282.886,91.9934,1134.77
100,0,68.3862,-32.058,1068.53,-84.5576,-41.0328,1147.02,-355.358,-27.175,1133.87,-282.765,91.844,1136.77
101,0,68.6111,-31.8908,1068.86,-83.8132,-40.8671,1148.01,-354.583,-27.2266,1136.39,-281.884,91.9859,1138.25
102,0,68.9298,-31.7413,1069.19,-82.837,-40.6814,1149.04,-353.686,-27.3554,1139.37,-280.478,91.7367,1140.7
103,0,69.3175,-31.6009,1069.51,-81.7413,-40.4994,1150.21,-352.543,-27.3607,1142.7,-279.66,91.8288,1143.02
104,0,69.7949,-31.4984,1069.85,-80.4831,-40.2841,1151.46,-351.211,-27.2781,1146.4,-278.75,91.8692,1146.06
105,0,70.2923,-31.3925,1070.13,-79.0574,-40.0152,1152.77,-349.668,-27.2215,1150.56,-277.452,92.1197,1149.24
106,0,70.794,-31.3266,1070.43,-77.4836,-39.6985,1154.2,-348.009,-27.2284,1154.99,-275.557,91.9425,1152.61
107,0,71.3936,-31.2478,1070.74,-75.7588,-39.4037,1155.73,-346.097,-27.2102,1159.86,-274.006,92.2645,1156.54
108,0,72.0203,-31.1146,1071.03,-73.8658,-39.0814,1157.34,-344.011,-27.2412,1165.05,-271.767,92.1022,1160.38
109,0,72.6767,-30.9716,1071.34,-71.8051,-38.7032,1159.06,-341.662,-27.1029,1170.63,-269.781,92.4372,1165.27
110,0,73.3832,-30.7987,1071.66,-69.6914,-38.3735,1160.83,-339.147,-27.0499,1176.78,-267.895,92.9934,1170.62
111,0,74.0243,-30.6514,1071.99,-67.4227,-38.0474,1162.6,-336.436,-27.1222,1182.96,-265.243,92.9587,1175.14
112,0,74.8146,-30.5047,1072.35,-65.0249,-37.6932,1164.53,-333.417,-26.9479,1189.3,-262.187,93.0596,1179.93
113,0,75.4902,-30.3833,1072.65,-62.6087,-37.4601,1166.45,-330.279,-26.8348,1195.92,-259.458,93.4469,1185.65
114,0,76.0451,-30.2206,1072.86,-60.0416,-37.1511,1168.51,-326.89,-26.6747,1202.91,-256.145,93.4264,1190.94
115,0,76.6497,-30.1092,1073.13,-57.3481,-37.0035,1170.65,-323.327,-26.6473,1210.1,-253.272,93.7013,1197.19
116,0,77.2372,-30.0117,1073.4,-54.6618,-36.9668,1172.63,-319.512,-26.7116,1217.57,-249.746,93.8168,1203.24
117,0,77.7725,-29.9439,1073.62,-51.8597,-36.8138,1174.69,-315.417,-26.6426,1225.19,-245.802,93.8972,1209.2
118,0,78.2921,-29.8291,1073.88,-49.0555,-36.6643,1176.78,-311.108,-26.6998,1233.06,-242.09,93.9115,1215.95
119,0,78.7086,-29.7657,1074.1,-46.223,-36.5594,1178.88,-306.586,-26.7927,1241.07,-237.501,93.7028,1222.3
120,0,79.0295,-29.7591,1074.27,-43.2956,-36.4515,1180.91,-301.818,-26.7446,1249.12,-233.23,93.3799,1228.56
121,0,79.2966,-29.7668,1074.42,-40.3726,-36.3333,1182.9,-296.9,-26.7159,1257.29,-229.462,93.4998,1235.65
122,0,79.5408,-29.7629,1074.52,-37.4545,-36.2553,1184.87,-291.812,-26.8066,1265.51,-224.867,93.4735,1242.32
123,0,79.5613,-29.8381,1074.46,-34.4619,-36.2028,1186.75,-286.511,-26.7813,1273.82,-220.351,93.2133,1248.68
124,0,79.3313,-29.9997,1074.28,-31.4529,-36.1886,1188.65,-280.886,-26.9066,1282.15,-214.845,93.4196,1255.59
125,0,79.1352,-30.0333,1074.21,-28.6163,-36.1067,1190.37,-275.169,-26.9929,1290.18,-209.73,93.3544,1262.15
126,0,78.8483,-30.0236,1074.13,-25.9867,-35.9429,1192.02,-269.355,-27.1327,1298.29,-204.601,93.061,1269
127,0,78.3917,-30.0292,1074.02,-23.2493,-35.8189,1193.66,-263.525,-27.1872,1306.38,-199.505,92.9341,1275.52
128,0,77.7513,-30.1025,1073.88,-20.6616,-35.7648,1195.19,-257.567,-27.2687,1314.17,-193.981,92.6244,1281.91
129,0,76.9984,-30.1205,1073.76,-18.4462,-35.9266,1196.42,-251.438,-27.349,1321.93,-188.597,92.3994,1287.95
130,0,75.9943,-30.1406,1073.61,-16.1385,-35.8668,1197.67,-245.311,-27.4417,1329.53,-183.324,92.2401,1293.94
131,0,74.8422,-30.1906,1073.44,-13.8565,-35.7982,1198.76,-239.012,-27.584,1337.01,-178.004,91.9068,1299.75
132,0,73.6279,-30.2723,1073.26,-11.7685,-35.7633,1199.81,-232.66,-27.7235,1344.07,-172.411,91.5775,1305.46
133,0,72.2294,-30.2819,1073.02,-9.86312,-35.738,1200.6,-226.404,-27.8959,1350.67,-166.871,91.3338,1310.75
134,0,70.7115,-30.3497,1072.77,-8.00757,-35.7679,1201.34,-220.075,-28.0875,1357.17,-161.494,90.7216,1316
135,0,69.0857,-30.4639,1072.5,-6.30757,-35.7689,1201.85,-213.694,-28.2553,1363.36,-155.774,90.3453,1321.17
136,0,67.2789,-30.4624,1072.19,-4.75319,-35.791,1202.25,-207.404,-28.4625,1369.2,-150.354,90.0195,1325.56
137,0,65.4604,-30.5507,1071.82,-3.32088,-35.8041,1202.53,-201.106,-28.6578,1374.69,-144.85,89.6774,1329.9
138,0,63.5873,-30.6099,1071.36,-1.97026,-35.8456,1202.64,-194.817,-28.8804,1379.87,-139.262,89.1201,1334.14
139,0,61.5546,-30.7828,1070.87,-0.821522,-35.9188,1202.57,-188.452,-29.044,1384.79,-133.89,88.7361,1337.54
140,0,59.4554,-30.8827,1070.36,0.196565,-35.9718,1202.3,-182.102,-29.159,1389.37,-127.638,88.4269,1341.3
141,0,57.3159,-31.0165,1069.72,1.16017,-36.0695,1201.91,-175.94,-29.3825,1393.54,-123.06,87.9251,1344.08
142,0,55.1245,-31.1888,1069.09,1.93868,-36.1703,1201.4,-170,-29.7164,1397.25,-118.43,87.1205,1346.42
143,0,52.9213,-31.2366,1068.39,2.58211,-36.2909,1200.69,-164.194,-30.0834,1400.48,-113.039,86.8126,1348.77
144,0,50.71,-31.4633,1067.65,3.19552,-36.3898,1200,-158.385,-30.3717,1403.56,-108.487,86.1166,1350.73
145,0,48.4175,-31.5076,1066.88,3.59706,-36.5375,1199.05,-152.621,-30.7274,1406.28,-103.651,85.6452,1352.56
146,0,46.08,-31.6548,1066.07,3.9143,-36.6217,1198.04,-147.012,-31.0321,1408.74,-99.2212,85.1334,1353.62
147,0,43.8032,-31.8033,1065.22,4.13211,-36.7313,1196.91,-141.434,-31.3497,1410.93,-94.4625,84.7692,1354.85
148,0,41.4273,-31.8727,1064.38,4.25256,-36.7725,1195.7,-135.969,-31.6343,1412.81,-89.9781,84.3474,1356.32
149,0,39.0337,-32.0526,1063.46,4.21072,-36.8049,1194.45,-130.674,-31.9429,1414.43,-85.6057,83.7338,1356.7
150,0,36.6031,-32.1127,1062.6,4.07243,-36.8238,1193.12,-125.48,-32.2734,1415.78,-81.1798,83.4002,1357.33
151,0,34.1071,-32.1613,1061.69,3.80793,-36.8589,1191.67,-120.475,-32.5667,1416.93,-76.9608,83.1143,1357.97
152,0,31.6061,-32.2764,1060.82,3.41629,-36.8727,1190.16,-115.589,-32.8736,1417.87,-72.9745,82.5975,1357.91
153,0,29.1057,-32.32,1059.92,2.84551,-36.9132,1188.64,-110.943,-33.2016,1418.53,-69.028,82.2625,1357.97
154,0,26.4978,-32.2727,1059.1,2.26463,-36.9321,1187.12,-106.416,-33.5746,1419.07,-65.3855,81.664,1358
155,0,23.8551,-32.2167,1058.25,1.54416,-36.9144,1185.58,-101.974,-33.8512,1419.35,-61.8863,81.1937,1357.77
156,0,21.2215,-32.1319,1057.49,0.742745,-36.915,1183.94,-97.7849,-34.2394,1419.45,-58.5184,80.7306,1357.29
157,0,18.5963,-32.0551,1056.7,-0.172316,-36.8794,1182.22,-93.6791,-34.5424,1419.31,-55.1889,80.4791,1356.46
158,0,15.9734,-31.9465,1055.87,-1.05853,-36.8307,1180.5,-89.8156,-34.7948,1419.01,-52.4548,79.79,1355.61
159,0,13.5055,-31.716,1055.07,-2.06664,-36.7676,1178.81,-86.2101,-35.0644,1418.58,-49.881,79.3874,1354.2
160,0,11.009,-31.5209,1054.17,-2.95394,-36.6661,1177.16,-82.758,-35.3198,1418.07,-46.4844,79.493,1353.75
161,0,8.73335,-31.2686,1053.3,-3.87233,-36.5839,1175.52,-79.5389,-35.5734,1417.43,-44.5947,78.8784,1352.34
162,0,6.47669,-31.1241,1052.33,-4.77697,-36.5147,1173.91,-76.5028,-35.777,1416.74,-41.9723,78.8096,1351.47
163,0,4.31253,-30.9484,1051.43,-5.63088,-36.4398,1172.33,-73.7373,-35.9769,1415.99,-39.0268,78.9396,1350.68
164,0,2.2173,-30.7126,1050.45,-6.54626,-36.4355,1170.71,-71.1267,-36.0094,1415.17,-37.6473,78.5363,1349.06
165,0,0.124472,-30.5627,1049.59,-7.35394,-36.3871,1169.12,-68.7477,-36.1942,1414.32,-35.9531,78.1787,1347.72
166,0,-1.85089,-30.5098,1048.81,-8.26566,-36.3808,1167.53,-66.4452,-36.3503,1413.45,-34.2787,77.9701,1346.58
167,0,-3.74833,-30.3718,1048.09,-9.04444,-36.3141,1166.04,-64.4019,-36.4876,1412.65,-31.8792,78.208,1345.79
168,0,-5.44721,-30.334,1047.51,-9.86598,-36.2901,1164.64,-62.5468,-36.5607,1411.88,-31.4723,77.4717,1344.24
169,0,-7.05288,-30.2505,1046.95,-10.5736,-36.192,1163.45,-60.8403,-36.8019,1411.2,-30.1408,77.315,1343.37
170,0,-8.5302,-30.2355,1046.45,-11.3205,-36.1526,1162.38,-59.3254,-36.8774,1410.56,-28.6084,77.4014,1342.41
171,0,-9.92899,-30.1037,1046.04,-11.9438,-36.0713,1161.49,-58.0381,-36.9114,1410.05,-28.0681,77.077,1341.81
172,0,-11.1853,-30.0235,1045.66,-12.5116,-36.0148,1160.73,-56.8806,-36.9329,1409.63,-26.4896,77.3964,1341.31
173,0,-12.3837,-29.804,1045.26,-13.0353,-35.9228,1160.15,-55.7287,-36.9551,1409.2,-26.4228,77.0231,1340.66
174,0,-13.4885,-29.7025,1044.85,-13.4844,-35.8197,1159.47,-54.8281,-36.9387,1408.8,-25.3316,77.224,1340.23
175,0,-14.5281,-29.5202,1044.44,-13.8943,-35.7149,1158.89,-53.9373,-36.8418,1408.46,-25.0033,77.1093,1339.35
176,0,-15.4781,-29.3299,1044.03,-14.2907,-35.5796,1158.24,-53.1827,-36.7862,1408.11,-23.7435,77.6026,1339.4
177,0,-16.3104,-29.1842,1043.68,-14.6844,-35.3965,1157.63,-52.456,-36.6516,1407.75,-23.8707,77.2853,1338.7
178,0,-17.0674,-28.9596,1043.37,-15.0159,-35.2092,1157.14,-51.9289,-36.5601,1407.39,-22.9629,77.7755,1338.53
179,0,-17.7435,-28.7289,1043.04,-15.3339,-35.0428,1156.62,-51.3973,-36.3817,1407.1,-23.1599,77.5574,1337.72
180,0,-18.3473,-28.6095,1042.68,-15.589,-34.8736,1156.18,-50.9579,-36.1822,1406.85,-23.1932,77.6505,1337.28
181,0,-18.936,-28.4512,1042.34,-15.8255,-34.6943,1155.79,-50.6071,-35.9486,1406.63,-23.3003,77.7349,1337.09
182,0,-19.4044,-28.2508,1042.08,-16.0578,-34.5363,1155.47,-50.334,-35.6906,1406.45,-22.5142,78.4113,1336.84
183,0,-19.8549,-28.1438,1041.87,-16.2818,-34.3615,1155.21,-50.1034,-35.4673,1406.29,-22.782,78.338,1336.4
184,0,-20.2917,-28.0954,1041.71,-16.4401,-34.1728,1154.98,-49.8779,-35.1997,1406.14,-22.2948,78.8957,1336.33
185,0,-20.6928,-28.011,1041.59,-16.6021,-33.9703,1154.76,-49.69,-34.9259,1406.02,-21.3479,79.4447,1336.14
186,0,-21.0625,-27.8949,1041.5,-16.7685,-33.7983,1154.57,-49.5467,-34.665,1405.91,-22.3897,79.2935,1335.93
187,0,-21.4103,-27.7864,1041.46,-16.9452,-33.5914,1154.38,-49.4582,-34.4298,1405.82,-22.7573,79.2924,1335.68
188,0,-21.7369,-27.6962,1041.44,-17.1061,-33.3954,1154.21,-49.4268,-34.1696,1405.77,-22.1012,79.9374,1335.77
189,0,-22.0307,-27.5946,1041.45,-17.2549,-33.206,1154.08,-49.441,-33.9166,1405.75,-22.0809,80.208,1335.75
190,0,-22.2855,-27.5195,1041.47,-17.401,-32.9848,1153.98,-49.472,-33.6713,1405.74,-22.127,80.4296,1335.69
191,0,-22.5015,-27.4437,1041.48,-17.5192,-32.7883,1153.93,-49.5317,-33.4462,1405.76,-22.7655,80.3323,1335.52
192,0,-22.676,-27.3778,1041.46,-17.5855,-32.6366,1153.91,-49.5934,-33.2528,1405.78,-22.9638,80.4086,1335.44
193,0,-22.795,-27.3091,1041.42,-17.6487,-32.515,1153.89,-49.6694,-33.0896,1405.8,-23.2315,80.4061,1335.33
194,0,-22.8807,-27.2221,1041.38,-17.7036,-32.4024,1153.87,-49.7294,-32.9522,1405.84,-23.2839,80.5558,1335.31
195,0,-22.9304,-27.1377,1041.35,-17.7464,-32.3121,1153.86,-49.8365,-32.8275,1405.9,-23.3345,80.7036,1335.32
196,0,-22.9314,-27.0605,1041.32,-17.7662,-32.2391,1153.86,-49.9937,-32.705,1405.97,-23.112,81.0082,1335.5
197,0,-22.9002,-27.0094,1041.26,-17.7481,-32.1802,1153.89,-50.1506,-32.589,1406.06,-23.0827,81.1378,1335.61
198,0,-22.8264,-26.9495,1041.2,-17.7035,-32.1231,1153.93,-50.3348,-32.4836,1406.18,-23.0604,81.2439,1335.61
199,0,-22.6968,-26.8986,1041.18,-17.6456,-32.0637,1154.01,-50.5065,-32.392,1406.3,-23.1149,81.2871,1335.66
