Joints
100
,,Ben_Johnston:World_Lower,,,,,,Ben_Johnston:World_Upper,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
19,0,-42.206,11.9916,1031.92,-29.2712,3.43182,1138.29,-45.996,7.54165,1399.81,-29.9861,117.497,1325.47
20,0,-42.3735,13.2876,1032.05,-29.4848,5.12855,1138.34,-46.1803,9.36452,1399.77,-31.2894,119.786,1326.07
21,0,-42.5701,14.6926,1032.16,-29.7936,6.92829,1138.33,-46.57,11.3777,1399.73,-33.8367,121.477,1325.28
22,0,-42.7305,16.2542,1032.27,-30.0766,8.95766,1138.31,-47.5792,13.3747,1399.63,-35.035,124.307,1325.84
23,0,-42.9827,17.883,1032.36,-30.413,11.0531,1138.31,-48.0831,15.7165,1399.59,-37.4303,126.782,1325.67
24,0,-43.2493,19.6332,1032.44,-30.7384,13.356,1138.35,-48.5908,18.2158,1399.54,-40.0361,129.512,1325.45
25,0,-43.5405,21.4087,1032.54,-31.1405,15.731,1138.45,-49.1791,20.9225,1399.49,-41.9202,132.14,1325.36
26,0,-43.8366,23.2043,1032.64,-31.6172,18.1949,1138.53,-49.8509,23.7294,1399.41,-45.8303,135.012,1325.1
27,0,-44.1702,25.0803,1032.75,-32.0849,20.7975,1138.61,-50.6646,26.6547,1399.33,-48.8619,138.198,1324.65
28,0,-44.5722,27.0233,1032.83,-32.6635,23.4451,1138.64,-51.5512,29.7034,1399.25,-53.5011,140.652,1324.6
29,0,-44.4552,29.4842,1032.98,-33.313,26.2367,1138.66,-52.6357,32.7894,1399.14,-56.3122,144.127,1324.29
30,0,-45.3363,31.1099,1032.99,-34.1103,29.0502,1138.63,-53.8005,36.0781,1398.99,-61.5332,146.61,1323.82
31,0,-45.9578,33.1679,1033.07,-34.9213,31.9834,1138.62,-55.1761,39.3344,1398.83,-65.8615,149.575,1323.47
32,0,-46.555,35.2393,1033.1,-35.9453,34.9246,1138.56,-56.6622,42.7825,1398.6,-70.9653,152.287,1323.3
33,0,-47.3582,37.417,1033.13,-36.9583,37.9763,1138.52,-58.3307,46.2034,1398.38,-76.2392,155.062,1322.83
34,0,-48.1787,39.5557,1033.13,-37.9252,41.3916,1138.33,-60.1822,49.717,1398.11,-79.8869,158.733,1322.35
35,0,-49.1878,41.8269,1033.09,-39.2688,44.4319,1138.24,-62.1745,53.3303,1397.82,-89.3543,159.803,1321.38
36,0,-50.6399,44.0576,1032.95,-41.0054,47.3221,1138.15,-63.4824,57.4744,1397.58,-95.4106,162.121,1321.03
37,0,-51.8565,46.2621,1032.88,-42.6082,50.4921,1137.93,-64.8356,61.6612,1397.22,-101.719,164.334,1320.62
38,0,-53.2374,48.5272,1032.87,-44.9309,53.5414,1137.69,-67.2249,65.4075,1396.7,-108.061,166.44,1319.8
39,0,-54.6966,50.7722,1032.91,-47.0385,56.673,1137.45,-70.9043,68.5298,1396.11,-115.967,167.837,1319.3
40,0,-56.2312,52.9428,1032.95,-49.3412,59.7416,1137.22,-74.2861,71.9155,1395.66,-123.397,169.218,1318.61
41,0,-57.8103,55.063,1033.07,-51.8538,62.845,1137,-77.5684,75.4473,1395.28,-130.768,170.47,1318.47
42,0,-59.472,57.2161,1033.24,-54.5608,65.8845,1136.83,-81.3257,78.7672,1394.99,-133.205,173.435,1317.85
43,0,-61.2604,59.3511,1033.37,-57.3865,69.0098,1136.72,-85.1868,82.0446,1394.68,-141.075,174.143,1317.45
44,0,-63.0498,61.4397,1033.45,-60.3973,72.0816,1136.68,-89.329,85.1653,1394.38,-149.107,174.41,1317.24
45,0,-64.9407,63.4565,1033.52,-63.5634,75.1006,1136.67,-93.7625,88.0893,1394.08,-157.367,174.314,1316.95
46,0,-66.9237,65.5075,1033.54,-66.821,78.0704,1136.68,-98.444,90.8099,1393.77,-165.685,173.832,1316.71
47,0,-68.9926,67.5639,1033.59,-70.2097,80.972,1136.66,-103.321,93.3351,1393.43,-174.21,172.917,1316.54
48,0,-71.217,69.557,1033.62,-73.7562,83.7486,1136.57,-108.448,95.5963,1392.99,-182.852,171.591,1316.34
49,0,-73.4792,71.5294,1033.62,-77.4615,86.3391,1136.43,-113.733,97.6876,1392.58,-191.509,169.884,1316.04
50,0,-75.8533,73.3817,1033.55,-81.1125,88.9195,1136.26,-119.089,99.4628,1392.2,-200.084,167.736,1315.79
51,0,-78.2114,75.2175,1033.46,-85.3473,91.1433,1136.1,-124.595,100.982,1391.77,-208.769,164.957,1315.61
52,0,-81.2335,76.7839,1033.17,-89.506,93.2977,1135.93,-130.197,102.183,1391.35,-217.319,161.726,1315.29
53,0,-84.1314,78.3783,1033.03,-93.7758,95.3025,1135.77,-135.912,103.114,1390.93,-225.928,157.891,1315.05
54,0,-87.1191,79.7779,1032.87,-98.1806,97.1469,1135.53,-141.634,103.841,1390.46,-234.288,153.646,1314.73
55,0,-90.3068,81.1316,1032.69,-102.663,98.8627,1135.24,-147.426,104.259,1389.98,-242.448,148.832,1314.32
56,0,-93.5856,82.3371,1032.48,-107.284,100.443,1134.98,-153.191,104.498,1389.51,-250.319,143.493,1314
57,0,-96.8952,83.3255,1032.31,-112.028,101.858,1134.72,-158.958,104.48,1389.1,-258.139,137.288,1313.69
58,0,-100.226,84.1586,1032.17,-116.891,103.117,1134.49,-164.804,104.328,1388.73,-266.108,131.679,1313.09
59,0,-103.552,84.9097,1032.03,-121.849,104.231,1134.33,-170.642,104.077,1388.41,-273.731,126.727,1312.86
60,0,-106.781,85.4386,1031.8,-126.891,105.12,1134.18,-176.547,103.313,1388.03,-279.57,118.498,1313.1
61,0,-109.999,85.8125,1031.57,-131.995,105.799,1134,-182.387,102.481,1387.67,-286.428,111.311,1313.1
62,0,-113.233,86.0772,1031.36,-137.179,106.245,1133.73,-188.152,101.381,1387.32,-292.915,104.28,1313.1
63,0,-116.563,86.2104,1031.15,-142.475,106.398,1133.43,-193.835,99.994,1387.01,-298.96,97.2376,1313.23
64,0,-119.965,86.1919,1030.94,-147.861,106.325,1133.13,-199.413,98.4868,1386.69,-304.626,90.2707,1313.18
65,0,-123.407,85.9311,1030.75,-153.195,106.039,1132.91,-204.766,96.7719,1386.37,-309.656,83.4865,1313.49
66,0,-126.921,85.6224,1030.58,-158.44,105.432,1132.72,-209.997,94.918,1386.07,-314.471,76.71,1313.58
67,0,-130.404,85.2022,1030.44,-163.451,104.623,1132.47,-215.07,92.9279,1385.72,-318.894,70.0572,1313.65
68,0,-133.692,84.5349,1030.25,-168.266,103.572,1132.15,-219.986,90.8418,1385.37,-323.231,64.1988,1313.85
69,0,-136.854,83.8219,1030.05,-172.824,102.37,1131.85,-224.948,89.0296,1384.96,-327.404,58.5506,1313.73
70,0,-139.831,83.0056,1029.91,-177.288,101.015,1131.53,-229.447,86.6199,1384.53,-330.283,51.8528,1313.65
71,0,-142.702,81.9271,1029.85,-181.531,99.517,1131.26,-233.746,84.2256,1384.15,-332.756,45.1948,1313.45
72,0,-145.354,80.9406,1029.8,-185.605,97.8978,1130.98,-237.989,82.2904,1383.79,-335.456,39.4461,1313.45
73,0,-147.922,79.8589,1029.72,-189.313,96.2318,1130.64,-241.738,79.9378,1383.36,-339.046,35.1177,1313.5
74,0,-150.421,78.7901,1029.58,-192.958,94.8188,1130.15,-245.109,77.5774,1382.84,-339.604,29.448,1313.41
75,0,-152.762,77.6917,1029.35,-196.096,93.1368,1129.57,-248.118,75.4695,1382.34,-341.772,23.985,1312.97
76,0,-154.962,76.6212,1029.05,-198.879,91.6989,1128.85,-250.909,73.5054,1381.79,-343.145,20.5607,1312.58
77,0,-157.079,75.6228,1028.64,-201.657,90.0598,1128.43,-253.402,71.6782,1381.19,-344.666,16.9467,1312.08
78,0,-159.025,74.6446,1028.08,-204.089,88.4833,1127.66,-255.593,69.9287,1380.55,-345.971,13.7201,1311.5
79,0,-160.802,73.6817,1027.43,-206.296,87.0453,1126.96,-257.536,68.37,1379.93,-347.144,10.8581,1310.8
80,0,-162.45,72.7478,1026.83,-208.267,85.6936,1126.14,-259.314,67.0264,1379.21,-348.468,9.05,1310
81,0,-163.974,71.811,1026.24,-209.971,84.3955,1125.21,-260.872,65.7685,1378.51,-349.528,6.70817,1309.18
82,0,-165.293,71.0052,1025.68,-211.434,83.2412,1124.31,-262.256,64.6178,1377.75,-350.07,4.21713,1308.83
83,0,-166.332,70.2558,1025.14,-212.664,82.2635,1123.6,-263.456,63.5601,1377.06,-350.744,2.92073,1308.09
84,0,-167.12,69.6784,1024.6,-213.706,81.4126,1122.94,-264.615,62.6042,1376.34,-351.813,1.20522,1307.25
85,0,-167.724,69.1502,1024.13,-214.553,80.6736,1122.37,-265.621,61.7695,1375.75,-352.49,-0.118464,1306.57
86,0,-168.172,68.7152,1023.72,-215.15,80.0338,1121.84,-266.485,61.0014,1375.14,-352.946,-1.03412,1305.89
87,0,-168.476,68.363,1023.47,-215.607,79.5024,1121.36,-267.256,60.3335,1374.64,-353.381,-1.76219,1305.07
88,0,-168.592,68.1325,1023.36,-215.883,79.0508,1121,-267.893,59.7186,1374.19,-353.933,-2.45453,1304.42
89,0,-168.525,68.0031,1023.35,-216.041,78.646,1120.7,-268.439,59.211,1373.87,-354.357,-2.92583,1303.9
90,0,-168.249,67.9957,1023.39,-215.986,78.4998,1120.57,-268.856,58.7512,1373.64,-354.901,-3.40671,1303.49
91,0,-167.798,68.1063,1023.49,-215.734,78.4703,1120.58,-269.102,58.4599,1373.58,-355.031,-3.2066,1303.11
92,0,-167.192,68.326,1023.65,-215.294,78.6943,1120.78,-269.182,58.2787,1373.69,-355.17,-2.91733,1302.78
93,0,-166.441,68.6426,1023.88,-214.759,78.9959,1121.09,-269.095,58.1749,1373.91,-355.263,-2.46558,1302.67
94,0,-165.633,69.0055,1024.19,-214.036,79.4449,1121.45,-268.816,58.1733,1374.22,-355.179,-1.6368,1302.65
95,0,-164.729,69.4093,1024.47,-213.154,79.9985,1121.87,-268.383,58.3317,1374.53,-355.07,-0.748796,1302.61
96,0,-163.8,69.8142,1024.7,-212.109,80.5802,1122.26,-267.756,58.6316,1374.83,-354.752,0.674296,1302.55
97,0,-162.845,70.2808,1024.88,-210.971,81.2036,1122.58,-266.943,59.1136,1375.12,-354.407,1.76431,1302.57
98,0,-161.875,70.7438,1025.01,-209.739,81.8764,1122.89,-265.987,59.7726,1375.41,-353.945,3.47993,1302.53
99,0,-160.861,71.1461,1025.11,-208.364,82.5815,1123.17,-264.86,60.5122,1375.7,-353.314,5.45301,1302.52
100,0,-159.794,71.577,1025.22,-206.854,83.3013,1123.44,-263.619,61.3989,1375.99,-352.883,7.42354,1302.5
101,0,-158.604,72,1025.38,-205.201,84.0556,1123.8,-262.244,62.386,1376.26,-352.215,9.8069,1302.54
102,0,-157.198,72.4525,1025.61,-203.419,84.8539,1124.14,-260.804,63.4693,1376.6,-351.399,12.4795,1302.67
103,0,-155.603,72.8945,1025.84,-201.363,85.7136,1124.33,-259.176,64.679,1377,-350.692,14.9361,1302.82
104,0,-153.757,73.401,1026.06,-199.261,86.4074,1124.84,-257.38,65.9472,1377.41,-349.716,18.1002,1302.82
105,0,-151.652,73.9162,1026.29,-196.684,87.0729,1125.38,-255.451,67.287,1377.94,-349.594,22.3679,1303.19
106,0,-149.453,74.4323,1026.54,-194.25,88.0304,1125.97,-253.347,68.6483,1378.56,-348.945,26.1228,1303.68
107,0,-147.053,74.9582,1026.84,-191.653,89.0495,1126.58,-251.205,70.4207,1379.25,-347.769,30.1364,1304.03
108,0,-144.546,75.1729,1027.23,-188.905,90.0681,1127.21,-248.624,71.7136,1379.87,-344.698,32.8748,1304.36
109,0,-142.032,75.3534,1027.73,-185.945,90.9876,1127.8,-245.832,73.0353,1380.47,-342.876,36.9206,1304.88
110,0,-139.373,75.3741,1028.22,-182.827,91.8383,1128.32,-242.939,74.7799,1381.12,-341.461,42.0828,1305.26
111,0,-136.627,75.2846,1028.71,-179.475,92.6611,1128.87,-239.867,76.8367,1381.82,-338.648,46.1248,1305.91
112,0,-133.729,75.1153,1029.21,-175.954,93.3979,1129.46,-236.561,78.7611,1382.54,-336.756,51.8117,1306.59
113,0,-130.75,74.8381,1029.74,-172.203,94.0414,1130.08,-232.733,80.2401,1383.26,-333.679,56.2861,1307.11
114,0,-127.624,74.3759,1030.24,-168.236,94.5963,1130.77,-228.87,82.0445,1384.03,-330.328,61.2332,1307.63
115,0,-124.349,73.9275,1030.84,-164.031,95.0567,1131.51,-224.838,83.7397,1384.77,-326.784,66.537,1308.24
116,0,-120.951,73.3107,1031.39,-159.583,95.3419,1132.24,-220.55,85.3961,1385.53,-322.982,71.9348,1308.96
117,0,-117.495,72.5815,1031.86,-154.971,95.448,1133,-215.999,86.9636,1386.31,-318.754,77.3804,1309.6
118,0,-113.909,71.6043,1032.31,-150.165,95.3272,1133.68,-211.219,88.2876,1387.05,-314.142,82.9546,1310.23
119,0,-110.294,70.5465,1032.8,-145.215,95.0164,1134.32,-206.222,89.5318,1387.79,-309.116,88.5409,1310.83
120,0,-106.714,69.229,1033.34,-140.12,94.4858,1134.98,-200.97,90.5336,1388.51,-303.486,94.0991,1311.37
121,0,-103.078,67.7483,1033.9,-134.933,93.7152,1135.64,-195.519,91.3287,1389.25,-297.845,99.425,1311.97
122,0,-99.4533,66.1546,1034.44,-129.689,92.6784,1136.32,-189.829,91.961,1390.02,-291.397,104.938,1312.53
123,0,-95.7473,64.4503,1034.9,-124.411,91.3809,1137.02,-183.985,92.153,1390.78,-284.646,109.51,1313.59
124,0,-92.0417,62.5615,1035.33,-119.035,89.8084,1137.75,-178.013,91.9139,1391.59,-277.685,114.385,1314.48
125,0,-87.8644,60.7367,1035.93,-113.603,87.9316,1138.58,-171.9,91.441,1392.47,-269.989,118.471,1314.91
126,0,-84.3737,58.2724,1036.46,-108.071,85.8615,1139.44,-165.674,90.6501,1393.43,-262.676,122.882,1316.12
127,0,-80.7663,55.7835,1036.89,-101.907,83.7334,1140.36,-159.358,89.4713,1394.39,-255.403,127.232,1317.22
128,0,-77.0542,53.0684,1037.34,-96.9807,80.632,1141.2,-152.983,88.0114,1395.37,-248.274,131.77,1318.53
129,0,-73.421,50.2374,1037.82,-91.5331,77.5155,1142.03,-146.544,86.1451,1396.32,-239.929,135.026,1319.44
130,0,-69.8562,47.2712,1038.31,-86.1654,74.1371,1142.81,-140.113,83.9775,1397.25,-230.843,138.265,1320.48
131,0,-66.347,44.1694,1038.8,-80.9313,70.4164,1143.6,-133.662,81.4548,1398.21,-221.844,140.982,1321.64
132,0,-63.0325,40.9252,1039.26,-75.7909,66.5034,1144.41,-127.307,78.554,1399.18,-212.349,143.227,1322.71
133,0,-59.833,37.6238,1039.67,-70.8784,62.3956,1145.2,-121.09,75.3471,1400.16,-202.482,144.886,1323.74
134,0,-56.7799,34.235,1040.16,-66.132,58.1236,1146.04,-115.052,71.7971,1401.14,-192.526,146.079,1324.96
135,0,-53.939,30.7592,1040.54,-61.6255,53.6,1146.82,-109.162,67.9557,1402.12,-182.375,146.719,1326.27
136,0,-51.3206,27.32,1040.92,-57.3381,48.9101,1147.57,-103.456,63.7485,1403.07,-172.136,146.839,1327.33
137,0,-48.5875,23.8819,1041.31,-53.3119,44.004,1148.26,-97.9805,59.2258,1403.91,-161.836,146.482,1328.52
138,0,-46.5162,20.3712,1041.56,-49.2654,39.066,1148.86,-92.8165,54.3869,1404.7,-151.452,145.586,1329.77
139,0,-44.6427,16.7772,1041.74,-45.7025,34.1051,1149.47,-87.7684,49.3296,1405.34,-141.104,144.244,1330.97
140,0,-43.0305,13.27,1041.88,-42.8851,28.8407,1149.82,-82.9172,44.1191,1406.01,-130.891,142.301,1332.25
141,0,-41.6507,9.71399,1042.04,-40.2768,23.6436,1150.07,-78.0804,38.7768,1406.74,-122.069,139.531,1333.4
142,0,-40.7442,6.03127,1042.18,-37.9168,18.5794,1150.14,-72.8253,33.784,1407.16,-113.982,135.828,1334.21
143,0,-39.823,2.50963,1042.25,-36.5746,13.0155,1150.17,-69.5268,27.63,1407.4,-104.854,132.218,1335.13
144,0,-39.1751,-0.91742,1042.13,-35.01,7.93339,1150.06,-66.1422,21.589,1407.54,-95.6245,128.241,1335.9
145,0,-38.7017,-4.30735,1041.89,-33.9049,2.92516,1149.83,-64.5401,14.6194,1407.65,-86.3777,123.933,1336.62
146,0,-38.3643,-7.59373,1041.65,-32.9945,-2.02056,1149.44,-61.8171,8.44278,1407.68,-77.8919,118.973,1336.83
147,0,-38.1821,-10.7684,1041.39,-32.2642,-6.80588,1148.97,-59.5039,2.14038,1407.69,-70.5883,113.177,1337.51
148,0,-38.1315,-13.9088,1041.14,-31.7823,-11.5175,1148.54,-57.7411,-4.21144,1407.66,-62.6046,107.457,1338.02
149,0,-38.1501,-17.0757,1040.82,-31.5294,-16.2275,1148.16,-55.7467,-10.4724,1407.7,-50.6088,103.48,1338.51
150,0,-38.3078,-20.2633,1040.51,-31.3995,-20.8152,1147.92,-55.5219,-17.2537,1407.58,-43.4979,97.0019,1339.01
151,0,-38.665,-23.5622,1040.13,-31.4596,-25.4346,1147.8,-55.1174,-23.8576,1407.48,-36.7009,90.3898,1339.34
152,0,-39.1313,-26.8201,1039.81,-31.8839,-30.1727,1147.62,-55.0789,-30.4556,1407.31,-30.5477,83.3167,1339.49
153,0,-39.833,-30.0769,1039.56,-32.6405,-35.0289,1147.31,-55.5145,-37.0631,1407.16,-24.4907,76.0735,1339.41
154,0,-40.6902,-33.2949,1039.33,-33.7175,-39.9207,1146.89,-56.4857,-43.5411,1406.95,-20.0726,68.0708,1339.37
155,0,-41.7107,-36.5424,1039.12,-34.9061,-44.9193,1146.54,-57.8544,-49.9853,1406.64,-15.313,60.1215,1339.23
156,0,-42.8833,-39.8486,1038.96,-36.6667,-49.6043,1145.97,-59.6602,-56.3936,1406.3,-10.4804,52.0537,1338.92
157,0,-44.1118,-43.1123,1038.84,-38.4311,-54.3093,1145.72,-61.945,-62.5795,1405.97,-7.40745,43.507,1338.36
158,0,-45.8023,-46.2504,1038.62,-40.4311,-58.9559,1145.57,-64.4656,-68.4908,1405.52,-4.38246,34.8488,1337.86
159,0,-47.6321,-49.2588,1038.29,-42.7497,-63.6034,1145.31,-67.416,-74.2364,1405.09,-1.86599,26.0621,1337.3
160,0,-49.578,-52.2157,1037.98,-45.2812,-68.2095,1144.83,-70.6786,-79.7143,1404.61,0.147601,17.1334,1336.42
161,0,-51.6737,-55.1501,1037.67,-48.1085,-72.8139,1144.23,-74.2276,-85.033,1404.04,1.10898,8.3861,1335.68
162,0,-53.9041,-58.0912,1037.31,-51.1562,-77.3503,1143.62,-78.1021,-90.0621,1403.54,2.44334,-0.929992,1334.62
163,0,-56.3083,-61.0449,1036.83,-54.4385,-81.863,1143.09,-82.4256,-94.6156,1402.82,2.81753,-9.92066,1333.75
164,0,-58.8803,-63.9455,1036.31,-57.9981,-86.2899,1142.58,-86.91,-99.2083,1402.19,2.3145,-18.524,1332.83
165,0,-61.6129,-66.8778,1035.83,-61.8478,-90.6645,1142.07,-91.2397,-103.977,1401.55,2.02116,-27.8864,1331.93
166,0,-64.5383,-69.789,1035.28,-65.8859,-94.818,1141.5,-95.966,-108.417,1400.82,0.566426,-36.4166,1330.93
167,0,-67.6204,-72.584,1034.77,-70.1531,-98.9497,1140.81,-100.587,-113.292,1400.2,-1.64587,-44.776,1329.87
168,0,-70.8502,-75.235,1034.29,-74.6366,-102.817,1140.19,-106.134,-116.533,1399.3,-3.70885,-53.784,1328.56
169,0,-74.1201,-77.7337,1033.81,-79.234,-106.388,1139.56,-111.506,-120.286,1398.44,-6.15845,-62.6573,1327
170,0,-77.4484,-79.9489,1033.29,-83.9957,-110.157,1138.79,-117.088,-123.9,1397.52,-9.14582,-71.626,1325.37
171,0,-80.7686,-82.0329,1032.76,-88.8673,-113.279,1138.03,-122.889,-127.304,1396.63,-12.7702,-80.3324,1323.65
172,0,-84.0821,-83.9543,1032.22,-93.8577,-116.264,1137.19,-128.882,-130.383,1395.75,-16.9989,-88.629,1321.88
173,0,-87.3596,-85.6215,1031.73,-99.0372,-119.043,1136.38,-134.967,-133.154,1394.86,-21.6476,-96.75,1320.34
174,0,-90.6844,-87.1815,1031.28,-104.281,-121.662,1135.54,-141.33,-135.132,1393.93,-26.5255,-105.026,1318.66
175,0,-94.0745,-88.9163,1030.77,-109.663,-124.138,1134.86,-147.63,-137.382,1393.11,-31.9401,-113.13,1317.05
176,0,-97.4615,-90.0019,1030.39,-115.145,-126.553,1134.19,-154.021,-139.437,1392.37,-38.0883,-119.644,1315.01
177,0,-100.856,-91.1567,1029.94,-120.738,-128.803,1133.47,-160.561,-141.305,1391.63,-44.3788,-126.513,1313.22
178,0,-104.273,-92.1567,1029.54,-126.339,-130.951,1132.72,-167.233,-143.044,1390.89,-51.0137,-133.051,1311.43
179,0,-107.511,-93.0922,1029.21,-132.37,-132.775,1131.99,-174.195,-144.544,1390.26,-58.1679,-139.342,1309.77
180,0,-110.581,-93.7984,1028.8,-138.472,-134.534,1131.23,-181.294,-145.622,1389.77,-65.6673,-145.119,1308.2
181,0,-113.617,-94.4778,1028.47,-144.681,-136.122,1130.68,-188.425,-146.31,1389.51,-73.5798,-150.589,1306.71
182,0,-116.667,-94.9246,1028.24,-151.064,-137.509,1130.28,-195.452,-146.575,1389.31,-81.7231,-155.574,1305.18
183,0,-119.655,-95.4,1028.12,-157.463,-138.624,1130.03,-202.25,-146.545,1389.16,-89.848,-160.723,1303.6
184,0,-122.627,-95.6545,1028.09,-163.78,-139.535,1129.89,-208.741,-146.167,1389.01,-97.9572,-164.038,1302.33
185,0,-125.592,-95.8832,1028.04,-169.754,-140.087,1129.75,-214.865,-145.629,1388.85,-105.812,-167.271,1301.06
186,0,-128.444,-96.0917,1027.84,-175.387,-140.249,1129.51,-220.607,-145.03,1388.56,-113.218,-170.06,1299.81
187,0,-131.216,-96.3437,1027.61,-180.59,-140.051,1129.01,-225.984,-144.437,1388.22,-120.102,-172.392,1298.63
188,0,-134.296,-96.1458,1027.3,-185.411,-139.595,1128.34,-230.817,-143.444,1387.64,-126.371,-174.343,1297.37
189,0,-136.959,-95.9902,1026.98,-189.861,-138.901,1127.65,-235.274,-142.558,1386.95,-132.352,-176.027,1296.03
190,0,-139.597,-95.8356,1026.62,-194.06,-137.993,1126.81,-239.368,-141.64,1386.15,-137.814,-177.292,1294.61
191,0,-142.025,-95.5538,1026.2,-197.844,-136.964,1125.96,-243.044,-140.761,1385.3,-142.742,-177.887,1293.27
192,0,-144.422,-95.2284,1025.66,-201.217,-135.74,1124.97,-246.385,-139.905,1384.37,-147.418,-178.985,1291.91
193,0,-146.531,-94.7966,1025.15,-204.265,-134.438,1124.02,-249.308,-138.955,1383.41,-151.422,-179.568,1290.62
194,0,-148.423,-94.3391,1024.76,-206.937,-133.127,1123.07,-251.876,-138.134,1382.48,-154.92,-179.94,1289.43
195,0,-150.051,-93.8882,1024.37,-209.35,-131.837,1122.31,-254.198,-137.288,1381.62,-158.09,-180.196,1288.36
196,0,-151.456,-93.4622,1024,-211.467,-130.682,1121.63,-256.336,-136.38,1380.84,-161,-180.384,1287.4
197,0,-152.72,-93.1364,1023.61,-213.278,-129.585,1121.02,-258.303,-135.513,1380.12,-163.669,-180.432,1286.54
198,0,-153.797,-92.806,1023.21,-214.962,-128.208,1120.48,-260.07,-134.642,1379.54,-166.038,-180.358,1285.74
199,0,-154.721,-92.4806,1022.87,-216.229,-127.266,1120.04,-261.589,-133.772,1378.94,-168.036,-180.197,1285.07
200,0,-155.416,-92.0961,1022.54,-217.375,-126.481,1119.63,-262.849,-132.925,1378.39,-169.758,-179.937,1284.37
201,0,-155.942,-91.7042,1022.27,-218.208,-125.647,1119.2,-263.902,-132.148,1377.93,-171.173,-179.695,1283.84
202,0,-156.276,-91.2937,1022.08,-218.856,-124.883,1118.85,-264.754,-131.463,1377.52,-172.273,-179.444,1283.45
203,0,-156.397,-90.8404,1021.94,-219.201,-124.215,1118.54,-265.43,-130.841,1377.16,-173.028,-179.136,1283.21
204,0,-156.361,-90.3565,1021.87,-219.336,-123.524,1118.32,-265.927,-130.27,1376.88,-173.607,-178.892,1283.07
205,0,-156.178,-89.9564,1021.87,-219.24,-122.931,1118.18,-266.262,-129.828,1376.63,-173.978,-178.552,1282.94
206,0,-155.826,-89.5659,1021.91,-218.967,-122.456,1118.12,-266.451,-129.36,1376.41,-174.094,-178.167,1282.78
207,0,-155.349,-89.1851,1021.96,-218.477,-122.024,1118.15,-266.418,-129.002,1376.24,-173.921,-177.702,1282.66
208,0,-154.792,-88.8608,1022.04,-217.927,-121.704,1118.2,-266.167,-128.722,1376.14,-173.492,-177.24,1282.61
