Joints
100
,,Ben_Johnston:World_Lower,,,,,,Ben_Johnston:World_Upper,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm,deg,deg,deg,mm,mm,mm

Trajectories
100
,,Ben_Johnston:Base,,,Ben_Johnston:L5,,,Ben_Johnston:UpperVert,,,Ben_Johnston:Shoulder,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
178,0,89.195,-26.6701,1072.88,4.69809,-33.3382,1211.42,-193.19,-25.4674,1368.44,-127.349,89.6763,1328.55
179,0,91.2024,-27.39,1073.28,3.31556,-33.863,1210.98,-199.301,-25.5031,1362.51,-132.626,90.0384,1324
180,0,93.0647,-28.0641,1073.53,1.7888,-34.3229,1210.33,-205.448,-25.4135,1356.19,-137.86,90.0893,1319.48
181,0,94.8808,-28.7456,1073.64,0.138224,-34.7567,1209.44,-211.481,-25.3029,1349.87,-143.263,90.6191,1314.43
182,0,96.5472,-29.4481,1073.72,-1.66201,-35.1095,1208.56,-217.664,-25.2643,1342.85,-148.495,90.8428,1309.54
183,0,97.9893,-30.1459,1073.85,-3.50267,-35.4464,1207.66,-223.779,-25.1038,1335.55,-154.06,91.0225,1303.89
184,0,99.3144,-30.7464,1074.1,-5.41511,-35.7505,1206.71,-229.769,-24.8924,1328.17,-159.165,91.5755,1298.07
185,0,100.579,-31.2456,1074.44,-7.42579,-35.9997,1205.83,-235.658,-24.6656,1320.66,-164.588,91.7751,1292.62
186,0,101.733,-31.8161,1074.69,-9.6957,-36.2273,1204.82,-241.535,-24.5537,1312.87,-169.625,92.348,1286.66
187,0,102.774,-32.4062,1074.83,-11.9304,-36.3472,1203.56,-247.414,-24.3053,1305.13,-174.971,92.6693,1280.39
188,0,103.568,-32.9507,1074.81,-13.9997,-36.295,1202.35,-253.109,-24.0068,1297.02,-180.008,93.323,1273.88
189,0,104.132,-33.551,1074.69,-16.4554,-36.4347,1200.91,-258.588,-23.6221,1288.82,-185.151,93.7075,1267.56
190,0,104.486,-34.0161,1074.41,-19.2085,-36.5063,1199.1,-263.92,-23.1813,1280.68,-190.073,94.4127,1260.96
191,0,104.738,-34.5083,1074.08,-22.0138,-36.5845,1197.18,-269.202,-22.7564,1272.44,-194.753,94.9263,1253.98
192,0,104.927,-34.92,1073.75,-24.8521,-36.7357,1195.28,-274.332,-22.2453,1264.06,-199.559,95.4631,1247.6
193,0,104.99,-35.3289,1073.41,-27.6315,-36.8358,1193.37,-279.334,-21.8465,1255.66,-204.607,95.6347,1240.84
194,0,104.882,-35.6654,1073.2,-30.4383,-36.8974,1191.55,-284.12,-21.3804,1247.4,-208.779,96.5326,1234.34
195,0,104.878,-35.8419,1073.28,-33.3151,-36.8675,1189.77,-288.709,-21.0234,1239.17,-213.189,96.9737,1227.66
196,0,104.611,-36.1336,1073.17,-36.1667,-36.7636,1188.15,-293.211,-20.653,1231.01,-217.225,97.7264,1220.87
197,0,104.315,-36.437,1073.03,-39.0668,-36.5189,1186.44,-297.41,-20.1719,1222.87,-221.232,98.2989,1214.27
198,0,104.035,-36.627,1072.94,-41.9997,-36.3957,1184.7,-301.492,-19.7051,1215.01,-225.055,98.8743,1207.38
199,0,103.583,-36.8761,1072.87,-44.9544,-36.2587,1183,-305.463,-19.1528,1207.39,-228.893,99.4795,1200.89
200,0,102.997,-37.1349,1072.8,-47.8843,-36.0865,1181.28,-309.237,-18.6182,1199.78,-232.58,100.262,1194.82
201,0,102.388,-37.3084,1072.69,-50.7881,-35.8988,1179.52,-312.839,-17.9496,1192.11,-235.765,100.458,1187.41
202,0,101.597,-37.4914,1072.49,-53.6709,-35.7281,1177.67,-316.227,-17.3714,1184.68,-239.308,101.111,1181.42
203,0,100.878,-37.7169,1072.39,-56.5767,-35.5332,1175.85,-319.591,-16.9747,1177.51,-242.855,101.594,1175.5
204,0,100.009,-37.9152,1072.33,-59.3763,-35.345,1174,-322.792,-16.4749,1170.66,-245.377,102.199,1169.24
205,0,99.01,-38.0444,1072.26,-62.1001,-35.1085,1172.17,-325.808,-16.0345,1164.02,-248.868,102.68,1164.49
206,0,97.9186,-38.1874,1072.17,-64.7807,-34.8749,1170.37,-328.684,-15.694,1157.66,-251.281,102.983,1158.24
207,0,96.8386,-38.3027,1072.02,-67.3253,-34.6426,1168.61,-331.373,-15.4015,1151.59,-254.049,103.426,1153.31
208,0,95.8109,-38.2909,1071.79,-69.7863,-34.4235,1166.85,-333.835,-15.1298,1145.81,-257.076,103.941,1148.81
209,0,94.7194,-38.4737,1071.59,-72.1121,-34.2632,1165.22,-336.128,-14.8944,1140.42,-259.25,104.275,1144.01
210,0,93.7305,-38.6286,1071.44,-74.3134,-34.1616,1163.67,-338.249,-14.6567,1135.45,-261.689,104.372,1140.07
211,0,92.7779,-38.7714,1071.32,-76.3769,-34.1156,1162.24,-340.152,-14.393,1130.88,-262.93,104.583,1136.01
212,0,91.7867,-38.9972,1071.24,-78.2755,-34.1484,1160.94,-341.875,-14.2685,1126.72,-264.904,105.107,1132.8
213,0,90.8998,-39.1826,1071.21,-80.0255,-34.2505,1159.81,-343.506,-14.0431,1123.03,-266.136,104.9,1129.71
214,0,90.0266,-39.3717,1071.24,-81.6092,-34.3862,1158.84,-344.9,-14.0169,1119.83,-268.428,104.954,1127.35
215,0,89.2364,-39.6063,1071.31,-82.9431,-34.5795,1158.01,-346.062,-14.0268,1117.06,-268.941,105.112,1125.03
216,0,88.5261,-39.782,1071.39,-84.0831,-34.7996,1157.35,-347.08,-14.0999,1114.88,-269.314,105.055,1123.51
217,0,87.9071,-39.9374,1071.5,-85.0933,-35.0701,1156.86,-347.893,-14.1983,1113.25,-270.486,104.483,1121.87
218,0,87.4004,-40.0173,1071.64,-85.8703,-35.3134,1156.61,-348.565,-14.3662,1112.16,-271.941,104.357,1121.34
219,0,86.9103,-40.0639,1071.77,-86.4721,-35.5846,1156.49,-349.044,-14.5677,1111.58,-271.923,104.45,1121.01
220,0,86.5645,-40.0888,1071.93,-86.8455,-35.8875,1156.54,-349.372,-14.7958,1111.56,-271.733,104.031,1120.79
221,0,86.3275,-40.0991,1072.1,-87.0187,-36.1939,1156.76,-349.557,-15.1176,1112.07,-272.511,103.734,1121.77
222,0,86.1918,-40.1069,1072.29,-86.9993,-36.5194,1157.19,-349.57,-15.4523,1113.15,-272.568,103.449,1123.18
223,0,86.1259,-40.1387,1072.54,-86.77,-36.8139,1157.83,-349.381,-15.8325,1114.76,-271.999,103.485,1124.11
224,0,86.1384,-40.1732,1072.83,-86.3569,-37.1358,1158.63,-349.047,-16.1293,1116.9,-272.005,102.945,1126.13
225,0,86.2156,-40.1985,1073.16,-85.6769,-37.419,1159.59,-348.518,-16.4554,1119.56,-271.028,102.337,1127.95
226,0,86.34,-40.2404,1073.46,-84.8905,-37.7401,1160.71,-347.827,-16.8948,1122.69,-270.535,102.236,1130.85
227,0,86.5521,-40.2569,1073.76,-83.8404,-38.0107,1161.97,-346.947,-17.2046,1126.31,-269.535,101.914,1134.05
228,0,86.8271,-40.2484,1074.07,-82.6912,-38.2517,1163.37,-345.883,-17.5679,1130.39,-268.389,101.615,1137.36
229,0,87.1466,-40.2427,1074.43,-81.3449,-38.4566,1164.87,-344.649,-17.9288,1134.87,-267.704,101.213,1141.49
230,0,87.5114,-40.1882,1074.8,-79.8318,-38.6574,1166.49,-343.232,-18.2514,1139.69,-265.691,100.909,1145.22
231,0,87.8387,-40.1637,1075.11,-78.1671,-38.8087,1168.22,-341.604,-18.5555,1144.99,-264.129,100.657,1149.76
232,0,88.2498,-40.1012,1075.44,-76.3465,-38.9067,1170.03,-339.845,-18.801,1150.66,-262.399,100.5,1154.5
233,0,88.688,-40.0318,1075.77,-74.352,-38.9839,1171.93,-337.883,-18.9983,1156.63,-260.723,100.144,1159.58
234,0,89.1377,-39.9788,1076.12,-72.224,-39.04,1173.92,-335.684,-19.2125,1162.89,-258.547,100.108,1164.42
235,0,89.5806,-39.9374,1076.49,-70.04,-39.0991,1175.95,-333.34,-19.5556,1169.43,-256.345,99.7851,1170.68
236,0,90.02,-39.8587,1076.84,-67.6733,-39.1081,1178.04,-330.769,-19.8142,1176.24,-253.673,99.631,1175.96
237,0,90.5034,-39.7942,1077.16,-65.2502,-39.1378,1180.18,-328.142,-20.2084,1183.35,-250.759,99.1265,1181.28
238,0,90.9182,-39.7153,1077.4,-62.7404,-39.178,1182.32,-325.314,-20.3517,1190.73,-248.174,99.1768,1187.17
239,0,91.1769,-39.5677,1077.49,-60.1281,-39.2099,1184.48,-322.302,-20.6642,1198.11,-245.45,98.8507,1193.48
240,0,91.5236,-39.5038,1077.66,-57.43,-39.276,1186.57,-319.035,-21.0861,1205.89,-242.698,98.3768,1200.03
241,0,91.8096,-39.5192,1077.82,-54.7001,-39.3173,1188.67,-315.524,-21.4014,1213.52,-239.295,98.6031,1206.89
242,0,92.0886,-39.4954,1077.9,-51.8596,-39.3675,1190.76,-311.806,-21.6496,1221.2,-235.676,98.1942,1213.25
243,0,92.3119,-39.5098,1078.03,-48.995,-39.4018,1192.89,-307.927,-21.9063,1229.13,-231.963,97.8382,1219.48
244,0,92.5102,-39.4944,1078.14,-46.1327,-39.5648,1194.81,-303.811,-22.144,1237.19,-228.233,97.6594,1226.31
245,0,92.3014,-39.7035,1078.01,-43.2558,-39.7061,1196.79,-299.525,-22.3751,1245.26,-224.302,97.2794,1232.98
246,0,92.2903,-39.7839,1077.99,-40.3312,-39.842,1198.68,-295.041,-22.6898,1253.43,-220.199,96.8421,1239.6
247,0,92.2144,-39.8723,1077.94,-37.416,-40.0564,1200.5,-290.292,-23.0022,1261.6,-215.93,96.5709,1246.33
248,0,92.0431,-39.9694,1077.85,-34.5625,-40.2966,1202.25,-285.519,-23.3704,1269.61,-211.598,95.9691,1252.86
249,0,91.7992,-40.0567,1077.78,-31.7173,-40.5503,1203.94,-280.47,-23.7553,1277.78,-207.015,95.5952,1259.23
250,0,91.3874,-40.1634,1077.68,-28.8593,-40.736,1205.52,-275.359,-24.1825,1285.73,-201.706,95.1418,1265.77
251,0,90.8035,-40.298,1077.54,-26.1262,-40.9816,1207.01,-270.025,-24.5256,1293.69,-196.9,94.7554,1272
252,0,90.238,-40.3743,1077.39,-23.4472,-41.1972,1208.44,-264.645,-25.006,1301.39,-192.04,94.113,1278.15
253,0,89.4525,-40.5193,1077.21,-21.0178,-41.5456,1209.68,-259.125,-25.4072,1309.04,-187.008,93.5027,1284.34
254,0,88.6145,-40.5569,1077.04,-18.3553,-41.695,1211.01,-253.545,-25.7254,1316.54,-181.779,93.2373,1290.39
255,0,87.5941,-40.5501,1076.89,-15.9569,-41.8306,1212.16,-247.809,-26.091,1324.03,-176.752,92.4946,1296.34
256,0,86.4915,-40.5647,1076.76,-13.7662,-41.8099,1213.16,-242.083,-26.5533,1331.21,-171.616,91.9264,1301.97
257,0,85.3328,-40.6299,1076.59,-11.6336,-41.9839,1214.08,-236.118,-26.9125,1338.03,-166.31,91.6993,1307.13
258,0,84.0594,-40.6166,1076.42,-9.49844,-42.0625,1214.97,-230.16,-27.3248,1344.77,-161.116,91.0156,1312.3
259,0,82.682,-40.6729,1076.23,-7.42909,-42.1634,1215.64,-224.078,-27.7926,1351.35,-155.604,90.5828,1317.3
260,0,81.2032,-40.758,1076,-5.53314,-42.3242,1216.27,-217.888,-28.2558,1357.74,-150.469,89.9385,1322.1
261,0,79.5873,-40.773,1075.71,-3.73021,-42.4643,1216.72,-211.714,-28.8557,1363.83,-145.121,89.4139,1326.75
262,0,77.9098,-40.9309,1075.34,-2.08801,-42.6568,1216.95,-205.625,-29.3391,1369.31,-139.603,88.7292,1331.55
263,0,76.0515,-41.0317,1074.91,-0.604698,-42.8641,1216.99,-199.454,-29.83,1374.68,-134.512,88.1638,1335.28
264,0,74.1329,-41.2617,1074.45,0.726405,-43.1088,1216.84,-193.355,-30.2799,1379.66,-128.319,87.5332,1339.79
265,0,72.0503,-41.4242,1073.92,1.96527,-43.3479,1216.54,-187.16,-30.6946,1384.46,-123.395,86.7286,1342.94
266,0,69.9592,-41.6887,1073.42,3.09983,-43.577,1216,-180.824,-30.971,1389,-118.251,85.9239,1346.23
267,0,67.7936,-41.8273,1072.87,4.0477,-43.7923,1215.46,-174.705,-31.3492,1393.16,-112.746,84.9731,1349.02
268,0,65.5281,-42.0968,1072.23,4.95296,-44.0063,1214.83,-168.792,-31.8555,1396.82,-107.715,84.5175,1351.31
269,0,63.2523,-42.1622,1071.65,5.70572,-44.17,1214.03,-163.024,-32.3711,1400.04,-102.527,83.7695,1353.52
270,0,60.9502,-42.2263,1071,6.38587,-44.2722,1213.19,-157.263,-32.8355,1403.12,-97.5713,82.5681,1355.23
271,0,58.5256,-42.336,1070.29,6.89243,-44.3893,1212.25,-151.681,-33.2307,1405.88,-92.7707,82.3323,1356.39
272,0,56.161,-42.3248,1069.6,7.22545,-44.4863,1211.18,-146.211,-33.5174,1408.35,-87.8527,81.6731,1358.21
273,0,53.6918,-42.406,1068.84,7.42291,-44.5158,1210.09,-140.787,-33.7635,1410.55,-83.3404,81.5543,1359.07
274,0,51.3385,-42.4087,1068.03,7.50156,-44.5113,1208.87,-135.567,-34.0058,1412.4,-78.8692,81.3584,1360.2
275,0,48.8813,-42.3697,1067.22,7.49565,-44.442,1207.54,-130.432,-34.2543,1413.99,-74.7247,80.9535,1360.72
276,0,46.4675,-42.2286,1066.3,7.36748,-44.3263,1206.13,-125.394,-34.4771,1415.27,-70.6868,80.3299,1360.84
277,0,44.0511,-42.0201,1065.52,7.17135,-44.1781,1204.59,-120.448,-34.7128,1416.31,-66.9317,80.3648,1360.93
278,0,41.706,-41.8037,1064.67,6.92071,-44.0557,1202.98,-115.663,-34.9285,1417.12,-63.1132,80.34,1361.01
279,0,39.3498,-41.5592,1063.87,6.55237,-43.9234,1201.43,-111.041,-35.1545,1417.75,-59.649,80.0098,1360.77
280,0,37.0372,-41.2467,1063.11,6.07395,-43.7738,1199.95,-106.515,-35.3608,1418.14,-56.4028,79.766,1360.2
281,0,34.7235,-40.9852,1062.34,5.57591,-43.5962,1198.43,-102.092,-35.4821,1418.4,-52.9537,79.6576,1359.47
282,0,32.4863,-40.6446,1061.72,4.98066,-43.4695,1196.89,-97.9061,-35.6758,1418.49,-49.8681,79.304,1358.86
283,0,30.2376,-40.383,1061.04,4.40792,-43.3657,1195.36,-93.8311,-35.8672,1418.47,-48.1775,78.5162,1357.53
284,0,28.091,-40.1525,1060.41,3.78699,-43.247,1193.91,-89.9354,-36.0484,1418.34,-44.8089,78.5352,1356.62
285,0,26.0423,-39.9239,1059.83,3.04322,-43.19,1192.56,-86.3038,-36.2439,1418.07,-41.0349,78.8458,1356.02
286,0,24.0175,-39.66,1059.26,2.36948,-43.1531,1191.24,-82.8417,-36.4375,1417.73,-39.3222,78.2598,1354.63
287,0,21.9416,-39.3879,1058.73,1.64462,-43.1426,1189.85,-79.5244,-36.6215,1417.31,-37.2898,77.7673,1353.65
288,0,20.015,-39.1718,1058.23,1.02739,-43.1148,1188.48,-76.352,-36.7821,1416.9,-33.9123,78.1227,1352.88
289,0,18.1592,-38.9155,1057.74,0.377128,-43.0395,1187.15,-73.4708,-36.7785,1416.44,-32.3497,77.7541,1351.21
290,0,16.3823,-38.6186,1057.2,-0.262244,-42.9649,1185.95,-70.7194,-36.9148,1415.95,-30.8575,77.315,1350.58
291,0,14.6547,-38.3589,1056.66,-0.802707,-42.8303,1184.78,-68.0115,-36.9997,1415.46,-28.7789,77.4453,1349.69
292,0,13.0032,-38.1177,1056.2,-1.441,-42.7031,1183.6,-65.5259,-37.0921,1414.95,-27.2715,77.2199,1348.64
293,0,11.4324,-37.8274,1055.76,-1.99047,-42.5454,1182.48,-63.0755,-37.1475,1414.39,-25.1333,77.5207,1347.77
294,0,9.95139,-37.5789,1055.27,-2.45768,-42.3725,1181.38,-60.8401,-37.1556,1413.82,-24.5649,76.9606,1346.61
295,0,8.62708,-37.32,1054.76,-2.97835,-42.2486,1180.26,-58.7499,-37.1596,1413.28,-23.304,76.9865,1345.67
296,0,7.35213,-37.0866,1054.29,-3.42575,-42.0927,1179.32,-56.7814,-37.1353,1412.72,-21.4338,77.2816,1344.93
297,0,6.09907,-36.9232,1053.83,-3.78361,-41.9114,1178.36,-54.8943,-37.109,1412.19,-19.6408,77.5338,1344.44
298,0,5.02702,-36.7185,1053.42,-4.10012,-41.7408,1177.49,-53.1187,-37.0435,1411.7,-19.1681,77.4386,1343.34
299,0,3.99103,-36.4947,1052.93,-4.41157,-41.594,1176.65,-51.4178,-37.1482,1411.25,-18.2196,77.2948,1342.56
300,0,2.94127,-36.3902,1052.47,-4.74142,-41.4188,1175.86,-49.854,-37.0701,1410.74,-16.8451,77.6154,1342.03
301,0,2.03293,-36.1226,1052.1,-5.04528,-41.223,1175.07,-48.373,-37.0364,1410.25,-16.433,77.3431,1341.01
302,0,1.11754,-35.9833,1051.82,-5.32385,-40.9995,1174.36,-47.0002,-36.8814,1409.75,-15.2164,77.6418,1340.52
303,0,0.363801,-35.7737,1051.56,-5.60143,-40.7897,1173.65,-45.6563,-36.7839,1409.29,-14.4176,77.772,1339.69
304,0,-0.422075,-35.5848,1051.29,-5.83408,-40.59,1173.03,-44.4482,-36.7018,1408.79,-13.8143,77.8829,1339.15
305,0,-1.06957,-35.458,1051.05,-6.08774,-40.4147,1172.41,-43.4048,-36.5621,1408.38,-12.6765,78.2677,1338.69
306,0,-1.63155,-35.3708,1050.83,-6.29527,-40.1981,1171.88,-42.359,-36.3417,1408,-12.9576,77.8817,1337.72
307,0,-2.14656,-35.2867,1050.63,-6.47143,-39.9813,1171.36,-41.4903,-36.1853,1407.65,-12.135,78.1982,1337.33
308,0,-2.53535,-35.187,1050.49,-6.59322,-39.7731,1171.01,-40.6375,-35.9669,1407.36,-11.1461,78.7828,1337.19
309,0,-2.7974,-35.0854,1050.39,-6.70924,-39.579,1170.74,-39.982,-35.7922,1407.06,-10.7864,78.9776,1336.72
310,0,-3.01316,-35.0258,1050.32,-6.80548,-39.3887,1170.53,-39.3384,-35.5862,1406.83,-11.2505,78.6687,1336.1
311,0,-3.12137,-34.9815,1050.27,-6.88314,-39.1776,1170.33,-38.8692,-35.3905,1406.65,-11.0087,78.8719,1335.91
312,0,-3.15546,-34.9502,1050.27,-6.93621,-38.9969,1170.21,-38.5277,-35.1693,1406.53,-10.9035,79.0408,1335.76
313,0,-3.10937,-34.9255,1050.31,-6.96081,-38.8263,1170.12,-38.2372,-34.946,1406.43,-9.9759,79.7534,1335.84
314,0,-2.98223,-34.905,1050.39,-6.97714,-38.6653,1170.12,-38.0783,-34.7478,1406.43,-9.92112,80.0103,1335.75
315,0,-2.79415,-34.9042,1050.53,-6.96895,-38.5241,1170.2,-38.063,-34.5568,1406.48,-10.1899,80.0661,1335.68
316,0,-2.52899,-34.9228,1050.73,-6.94479,-38.3916,1170.38,-38.1727,-34.3772,1406.59,-11.0031,79.871,1335.64
317,0,-2.16534,-34.937,1051,-6.88087,-38.2721,1170.61,-38.4172,-34.194,1406.74,-11.166,80.104,1335.75
318,0,-1.66646,-34.9547,1051.31,-6.77939,-38.1634,1170.89,-38.7692,-33.9639,1406.93,-11.4053,80.2878,1335.92
319,0,-1.13582,-35.04,1051.6,-6.63974,-38.0758,1171.2,-39.2274,-33.6801,1407.22,-11.4848,80.6069,1336.14
320,0,-0.459004,-35.0251,1051.9,-6.46085,-37.9817,1171.64,-39.8734,-33.4731,1407.53,-11.2908,81.1628,1336.39
321,0,0.259661,-35.073,1052.26,-6.24735,-37.8418,1172.18,-40.631,-33.2614,1407.91,-12.84,80.8972,1337.05
322,0,1.14088,-35.1394,1052.7,-6.01373,-37.7943,1172.71,-41.552,-32.9823,1408.33,-13.2535,81.1584,1337.55
323,0,2.10748,-35.2593,1053.11,-5.78092,-37.7125,1173.37,-42.5615,-32.8026,1408.8,-13.0822,81.7848,1338
324,0,3.20066,-35.2369,1053.52,-5.49356,-37.6489,1174.03,-43.8137,-32.5483,1409.25,-14.5646,81.7798,1338.88
325,0,4.38751,-35.3106,1053.97,-5.19637,-37.601,1174.76,-45.1437,-32.3433,1409.77,-14.8947,82.1389,1339.46
326,0,5.71953,-35.3808,1054.45,-4.84288,-37.5626,1175.58,-46.661,-32.0916,1410.36,-16.2003,82.2642,1340.34
327,0,7.12768,-35.4467,1054.93,-4.40961,-37.5331,1176.47,-48.3265,-31.9111,1410.95,-17.2915,82.5009,1341.01
328,0,8.68543,-35.5422,1055.45,-4.03106,-37.4951,1177.49,-50.2454,-31.4681,1411.57,-18.8551,82.3891,1341.79
329,0,10.3457,-35.6047,1055.99,-3.61983,-37.4729,1178.52,-52.3525,-31.2394,1412.22,-20.5287,82.4849,1342.48
330,0,12.1601,-35.6674,1056.62,-3.16057,-37.4628,1179.7,-54.5468,-31.0004,1412.92,-22.1755,82.5793,1343.03
331,0,14.0812,-35.7721,1057.25,-2.64952,-37.4283,1180.97,-56.9405,-30.7759,1413.55,-23.9875,82.7846,1344.27
332,0,16.0433,-35.8504,1057.87,-2.19922,-37.439,1182.28,-59.5118,-30.7073,1414.23,-25.6989,83.0099,1345.6
333,0,18.1586,-35.9805,1058.58,-1.67694,-37.4767,1183.7,-62.298,-30.4733,1414.85,-27.4396,83.2488,1346.31
334,0,20.4258,-36.0951,1059.3,-1.13323,-37.5276,1185.16,-65.2637,-30.2394,1415.46,-29.4501,83.7253,1347.22
335,0,22.7497,-36.2123,1060.05,-0.665652,-37.6067,1186.69,-68.4729,-30.0358,1415.98,-30.8734,84.0305,1348.11
336,0,25.2136,-36.2765,1060.85,-0.153793,-37.7046,1188.24,-71.8508,-29.8366,1416.42,-34.5735,83.5978,1349.08
337,0,27.7364,-36.4401,1061.62,0.3648,-37.7809,1189.83,-75.4178,-29.6301,1416.73,-36.1112,84.5071,1349.7
338,0,30.3973,-36.6171,1062.38,0.807276,-37.9557,1191.43,-79.2523,-29.4268,1416.94,-39.8501,84.0401,1350.67
339,0,33.1591,-36.7352,1063.2,1.27369,-38.1377,1192.99,-83.2472,-29.2004,1417.01,-41.5721,84.7061,1351.13
340,0,35.9945,-36.8778,1063.98,1.8156,-38.3491,1194.53,-87.3512,-28.9392,1416.94,-44.9816,84.761,1352.18
341,0,38.8574,-36.9691,1064.79,2.25544,-38.5984,1196.07,-91.7654,-28.8109,1416.69,-48.3343,84.8246,1352.47
342,0,41.7507,-37.0693,1065.53,2.67087,-38.9155,1197.54,-96.2949,-28.5474,1416.19,-51.7164,84.9397,1352.61
343,0,44.7139,-37.1059,1066.27,3.1098,-39.2489,1198.95,-100.993,-28.3357,1415.49,-55.0234,85.368,1352.72
344,0,47.7181,-37.1368,1067.06,3.48355,-39.5782,1200.32,-105.911,-28.1057,1414.52,-58.4516,85.4147,1352.61
345,0,50.734,-37.1672,1067.82,3.79318,-39.966,1201.62,-111.019,-27.9001,1413.26,-62.3227,85.4197,1352.18
346,0,53.8139,-37.1552,1068.67,4.04711,-40.3539,1202.82,-116.329,-27.6818,1411.78,-66.3058,85.5791,1351.54
347,0,56.913,-37.1802,1069.48,4.28644,-40.6821,1204,-121.842,-27.4837,1409.99,-70.4546,85.8486,1350.63
348,0,60.0989,-37.1844,1070.31,4.48488,-40.953,1205.26,-127.516,-27.2115,1407.91,-74.5921,85.9226,1349.61
349,0,63.3339,-37.2025,1071.11,4.59133,-41.223,1206.45,-133.374,-26.9448,1405.5,-79.1426,86.1452,1348.36
350,0,66.5752,-37.2139,1071.83,4.68175,-41.459,1207.53,-139.382,-26.716,1402.66,-83.946,86.5406,1346.65
351,0,69.7505,-37.2143,1072.51,4.71194,-41.6617,1208.41,-145.575,-26.4401,1399.48,-88.4502,86.8232,1345.09
352,0,72.7744,-37.2405,1073.05,4.62979,-41.9203,1209.1,-151.813,-26.1346,1395.91,-93.6299,86.9128,1342.71
353,0,75.6353,-37.2625,1073.49,4.39413,-42.2197,1209.59,-158.171,-25.8299,1392.05,-98.7991,87.3532,1340.17
354,0,78.4537,-37.2952,1073.96,4.05072,-42.5136,1210.09,-164.664,-25.5279,1387.68,-103.845,87.8488,1337.7
355,0,81.299,-37.2486,1074.56,3.62483,-42.7551,1210.54,-171.308,-25.1982,1382.92,-109.002,88.0344,1334.55
356,0,84.1057,-37.2365,1075.12,3.02675,-42.9262,1210.95,-177.923,-24.8485,1377.84,-114.502,88.5279,1330.93
357,0,86.9093,-37.2422,1075.67,2.23245,-42.9313,1211.34,-184.738,-24.5825,1372.04,-119.965,89.1163,1326.82
358,0,89.658,-37.245,1076.27,1.31599,-42.8256,1211.61,-191.807,-24.4292,1365.65,-125.965,89.284,1322.57
359,0,92.297,-37.2858,1076.78,0.174555,-42.5908,1211.63,-198.965,-24.2461,1358.72,-131.388,89.6861,1317.94
360,0,94.5607,-37.3141,1077.09,-1.20802,-42.4137,1211.21,-205.827,-23.9323,1351.61,-137.395,90.4916,1312.7
361,0,96.4197,-37.2922,1077.19,-2.71458,-42.2603,1210.35,-212.647,-23.5853,1344.13,-143.435,90.9773,1307.22
362,0,98.1286,-37.2679,1077.27,-4.39789,-42.1963,1209.12,-219.327,-23.2382,1336.45,-148.822,91.9941,1301.3
363,0,99.6858,-37.2202,1077.3,-6.38858,-42.086,1207.86,-226.091,-22.8648,1328.13,-154.847,92.3052,1294.93
364,0,101.03,-37.1185,1077.25,-8.46745,-41.893,1206.46,-232.603,-22.5361,1319.36,-160.693,92.8153,1288.11
365,0,102.361,-37.0871,1077.25,-10.5245,-41.817,1205.07,-239.132,-22.3627,1310.33,-166.347,93.2433,1281.28
366,0,103.561,-37.0295,1077.27,-12.6117,-41.3455,1203.81,-245.522,-22.1873,1301.07,-172.176,93.4152,1274.19
367,0,104.573,-37.0102,1077.28,-15.4548,-41.0263,1202.26,-251.939,-21.9639,1291.68,-177.912,93.7814,1266.92
368,0,105.523,-37.058,1077.33,-18.2092,-40.7027,1200.75,-258.165,-21.5631,1282.2,-183.701,94.5435,1259.5
369,0,106.095,-37.0859,1077.32,-20.9827,-40.3929,1199.1,-264.255,-21.0821,1272.42,-189.141,95.1294,1251.53
370,0,106.605,-37.0749,1077.29,-23.8475,-40.0379,1197.39,-270.056,-20.7107,1262.73,-194.942,95.7602,1244.28
371,0,106.945,-37.1333,1077.22,-26.9597,-39.6522,1195.49,-275.632,-20.2796,1252.95,-200.62,96.2307,1236.49
372,0,107.204,-36.9885,1077.26,-30.0896,-39.2959,1193.28,-281.025,-19.7869,1243.2,-205.786,97.13,1228.92
373,0,107.079,-36.9324,1077.12,-33.2793,-38.8858,1191.04,-286.226,-19.5027,1233.57,-210.34,97.9117,1220.77
374,0,106.762,-36.8639,1076.95,-36.6765,-38.4498,1188.57,-291.238,-19.1606,1223.77,-215.582,98.2466,1213.33
375,0,106.345,-36.7602,1076.78,-40.0245,-38.109,1186.09,-296.024,-18.8769,1214.16,-220.33,98.7056,1205.56
376,0,105.819,-36.6108,1076.61,-43.3349,-37.7563,1183.64,-300.527,-18.6241,1204.89,-224.943,99.1944,1197.92
377,0,105.178,-36.4506,1076.47,-46.5959,-37.4226,1181.19,-304.775,-18.2592,1195.79,-228.438,99.3943,1189.91
378,0,104.418,-36.369,1076.33,-49.7869,-37.1128,1178.75,-308.699,-17.873,1186.53,-233.011,99.7542,1183.19
379,0,103.637,-36.237,1076.16,-52.8668,-36.8294,1176.39,-312.32,-17.6988,1177.69,-236.492,100.22,1175.7
380,0,102.786,-36.1738,1075.99,-55.8864,-36.604,1174.03,-315.726,-17.4744,1169.18,-239.977,100.629,1168.74
