Joints
100
,,Ben_Johnston:World_Lower,,,,,,Ben_Johnston:World_Upper,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
19,0,-38.1268,59.2441,1061.69,-84.8578,17.8337,1192.33,-221.054,-92.8012,1386.54,-251.247,33.8096,1351.02
20,0,-35.2567,60.0816,1062.64,-85.4367,15.9644,1192.85,-227.048,-100.362,1380.61,-256.85,27.4338,1347.86
21,0,-32.5559,60.749,1063.53,-86.1727,13.9513,1193.28,-233.204,-107.819,1373.88,-262.826,20.925,1343.56
22,0,-30.0672,61.1754,1064.44,-86.8984,11.8148,1193.39,-239.337,-115.208,1366.56,-267.835,14.8124,1339.45
23,0,-27.8686,61.4862,1065.23,-87.8373,9.43582,1193.07,-245.135,-122.381,1358.72,-273.38,8.65553,1334.45
24,0,-25.9221,61.4636,1065.91,-89.0063,6.85253,1192.35,-251.325,-129.689,1350.15,-279.089,2.1566,1329.22
25,0,-24.3538,61.3132,1066.47,-90.4729,3.97152,1191.15,-257.244,-136.782,1341.36,-284.835,-4.26095,1323.14
26,0,-23.0271,60.8754,1066.92,-92.1729,0.860839,1189.54,-262.962,-143.877,1332.13,-290.268,-10.7183,1317.02
27,0,-21.8515,60.2129,1067.18,-94.012,-2.49251,1187.48,-268.403,-150.733,1322.52,-295.436,-17.0839,1310.09
28,0,-20.9141,59.2381,1067.32,-95.7932,-5.98476,1185,-273.599,-157.424,1312.48,-300.247,-23.4607,1303.2
29,0,-19.9624,58.0751,1067.39,-97.5141,-9.6686,1182.23,-278.584,-163.877,1302.08,-304.757,-29.1494,1295.68
30,0,-19.1505,56.7426,1067.32,-99.1177,-13.4948,1179.32,-283.189,-169.945,1291.59,-308.824,-34.8081,1287.67
31,0,-18.3685,55.3203,1067.14,-100.626,-17.3982,1176.28,-287.553,-175.844,1281.03,-313.414,-40.4139,1278.68
32,0,-17.5537,53.8855,1066.86,-102.081,-21.2572,1173.23,-291.942,-181.574,1270.56,-317.369,-45.7413,1270.1
33,0,-16.907,52.427,1066.55,-103.63,-25.0166,1170.25,-295.94,-187.002,1259.87,-320.887,-50.9137,1262.38
34,0,-16.2594,50.9324,1066.19,-105.239,-28.7225,1167.28,-299.906,-192.174,1249.31,-323.123,-56.0535,1255.71
35,0,-15.6648,49.3782,1065.76,-106.949,-32.3683,1164.25,-303.702,-197.042,1238.59,-327.184,-61.1461,1246.6
36,0,-15.1437,47.6661,1065.17,-108.601,-35.94,1161.13,-307.389,-201.692,1228.02,-330.67,-65.9462,1239.18
37,0,-14.6183,45.8456,1064.49,-110.225,-39.4503,1157.9,-310.851,-205.883,1217.49,-334.564,-70.1038,1230.85
38,0,-14.1358,43.9374,1063.57,-111.768,-42.8594,1154.56,-314.122,-209.873,1207.19,-337.832,-74.4291,1223.2
39,0,-13.7401,42.0436,1062.5,-113.232,-46.1464,1151.14,-317.241,-213.519,1197.07,-341.054,-78.2733,1215.25
40,0,-13.4168,40.1304,1061.38,-114.725,-49.3123,1147.75,-320.203,-216.87,1187.14,-344.03,-81.7407,1207.35
41,0,-13.2211,38.1448,1060.25,-116.164,-52.4301,1144.39,-322.914,-220.02,1177.69,-347.149,-85.1469,1199.93
42,0,-13.1654,36.1875,1059.19,-117.587,-55.4136,1141.11,-325.543,-223.027,1168.47,-349.939,-88.4077,1192.61
43,0,-13.1394,34.349,1058.26,-119.028,-58.2242,1138.15,-327.995,-225.734,1159.69,-352.505,-91.4642,1185.82
44,0,-13.1476,32.6094,1057.4,-120.467,-60.9654,1135.23,-330.307,-228.202,1151.35,-354.859,-94.316,1179.08
45,0,-13.2137,30.9916,1056.68,-121.854,-63.4433,1132.76,-332.481,-230.57,1143.35,-357.315,-97.2216,1172.9
46,0,-13.4119,29.4497,1056.06,-123.317,-65.6635,1130.28,-334.553,-232.129,1136.21,-359.592,-99.4452,1166.96
47,0,-13.668,28.0789,1055.59,-124.738,-67.6785,1128.13,-336.414,-234.004,1129.33,-361.702,-101.18,1161.62
48,0,-13.9455,26.8447,1055.16,-126.122,-69.4438,1126.28,-338.118,-235.701,1123.19,-364.058,-103.204,1156.26
49,0,-14.2539,25.6746,1054.73,-127.465,-71.0161,1124.57,-339.744,-237.127,1117.72,-365.896,-104.759,1151.86
50,0,-14.6851,24.77,1054.41,-128.683,-72.3118,1123.01,-341.192,-238.265,1112.85,-368.025,-106.033,1147.29
51,0,-15.161,23.8896,1054.11,-129.821,-73.3968,1121.64,-342.451,-239.311,1108.83,-369.716,-107.28,1143.81
52,0,-15.577,23.2436,1053.89,-130.811,-74.3269,1120.49,-343.464,-240.179,1105.32,-370.989,-108.574,1140.75
53,0,-15.9232,22.6622,1053.7,-131.689,-75.0604,1119.58,-344.358,-240.782,1102.48,-372.363,-109.236,1138.34
54,0,-16.2575,22.1674,1053.6,-132.417,-75.5947,1118.89,-345.113,-241.428,1100.27,-373.286,-109.834,1136.54
55,0,-16.5599,21.7757,1053.57,-133.007,-75.9607,1118.49,-345.588,-241.687,1098.74,-374.106,-110.176,1135.34
56,0,-16.785,21.549,1053.61,-133.448,-76.1243,1118.3,-345.975,-242.043,1098.04,-374.679,-110.422,1134.23
57,0,-16.984,21.456,1053.71,-133.761,-76.1473,1118.32,-346.202,-242.179,1097.86,-374.741,-110.516,1134.12
58,0,-17.1696,21.5013,1053.9,-133.916,-76.0053,1118.56,-346.228,-242.138,1098.27,-375.2,-110.633,1134.28
59,0,-17.3397,21.7224,1054.14,-133.961,-75.6578,1119.09,-346.144,-242.046,1099.35,-375.062,-110.378,1135.54
60,0,-17.4954,22.0889,1054.47,-133.891,-75.1341,1119.87,-345.822,-241.789,1101.03,-374.895,-110.123,1136.86
61,0,-17.6277,22.5142,1054.91,-133.679,-74.4893,1120.9,-345.448,-241.484,1103.36,-374.73,-109.757,1138.39
62,0,-17.8063,23.1212,1055.45,-133.433,-73.6603,1122.13,-344.966,-240.907,1106.22,-374.409,-109.072,1140.7
63,0,-18.0223,23.7438,1056.05,-133.094,-72.6961,1123.61,-344.45,-240.334,1109.51,-373.827,-108.418,1143.55
64,0,-18.2,24.5111,1056.76,-132.666,-71.6176,1125.32,-343.784,-239.61,1113.47,-373.048,-107.676,1146.73
65,0,-18.3944,25.3695,1057.54,-132.183,-70.352,1127.3,-342.992,-238.746,1117.92,-372.258,-106.641,1150.35
66,0,-18.6586,26.3501,1058.39,-131.653,-68.9347,1129.44,-342.097,-237.744,1122.92,-371.179,-105.399,1155.01
67,0,-18.8952,27.3355,1059.31,-131.02,-67.4335,1131.84,-341.002,-236.541,1128.39,-370.472,-104.029,1159.38
68,0,-19.1763,28.4359,1060.26,-130.345,-65.7822,1134.34,-339.926,-235.345,1134.33,-369.321,-102.697,1164.42
69,0,-19.4666,29.6267,1061.24,-129.583,-64.0166,1137.03,-338.584,-233.862,1140.77,-367.919,-101.197,1169.76
70,0,-19.7278,30.8067,1062.22,-128.702,-62.2496,1139.89,-337.331,-232.305,1147.51,-366.589,-99.4225,1175.49
71,0,-19.9924,31.9852,1063.21,-127.721,-60.453,1142.7,-335.868,-230.573,1154.84,-364.822,-97.3004,1181.64
72,0,-20.2667,33.1434,1064.16,-126.67,-58.5532,1145.6,-334.278,-228.454,1162.48,-363.057,-95.1865,1187.91
73,0,-20.562,34.4014,1065.18,-125.48,-56.5504,1148.52,-332.502,-226.084,1170.76,-361.123,-92.5664,1194.48
74,0,-20.9227,35.7025,1066.13,-124.313,-54.3761,1151.62,-330.562,-224.118,1178.95,-358.948,-89.9787,1201.27
75,0,-21.4091,37.0444,1067.06,-123.135,-52.0647,1154.73,-328.51,-221.492,1187.52,-356.611,-86.9838,1208.41
76,0,-21.9553,38.384,1068.02,-121.948,-49.633,1157.9,-326.376,-218.708,1196.34,-354.123,-84.1102,1215.42
77,0,-22.526,39.8203,1068.91,-120.746,-47.0775,1161.07,-324.095,-215.726,1205.48,-351.705,-81.094,1222.81
78,0,-23.1476,41.2325,1069.78,-119.539,-44.3869,1164.21,-321.695,-212.544,1214.86,-349.183,-77.4623,1230.32
79,0,-23.8486,42.598,1070.55,-118.328,-41.6023,1167.33,-319.233,-209.096,1224.18,-346.169,-73.8549,1238.51
80,0,-24.6472,43.9503,1071.32,-117.11,-38.7136,1170.44,-316.547,-205.336,1233.79,-343.533,-70.5049,1245.6
81,0,-25.4308,45.1972,1072.01,-115.912,-35.7797,1173.45,-313.774,-201.349,1243.34,-340.829,-65.8267,1253.33
82,0,-26.3863,46.3468,1072.65,-114.714,-32.8462,1176.36,-310.86,-197.147,1252.98,-337.53,-61.659,1261.11
83,0,-27.3289,47.3065,1073.2,-113.526,-29.9568,1179.15,-308.026,-192.723,1262.58,-335.296,-57.0178,1267.88
84,0,-28.325,48.146,1073.61,-112.328,-27.1354,1181.74,-305.076,-188.168,1272.1,-332.178,-52.2998,1275.01
85,0,-29.3062,48.8118,1073.95,-111.11,-24.3728,1184.18,-301.853,-183.447,1281.52,-328.957,-47.7355,1282.12
86,0,-30.4389,49.3948,1074.19,-109.906,-21.6478,1186.48,-298.377,-178.536,1290.65,-325.232,-42.7218,1289.33
87,0,-31.543,49.7463,1074.31,-108.715,-18.9717,1188.6,-294.886,-173.507,1299.82,-321.093,-37.7025,1296.92
88,0,-32.7951,50.006,1074.35,-107.565,-16.3487,1190.57,-291.245,-168.243,1308.74,-317.362,-32.311,1303.77
89,0,-34.1773,50.0628,1074.31,-106.468,-13.7833,1192.32,-287.533,-162.854,1317.54,-313.182,-27.4949,1310.2
90,0,-35.6112,50.0715,1074.19,-105.392,-11.2816,1193.87,-283.669,-157.271,1326.08,-309.139,-22.1467,1316.14
91,0,-37.1143,49.88,1073.95,-104.323,-8.86551,1195.21,-279.734,-151.573,1334.42,-305.757,-17.062,1321.85
92,0,-38.6909,49.5146,1073.66,-103.268,-6.51115,1196.29,-275.597,-145.713,1342.53,-300.997,-11.2879,1327.67
93,0,-40.3585,49.0636,1073.22,-102.242,-4.28426,1197.21,-271.291,-139.651,1350.27,-296.835,-5.79925,1332.76
94,0,-42.0687,48.4627,1072.64,-101.254,-2.11705,1197.86,-266.685,-133.457,1357.76,-292.499,-0.051377,1337.83
95,0,-43.8512,47.7136,1071.93,-100.308,0.011198,1198.31,-262.069,-127.232,1364.94,-287.834,5.82305,1342.26
96,0,-45.7119,46.848,1071.2,-99.4038,2.13249,1198.54,-257.13,-120.688,1371.93,-283.169,11.7142,1346.22
97,0,-47.6294,45.8226,1070.4,-98.6811,4.22905,1198.6,-252.385,-114.078,1378.38,-278.186,17.4397,1350.23
98,0,-49.599,44.7572,1069.66,-97.9953,6.38682,1198.47,-247.533,-107.336,1384.25,-273.738,23.7837,1353.47
99,0,-51.6761,43.6189,1068.86,-97.4531,8.46589,1198.17,-242.463,-100.434,1389.9,-268.871,29.9045,1356.39
100,0,-53.8172,42.4702,1068.06,-96.9766,10.4072,1197.6,-237.278,-93.3588,1394.97,-264.222,35.9457,1358.96
101,0,-55.9848,41.23,1067.07,-96.5732,12.1906,1196.87,-232.037,-86.3574,1399.54,-259.7,42.0592,1361.25
102,0,-58.1642,39.8031,1066.02,-96.1844,13.8327,1195.76,-226.649,-79.3154,1403.56,-255.332,47.9016,1362.37
103,0,-60.2769,38.2836,1064.87,-95.8418,15.2266,1194.42,-221.277,-72.3453,1406.99,-250.142,54.0418,1363.3
104,0,-62.3407,36.6718,1063.56,-95.5421,16.389,1192.77,-215.659,-65.4101,1409.94,-245.725,59.6421,1363.99
105,0,-64.3278,34.8687,1062.13,-95.336,17.3636,1190.9,-210.446,-58.7902,1412.25,-241.034,65.1888,1364.01
106,0,-66.3008,33.1124,1060.67,-95.0715,18.1437,1188.87,-205.184,-52.3352,1414.11,-236.543,70.5082,1363.5
107,0,-68.1689,31.2572,1059.13,-94.9072,18.804,1186.73,-200.505,-46.2704,1415.48,-232.156,75.6222,1362.81
108,0,-70.0018,29.4485,1057.61,-94.8022,19.3499,1184.54,-195.743,-40.3013,1416.49,-228.054,80.4337,1361.71
109,0,-71.8256,27.6817,1056.11,-94.6952,19.7626,1182.29,-191.329,-34.7118,1417.11,-224.12,84.9837,1360.41
110,0,-73.6068,25.9166,1054.67,-94.6715,20.1281,1180.02,-186.876,-29.2732,1417.49,-220.185,89.3833,1358.88
111,0,-75.3468,24.3176,1053.22,-94.7411,20.456,1177.75,-182.273,-23.954,1417.56,-216.57,93.4289,1357.22
112,0,-77.1075,22.6194,1051.73,-94.8617,20.6593,1175.38,-178.449,-19.2556,1417.32,-213.197,97.3155,1355.41
113,0,-78.8385,21.0127,1050.28,-94.9648,20.7043,1172.98,-174.45,-14.7346,1416.88,-209.765,100.91,1353.54
114,0,-80.4292,19.33,1048.89,-95.0926,20.6356,1170.56,-170.405,-10.2662,1416.3,-206.82,104.104,1351.47
115,0,-81.9788,17.6992,1047.62,-95.2161,20.4201,1168.13,-166.828,-6.25814,1415.51,-203.915,107.185,1349.36
116,0,-83.4306,16.0256,1046.53,-95.4536,20.0123,1165.85,-163.42,-2.50002,1414.5,-201.109,109.995,1347.14
117,0,-84.9692,14.2799,1045.59,-95.7573,19.4147,1163.66,-160.304,0.839885,1413.49,-198.786,112.325,1344.79
118,0,-86.3329,12.6826,1044.78,-96.0585,18.7423,1161.59,-157.097,4.09997,1412.38,-196.852,114.408,1342.34
119,0,-87.6532,11.0393,1044.13,-96.3265,18.0515,1159.62,-154.181,7.05397,1411.2,-196.303,115.649,1339.95
120,0,-88.9382,9.60113,1043.51,-96.6267,17.1549,1157.81,-151.456,9.76364,1410.03,-190.609,118.712,1337.96
121,0,-90.2009,8.10927,1042.94,-96.8797,16.3856,1156.12,-149.004,12.1827,1408.73,-191.75,119.06,1335.59
122,0,-91.4038,6.84493,1042.46,-97.2993,15.4339,1154.54,-146.48,14.5104,1407.59,-185.815,121.962,1333.8
123,0,-92.5525,5.59671,1042.03,-97.2512,14.7795,1153.2,-144.456,16.4049,1406.44,-187.652,121.87,1331.7
124,0,-93.6125,4.49152,1041.62,-97.4169,14.0934,1151.94,-142.279,18.332,1405.33,-184.934,123.344,1329.63
125,0,-94.5205,3.49214,1041.22,-97.5385,13.4303,1150.74,-140.36,20.027,1404.27,-183.368,124.328,1328.11
126,0,-95.3476,2.58308,1040.86,-97.4476,12.9746,1149.67,-138.545,21.5674,1403.25,-182.292,124.93,1326.67
127,0,-95.9741,1.87978,1040.48,-97.6691,12.3244,1148.69,-136.774,23.023,1402.28,-180.369,125.932,1325.13
128,0,-96.474,1.18056,1040.1,-97.6406,11.7929,1147.75,-135.48,24.1613,1401.38,-178.875,126.77,1323.53
129,0,-96.922,0.431768,1039.73,-97.4792,11.4375,1146.93,-134.501,25.0068,1400.71,-177.747,127.412,1322.29
130,0,-97.1821,-0.147941,1039.44,-97.3229,11.038,1146.22,-133.485,25.9355,1399.85,-176.822,127.895,1320.98
131,0,-97.2664,-0.617678,1039.22,-97.0925,10.8456,1145.52,-132.484,26.8503,1399.05,-175.999,128.309,1320.03
132,0,-97.276,-1.11113,1039.01,-96.8652,10.4793,1145.09,-131.291,27.779,1398.66,-175.127,128.724,1319.13
133,0,-97.1939,-1.53452,1038.84,-96.8353,10.0379,1144.68,-130.549,28.426,1398.19,-174.762,128.997,1318.4
134,0,-97.0351,-1.88404,1038.71,-96.3874,9.89797,1144.54,-130.481,28.5776,1397.78,-174.1,129.219,1317.89
135,0,-96.8107,-2.18939,1038.66,-96.0819,9.77395,1144.19,-129.504,29.178,1397.67,-174.033,129.208,1317.34
136,0,-96.4643,-2.52676,1038.64,-95.8252,9.49544,1144.13,-129.389,29.1312,1397.53,-174.254,128.997,1317.09
137,0,-96.0292,-2.80733,1038.63,-95.6825,9.00686,1144.25,-129.27,28.9851,1397.48,-173.829,128.908,1317.22
138,0,-95.5482,-3.01007,1038.66,-95.4072,8.76752,1144.3,-129.118,28.7781,1397.49,-173.638,128.647,1317.2
139,0,-95.0386,-3.25682,1038.76,-95.1128,8.53054,1144.43,-128.933,28.4625,1397.58,-173.631,128.18,1317.06
140,0,-94.3904,-3.52449,1038.94,-94.7868,8.24854,1144.67,-129.633,27.5035,1397.69,-174.282,127.455,1317.3
141,0,-93.8043,-3.79826,1039.14,-94.4582,7.93368,1145.01,-129.609,26.8853,1398.15,-174.326,126.883,1317.94
142,0,-93.0843,-4.03005,1039.37,-94.1588,7.67557,1145.47,-130.125,25.8464,1398.52,-174.303,126.104,1318.45
143,0,-92.2356,-4.22378,1039.65,-93.8824,7.42869,1146.01,-130.675,24.6455,1399.06,-175.797,124.889,1319.4
144,0,-91.4571,-4.33026,1039.96,-93.5416,7.12214,1146.66,-131.172,23.3668,1399.67,-176.235,123.774,1320.17
145,0,-90.5985,-4.33706,1040.33,-93.1901,6.80227,1147.44,-131.967,21.7761,1400.41,-177.282,122.388,1321.22
146,0,-89.7026,-4.3394,1040.76,-93.0757,6.33943,1148.21,-132.756,20.0546,1401.24,-178.532,120.789,1322.33
147,0,-88.7631,-4.2381,1041.2,-92.5422,6.20344,1149.18,-133.989,17.9663,1402.07,-179.092,119.313,1323.78
148,0,-87.7789,-4.03215,1041.68,-92.2524,5.82744,1150.17,-135.403,15.619,1403.01,-180.22,117.457,1325.21
149,0,-86.785,-3.78911,1042.22,-91.9623,5.50254,1151.28,-136.581,13.2995,1403.96,-179.189,116.494,1326.63
150,0,-85.749,-3.48768,1042.77,-91.6374,5.17208,1152.44,-138.029,10.6659,1405.01,-179.857,114.609,1328.62
151,0,-84.6385,-3.13116,1043.33,-91.3208,4.81233,1153.6,-139.575,7.88783,1406.01,-181.291,112.311,1330.36
152,0,-83.4487,-2.72854,1043.96,-91.0335,4.46276,1154.83,-141.309,4.91359,1407.08,-182.912,109.845,1332.17
153,0,-82.1845,-2.32301,1044.64,-90.7812,4.15921,1156.13,-143.209,1.64039,1408.11,-184.657,107.299,1333.87
154,0,-80.8841,-1.78279,1045.41,-90.4739,3.80495,1157.51,-145.333,-1.82298,1409.15,-186.609,104.56,1335.76
155,0,-79.4845,-1.25151,1046.26,-90.1183,3.40914,1159,-147.552,-5.4804,1410.31,-188.686,101.496,1337.78
156,0,-77.9676,-0.514461,1047.19,-89.7528,3.07329,1160.61,-149.919,-9.34394,1411.38,-190.818,98.3698,1339.8
157,0,-76.3125,0.25289,1048.13,-89.4049,2.68258,1162.35,-152.663,-13.5086,1412.45,-193.156,95.0748,1341.87
158,0,-74.5012,1.14613,1049.13,-88.9784,2.24594,1164.29,-155.698,-17.9417,1413.48,-195.73,91.5123,1344.04
159,0,-72.5055,2.16079,1050.08,-88.5205,1.87177,1166.47,-158.758,-22.5687,1414.48,-198.368,87.784,1346.31
160,0,-70.3666,3.27965,1051.02,-87.9656,1.46711,1168.77,-162.011,-27.4735,1415.33,-201.466,83.8196,1348.49
161,0,-68.102,4.55412,1051.93,-87.427,1.06775,1171.23,-165.42,-32.6523,1416.01,-204.502,79.6221,1350.65
162,0,-65.742,5.88535,1052.92,-86.8512,0.605427,1173.72,-169.047,-38.0545,1416.54,-207.779,75.1931,1352.65
163,0,-63.273,7.26214,1053.95,-86.2659,0.144802,1176.14,-172.945,-43.763,1416.74,-211.285,70.459,1354.57
164,0,-60.5388,8.81439,1054.97,-85.6438,-0.386523,1178.6,-177.066,-49.8386,1416.61,-215.022,65.5048,1356.2
165,0,-57.513,10.4674,1056.07,-85.0594,-0.949003,1181.05,-181.51,-56.1937,1416.08,-218.971,60.2686,1357.59
166,0,-54.2376,12.225,1057.14,-84.4176,-1.69081,1183.65,-186.217,-62.8398,1415.05,-223.186,54.7044,1358.59
167,0,-50.7681,14.0466,1058.24,-83.7241,-2.43774,1186.33,-191.056,-69.7764,1413.52,-227.674,48.9333,1359.18
168,0,-47.2819,15.8407,1059.34,-82.9301,-3.37663,1189,-196.149,-77.008,1411.42,-232.762,42.9191,1359.41
169,0,-44.0723,17.5649,1060.3,-82.1467,-4.55307,1191.35,-201.127,-84.3106,1408.92,-237.826,36.73,1359.14
170,0,-41.1896,19.204,1061.14,-81.4484,-5.93777,1193.08,-206.171,-91.8336,1405.91,-243.013,30.5208,1358.38
171,0,-38.3964,20.903,1061.8,-80.8716,-7.43623,1194.28,-211.162,-99.4327,1402.3,-248.149,24.113,1357.06
172,0,-35.7572,22.5931,1062.36,-80.5741,-8.92502,1195.18,-216.205,-107.158,1398.12,-253.094,17.7512,1355.27
173,0,-33.3173,24.3391,1062.98,-80.633,-10.387,1196.04,-221.29,-114.927,1393.33,-257.983,11.0776,1352.81
174,0,-31.0319,26.2564,1063.74,-80.9916,-11.7921,1196.85,-226.473,-122.817,1387.85,-262.869,4.19473,1349.87
175,0,-28.9774,28.1749,1064.72,-81.6571,-13.2204,1197.59,-231.593,-130.706,1381.98,-267.749,-2.59123,1346.27
176,0,-27.2076,30.1373,1065.74,-82.5546,-14.6584,1198.04,-236.929,-138.648,1375.28,-272.595,-9.4923,1342.28
177,0,-25.6722,32.1971,1066.71,-83.6608,-16.1867,1198.27,-242.019,-146.421,1368.06,-277.811,-16.6271,1337.69
178,0,-24.445,34.2289,1067.52,-84.9854,-17.8959,1198.19,-247.014,-153.952,1360.08,-282.786,-23.5071,1332.49
179,0,-23.4722,36.2189,1068.12,-86.3634,-19.7051,1197.7,-252.037,-161.376,1351.52,-287.693,-30.1642,1326.93
180,0,-22.751,38.067,1068.56,-87.6984,-21.6982,1196.81,-256.731,-168.521,1342.71,-292.538,-36.806,1320.68
181,0,-22.1546,39.7131,1069,-89.1592,-23.8659,1195.62,-261.219,-175.264,1333.72,-297.363,-43.0135,1314.2
182,0,-21.5922,41.1579,1069.38,-90.7426,-26.067,1194.3,-265.357,-182.178,1324.38,-302.064,-49.6297,1307.32
183,0,-21.0859,42.4041,1069.69,-92.3649,-28.2417,1192.89,-269.342,-188.724,1314.92,-306.236,-56.1583,1300
184,0,-20.5417,43.5335,1070.08,-94.0282,-30.4262,1191.47,-273.091,-195.048,1305.34,-310.704,-62.2863,1292.73
185,0,-20.0825,44.3119,1070.55,-95.7911,-32.6937,1190.07,-276.638,-201.095,1295.59,-314.752,-68.3675,1285.48
186,0,-19.7201,44.8993,1071.05,-97.6047,-35.0196,1188.62,-280.113,-206.903,1285.74,-318.772,-74.0006,1277.52
187,0,-19.4703,45.3417,1071.48,-99.4442,-37.3766,1187.02,-283.408,-212.313,1275.95,-322.236,-79.9059,1270.54
188,0,-19.3538,45.6367,1071.83,-101.287,-39.8192,1185.17,-286.529,-217.765,1266.13,-325.973,-85.3076,1262.7
189,0,-19.3439,45.8359,1072.18,-103.161,-42.2382,1183.26,-289.475,-222.793,1256.41,-329.96,-90.178,1254.4
190,0,-19.4089,45.9306,1072.54,-105.041,-44.6351,1181.35,-292.118,-227.581,1246.81,-333.562,-95.0078,1246.58
191,0,-19.6275,45.9155,1072.8,-106.964,-46.9607,1179.35,-294.629,-232.097,1237.39,-337.053,-99.7516,1239.14
192,0,-19.9262,45.7894,1073.06,-108.836,-49.1727,1177.36,-296.86,-236.376,1228.22,-340.381,-104.26,1231.74
193,0,-20.2874,45.6004,1073.29,-110.662,-51.3439,1175.4,-298.959,-240.27,1219.33,-343.356,-108.695,1224.54
194,0,-20.7321,45.3477,1073.47,-112.432,-53.4505,1173.51,-301,-243.562,1210.78,-346.012,-112.377,1217.71
195,0,-21.2764,45.0034,1073.62,-114.086,-55.5505,1171.64,-302.695,-247.156,1202.42,-348.503,-116.2,1211.02
196,0,-21.7257,44.6436,1073.73,-115.638,-57.5868,1169.76,-304.228,-250.374,1194.57,-350.706,-119.581,1204.7
197,0,-22.1896,44.1883,1073.77,-117.082,-59.6056,1167.89,-305.656,-253.394,1187,-352.74,-123.07,1198.85
198,0,-22.6207,43.7267,1073.73,-118.41,-61.6373,1166.07,-306.962,-256.202,1179.8,-354.611,-126.283,1193.24
199,0,-23.0557,43.2859,1073.63,-119.593,-63.5352,1164.23,-308.097,-258.801,1172.91,-356.287,-129.58,1187.9
200,0,-23.4331,42.8818,1073.46,-120.669,-65.3507,1162.58,-309.109,-261.288,1166.46,-358.288,-131.831,1183.14
201,0,-23.7992,42.5239,1073.31,-121.711,-67.0095,1160.8,-309.926,-263.533,1160.41,-359.716,-134.261,1178.47
202,0,-24.2705,42.0764,1073.1,-122.647,-68.6586,1159.17,-310.664,-265.673,1154.88,-360.953,-136.809,1174.08
203,0,-24.6486,41.6865,1072.94,-123.464,-70.1394,1157.7,-311.157,-267.546,1149.66,-361.846,-139.12,1170.06
204,0,-24.9766,41.2798,1072.76,-124.18,-71.4426,1156.39,-311.598,-269.349,1145.05,-362.74,-141.376,1166.12
205,0,-25.2495,40.8898,1072.58,-124.816,-72.6331,1155.18,-311.941,-270.895,1140.85,-363.443,-143.208,1162.88
206,0,-25.5233,40.5445,1072.42,-125.413,-73.6381,1154.1,-312.246,-272.203,1137.19,-364.04,-144.979,1159.48
