Joints
100
,,Ben_Johnston:World_Lower,,,,,,Ben_Johnston:World_Upper,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
18,0,-78.9202,-91.3615,1040.1,-95.3953,-91.9382,1159.44,-147.403,-57.7292,1409.33,-42.8133,-3.85312,1343.52
19,0,-77.9511,-92.3314,1040.99,-95.4537,-91.5256,1161.11,-150.045,-53.4672,1410.08,-44.7049,-0.82674,1344.71
20,0,-76.7912,-93.3437,1041.94,-95.5274,-91.149,1162.78,-152.827,-48.993,1410.82,-46.8457,2.58143,1345.73
21,0,-75.4566,-94.4806,1042.9,-95.513,-90.8036,1164.61,-155.724,-44.2433,1411.39,-49.0944,6.30512,1346.62
22,0,-74.0819,-95.8137,1043.77,-95.4178,-90.3853,1166.52,-158.742,-39.1927,1411.8,-51.2754,10.0864,1347.41
23,0,-72.5489,-97.1457,1044.74,-95.2922,-89.8872,1168.47,-161.921,-33.8668,1412.05,-53.7588,14.3425,1348.04
24,0,-70.9036,-98.6637,1045.67,-95.152,-89.4329,1170.55,-165.195,-28.2414,1412.03,-56.4558,18.9065,1348.52
25,0,-69.0986,-100.228,1046.63,-94.9696,-88.9774,1172.6,-168.666,-22.3099,1411.72,-59.1416,23.5717,1348.73
26,0,-67.2481,-101.871,1047.52,-94.7154,-88.3528,1174.68,-172.252,-16.1063,1411.09,-61.9118,28.5118,1348.74
27,0,-65.2632,-103.518,1048.48,-94.5223,-87.6391,1176.82,-175.957,-9.66827,1410.15,-64.7163,33.7188,1348.63
28,0,-63.171,-105.215,1049.36,-94.2588,-86.863,1178.85,-179.813,-2.96008,1408.84,-67.9556,39.0394,1347.99
29,0,-61.0308,-106.917,1050.28,-94.1487,-85.9622,1180.78,-183.852,3.96493,1407.07,-70.926,44.9633,1347.14
30,0,-58.7954,-108.673,1051.16,-93.9833,-84.9661,1182.63,-188.035,11.0531,1404.8,-72.7132,50.17,1346.19
31,0,-56.4824,-110.463,1051.98,-93.9907,-83.8487,1184.38,-192.335,18.371,1402,-76.0712,56.259,1344.47
32,0,-54.1683,-112.162,1052.96,-94.0475,-82.6488,1186.02,-196.741,25.8751,1398.62,-79.4639,62.5218,1342.26
33,0,-51.9717,-113.872,1053.86,-94.2984,-81.3654,1187.44,-201.209,33.4765,1394.74,-82.9732,68.7977,1339.66
34,0,-49.9354,-115.482,1054.86,-94.7046,-80.0208,1188.62,-205.728,41.2093,1390.32,-86.5255,75.2652,1336.3
35,0,-48.0024,-116.846,1055.76,-95.3254,-78.5728,1189.62,-210.3,48.9914,1385.44,-90.0205,81.7867,1332.54
36,0,-46.1397,-118.164,1056.78,-96.2083,-76.9424,1190.48,-215.01,56.8256,1380.04,-93.4798,88.3068,1328.29
37,0,-44.4301,-119.382,1057.71,-97.3147,-75.1298,1191.05,-219.768,64.5664,1374.15,-97.0598,94.9056,1323.51
38,0,-42.8179,-120.326,1058.81,-98.5528,-73.1798,1191.37,-224.612,72.2986,1367.65,-100.915,101.528,1318.2
39,0,-41.2992,-121.149,1059.98,-99.9287,-71.0721,1191.5,-229.552,80.0446,1360.55,-104.792,107.785,1312.75
40,0,-39.9756,-121.958,1061.19,-101.461,-68.838,1191.5,-234.568,87.698,1352.94,-108.619,113.754,1306.67
41,0,-38.7935,-122.593,1062.24,-103.077,-66.4858,1191.31,-239.552,95.3027,1344.85,-112.547,119.797,1300.31
42,0,-37.7868,-123.343,1063.16,-104.75,-63.9966,1190.88,-244.46,102.849,1336.37,-116.492,126.017,1293.46
43,0,-36.9156,-123.855,1063.93,-106.499,-61.3905,1190.17,-249.199,110.257,1327.6,-119.753,131.941,1286.37
44,0,-36.2106,-124.161,1064.63,-108.405,-58.5851,1189.19,-253.776,117.374,1318.49,-123.493,137.936,1279.12
45,0,-35.7726,-124.267,1065.25,-110.368,-55.6511,1188.06,-258.192,124.357,1309.08,-126.769,143.926,1271.6
46,0,-35.3721,-124.133,1065.85,-112.402,-52.6896,1186.73,-262.425,131.191,1299.32,-129.777,149.796,1263.44
47,0,-35.0131,-123.886,1066.36,-114.397,-49.6522,1185.16,-266.517,137.82,1289.27,-133.559,155.489,1255.79
48,0,-34.7279,-123.71,1066.76,-116.309,-46.6513,1183.57,-270.356,144.27,1279.03,-136.68,161.012,1247.43
49,0,-34.4876,-123.488,1067.06,-118.24,-43.5454,1181.91,-273.965,150.511,1268.86,-139.599,166.374,1238.85
50,0,-34.3632,-123.114,1067.27,-120.139,-40.3669,1180.09,-277.323,156.384,1258.55,-142.863,171.808,1230.64
51,0,-34.3123,-122.624,1067.37,-122.03,-37.2778,1178.09,-280.509,161.997,1248.25,-145.09,176.586,1222.02
52,0,-34.3844,-122.048,1067.29,-123.988,-34.1479,1175.89,-283.395,167.321,1237.93,-147.235,181.171,1213.08
53,0,-34.548,-121.36,1067.07,-125.961,-31.0597,1173.57,-286.044,172.378,1227.76,-149.325,185.436,1204.63
54,0,-34.7476,-120.56,1066.76,-127.947,-28.0084,1171.13,-288.661,177.299,1217.74,-151.405,189.596,1196.39
55,0,-35.0502,-119.66,1066.37,-129.894,-24.9537,1168.59,-291.069,181.902,1208.04,-153.798,193.474,1188.03
56,0,-35.4305,-118.694,1065.95,-131.759,-21.9467,1166.1,-293.401,186.31,1198.56,-155.807,197.212,1180.19
57,0,-35.8937,-117.541,1065.54,-133.453,-18.8886,1163.63,-295.391,190.476,1189.57,-157.671,200.896,1172.54
58,0,-36.4212,-116.279,1065.12,-135.097,-15.887,1161.18,-297.106,194.468,1181,-159.508,204.442,1164.94
59,0,-37.022,-114.946,1064.73,-136.839,-12.9741,1158.8,-298.692,198.228,1172.67,-161.179,207.562,1158.37
60,0,-37.6389,-113.567,1064.25,-137.888,-9.81809,1156.54,-301.061,201.446,1164.21,-162.458,210.945,1151.77
61,0,-38.246,-112.102,1063.7,-139.2,-6.84128,1154.11,-302.696,204.712,1156.57,-164.128,213.845,1145.1
62,0,-38.7835,-110.557,1063.03,-140.538,-3.93951,1151.72,-304.035,207.962,1149.44,-165.46,216.729,1139.89
63,0,-39.327,-108.997,1062.33,-141.831,-1.19779,1149.45,-305.436,210.929,1142.7,-166.127,219.643,1133.96
64,0,-39.9573,-107.482,1061.66,-143.169,1.40781,1147.25,-306.715,213.709,1136.43,-167.095,222.346,1128.7
65,0,-40.6876,-106.06,1061.09,-144.545,3.86532,1145.24,-307.791,216.33,1130.69,-168.144,224.62,1123.9
66,0,-41.4366,-104.685,1060.67,-145.861,6.07986,1143.46,-308.731,218.77,1125.53,-169.085,226.692,1119.54
67,0,-42.3528,-103.424,1060.39,-147.186,8.1499,1141.9,-309.642,220.981,1121,-169.927,228.684,1115.68
68,0,-43.3555,-102.29,1060.25,-148.477,10.0288,1140.55,-310.565,223.04,1117.08,-170.788,230.532,1112.46
69,0,-44.5141,-101.286,1060.24,-149.745,11.6625,1139.45,-311.415,224.943,1113.75,-171.648,232.103,1109.69
70,0,-45.6833,-100.384,1060.35,-150.932,13.1551,1138.62,-312.213,226.619,1111.03,-172.33,233.761,1107.44
71,0,-46.8857,-99.6421,1060.52,-152.101,14.4023,1137.97,-312.986,228.147,1108.92,-173.03,235.006,1105.74
72,0,-48.0615,-99.0706,1060.67,-153.176,15.4621,1137.52,-313.696,229.503,1107.38,-173.629,236.157,1104.61
73,0,-49.1343,-98.5511,1060.83,-154.243,16.2854,1137.21,-314.267,230.738,1106.43,-174.335,237.04,1103.82
74,0,-50.1633,-98.0554,1061,-155.285,16.9133,1137.11,-314.868,231.681,1105.96,-174.88,237.779,1103.65
75,0,-51.1615,-97.6088,1061.17,-156.289,17.2894,1137.14,-315.37,232.459,1106.02,-175.466,238.311,1103.79
76,0,-52.0982,-97.2,1061.35,-157.227,17.5148,1137.35,-315.705,233.139,1106.59,-175.939,238.586,1104.39
77,0,-53.0079,-96.9313,1061.55,-158.064,17.628,1137.75,-316.102,233.521,1107.65,-176.428,238.68,1105.28
78,0,-53.8731,-96.746,1061.81,-158.783,17.5515,1138.3,-316.497,233.7,1109.14,-176.76,238.798,1106.66
79,0,-54.706,-96.6237,1062.15,-159.323,17.3131,1139.01,-316.794,233.737,1111.07,-177.202,238.674,1108.35
80,0,-55.4772,-96.6136,1062.5,-159.742,16.9329,1139.96,-317.021,233.61,1113.55,-177.561,238.431,1110.45
81,0,-56.094,-96.6638,1062.86,-160.012,16.3918,1141.04,-317.216,233.319,1116.36,-177.51,238.257,1112.87
82,0,-56.7265,-96.7923,1063.19,-160.182,15.6722,1142.26,-317.419,232.848,1119.67,-177.783,237.645,1115.59
83,0,-57.2834,-96.9218,1063.54,-160.262,14.8517,1143.62,-317.345,232.268,1123.45,-177.803,236.919,1118.59
84,0,-57.856,-97.1401,1063.88,-160.308,13.8435,1145.1,-317.235,231.453,1127.53,-177.621,236.17,1121.91
85,0,-58.4078,-97.4111,1064.21,-160.193,12.7318,1146.64,-316.957,230.543,1132,-176.524,235.249,1125.75
86,0,-58.936,-97.787,1064.54,-159.964,11.4626,1148.25,-316.55,229.471,1136.83,-177.017,233.921,1129.76
87,0,-59.4968,-98.2622,1064.85,-159.666,10.0343,1149.92,-316.119,228.146,1141.97,-176.577,232.509,1133.98
88,0,-60.0406,-98.7973,1065.2,-159.461,8.46236,1151.77,-315.542,226.637,1147.41,-175.95,230.926,1138.5
89,0,-60.5528,-99.4094,1065.6,-158.786,6.82052,1153.69,-314.833,224.916,1153.3,-175.436,228.928,1143.36
90,0,-61.1934,-100.136,1065.99,-158.343,4.93374,1155.68,-314.02,223.059,1159.47,-174.536,227.208,1148.43
91,0,-61.7955,-100.945,1066.43,-157.813,2.92537,1157.78,-312.998,220.976,1165.97,-173.158,225.026,1153.58
92,0,-62.4551,-101.833,1066.85,-157.214,0.703063,1159.94,-311.815,218.76,1172.86,-172.131,222.637,1159.26
93,0,-63.1686,-102.776,1067.26,-156.526,-1.66177,1162,-309.951,216.516,1180.37,-170.976,220.154,1165.18
94,0,-63.8461,-103.71,1067.73,-155.669,-4.01621,1164.34,-308.568,213.732,1188.02,-169.738,217.479,1171.32
95,0,-64.4851,-104.661,1068.14,-154.757,-6.56744,1166.61,-307.118,210.675,1195.52,-168.205,214.632,1177.68
96,0,-65.0654,-105.603,1068.5,-153.736,-9.17607,1168.92,-305.538,207.374,1203.27,-166.602,211.491,1184.19
97,0,-65.7282,-106.667,1068.85,-152.676,-11.9244,1171.18,-303.64,203.858,1211.38,-164.529,208.329,1191.29
98,0,-66.3838,-107.732,1069.09,-151.559,-14.8155,1173.42,-301.547,200.109,1219.75,-162.782,204.604,1197.84
99,0,-67.035,-108.835,1069.24,-150.328,-17.8394,1175.59,-299.265,195.988,1228.29,-160.619,200.823,1204.97
100,0,-67.6819,-109.963,1069.33,-149.121,-21.0246,1177.68,-296.718,191.609,1236.97,-158.447,196.561,1211.82
101,0,-68.3976,-111.105,1069.36,-147.854,-24.2825,1179.72,-293.996,187.04,1245.72,-156.041,192.259,1218.9
102,0,-69.1011,-112.194,1069.34,-146.555,-27.6049,1181.69,-291.137,182.149,1254.63,-153.587,187.541,1225.91
103,0,-69.9158,-113.307,1069.26,-145.21,-31.0185,1183.59,-288.236,176.956,1263.78,-151.222,183.032,1233.2
104,0,-70.7259,-114.399,1069.08,-143.863,-34.4513,1185.34,-285.047,171.577,1272.76,-148.08,177.728,1240.13
105,0,-71.6445,-115.452,1068.86,-142.451,-37.8869,1187,-281.712,165.842,1281.71,-145.179,172.339,1247.04
106,0,-72.5676,-116.44,1068.53,-141.036,-41.3158,1188.54,-278.21,159.823,1290.59,-142.096,166.829,1254.09
107,0,-73.495,-117.339,1068.13,-139.632,-44.8317,1189.95,-274.598,153.538,1299.36,-139.188,161.022,1261.1
108,0,-74.4762,-118.145,1067.65,-138.256,-48.3209,1191.19,-270.931,146.997,1308.09,-135.89,155.229,1267.97
109,0,-75.4554,-118.737,1067.05,-136.955,-51.7665,1192.29,-267.166,140.149,1316.62,-133.271,149.127,1274.86
110,0,-76.4308,-119.214,1066.36,-135.676,-55.1938,1193.13,-263.322,133.086,1324.94,-129.899,142.938,1281.41
111,0,-77.4462,-119.569,1065.6,-134.448,-58.556,1193.8,-259.456,125.692,1333.09,-126.74,136.675,1287.93
112,0,-78.5006,-119.759,1064.74,-133.26,-61.9214,1194.31,-255.537,118.034,1340.95,-123.453,130.073,1294.29
113,0,-79.7052,-119.813,1063.87,-132.149,-65.1957,1194.54,-251.585,110.079,1348.57,-120.39,123.309,1300.25
114,0,-80.9914,-119.709,1062.95,-131.082,-68.3277,1194.6,-247.604,101.877,1355.83,-117.088,116.435,1305.86
115,0,-82.2741,-119.492,1062.07,-130.16,-71.3751,1194.48,-243.602,93.5532,1362.67,-113.916,109.045,1311.28
116,0,-83.5896,-119.049,1061.2,-129.341,-74.3345,1194.17,-239.625,85.0933,1369.12,-110.804,101.688,1316.23
117,0,-84.9835,-118.585,1060.31,-128.631,-77.2226,1193.74,-235.642,76.5218,1375.13,-107.678,94.3045,1320.86
118,0,-86.3629,-117.954,1059.4,-127.971,-79.9101,1193.18,-231.684,67.8755,1380.71,-104.725,86.8669,1325.12
119,0,-87.7143,-117.135,1058.41,-127.369,-82.4895,1192.39,-227.761,59.1585,1385.85,-101.84,79.7175,1328.81
120,0,-89.0565,-116.237,1057.35,-126.838,-85.0605,1191.45,-223.868,50.4198,1390.5,-98.7831,72.1519,1332.48
121,0,-90.2619,-115.23,1056.22,-126.348,-87.5556,1190.4,-220.017,41.6544,1394.67,-95.9598,64.8365,1335.68
122,0,-91.415,-114.155,1055,-125.921,-89.9525,1189.23,-216.317,32.8717,1398.36,-93.1755,57.5641,1338.19
123,0,-92.4171,-112.994,1053.74,-125.647,-92.3802,1187.91,-212.74,24.1269,1401.57,-90.541,50.4392,1340.38
124,0,-93.3811,-111.76,1052.57,-125.483,-94.7035,1186.51,-209.375,15.372,1404.3,-88.0627,43.2997,1342.19
125,0,-94.2059,-110.45,1051.42,-125.401,-96.9313,1185.02,-206.21,6.72011,1406.61,-85.7291,36.2734,1343.68
126,0,-95.0209,-109.11,1050.23,-125.434,-99.1019,1183.39,-203.236,-1.78024,1408.52,-83.9592,29.7924,1344.81
127,0,-95.8175,-107.518,1049.06,-125.555,-101.111,1181.66,-200.481,-10.1643,1410.04,-81.5419,22.3966,1345.86
128,0,-96.5486,-106.106,1047.9,-125.678,-102.981,1179.8,-197.879,-18.3403,1411.23,-81.4746,16.0605,1346.43
129,0,-97.2694,-104.672,1046.74,-125.838,-104.658,1177.82,-195.325,-26.4194,1412.1,-79.0993,9.7241,1347.17
130,0,-97.9376,-103.028,1045.57,-125.989,-106.08,1175.74,-192.782,-34.2125,1412.61,-76.9641,3.15699,1347.12
131,0,-98.5269,-101.345,1044.39,-126,-107.277,1173.52,-190.207,-42.0405,1412.79,-75.2457,-3.02948,1346.81
132,0,-99.1034,-99.6652,1043.34,-126.02,-108.38,1171.14,-187.622,-49.6333,1412.62,-73.2691,-9.04031,1346.21
133,0,-99.5431,-97.9277,1042.21,-125.88,-109.181,1168.73,-185.064,-56.8982,1412.21,-71.4575,-14.8543,1345.28
134,0,-99.9197,-96.1435,1041.1,-125.642,-109.781,1166.33,-182.626,-63.9609,1411.57,-69.7354,-20.3869,1344.3
135,0,-100.28,-94.2718,1040.18,-125.41,-110.251,1163.96,-180.437,-70.2575,1410.58,-67.9535,-25.5716,1343.16
136,0,-100.634,-92.3176,1039.43,-125.279,-110.438,1161.64,-178.055,-76.5583,1409.56,-66.1575,-30.4671,1341.89
137,0,-101.122,-90.5037,1038.77,-125.19,-110.424,1159.3,-175.698,-82.5954,1408.31,-64.5445,-35.0917,1340.46
138,0,-101.611,-88.689,1038.17,-125.043,-110.303,1157.03,-173.324,-88.418,1406.83,-62.8048,-39.402,1338.86
139,0,-102.242,-87.0444,1037.61,-124.846,-110.112,1154.79,-170.961,-93.9652,1405.17,-61.2344,-43.5358,1336.94
140,0,-102.893,-85.5008,1037.07,-124.606,-109.789,1152.51,-168.613,-99.3466,1403.26,-59.6038,-47.3119,1334.89
141,0,-103.581,-84.0664,1036.5,-124.263,-109.437,1150.29,-166.223,-104.329,1401.25,-58.1911,-50.674,1332.72
142,0,-104.343,-82.7975,1035.93,-123.944,-109.057,1148.07,-163.853,-109.045,1399.21,-56.6018,-53.775,1330.64
143,0,-105.038,-81.5939,1035.34,-123.644,-108.645,1145.86,-161.451,-113.508,1397.13,-55.0348,-56.623,1328.48
144,0,-105.761,-80.5623,1034.49,-123.237,-108.095,1143.75,-159.103,-117.69,1394.99,-53.4304,-59.1805,1326.56
145,0,-106.503,-79.5855,1033.7,-122.878,-107.496,1141.73,-156.801,-121.613,1392.71,-51.8248,-61.6841,1324.51
146,0,-107.173,-78.6813,1032.98,-122.492,-106.799,1139.81,-154.557,-125.304,1390.5,-50.327,-63.8785,1322.47
147,0,-107.812,-77.9149,1032.61,-122.076,-106.154,1137.99,-152.379,-128.789,1388.23,-48.9267,-65.9877,1320.34
148,0,-108.361,-77.2041,1032.48,-121.599,-105.546,1136.25,-150.296,-131.965,1386.05,-47.6276,-67.8261,1318.3
149,0,-108.716,-76.6046,1032.25,-121.03,-105.08,1134.72,-148.356,-134.918,1384.06,-46.2963,-69.6572,1316.36
150,0,-108.847,-76.0842,1031.76,-120.455,-104.688,1133.46,-146.563,-137.615,1382.27,-45.1019,-71.4269,1314.67
151,0,-108.835,-75.7277,1031.12,-119.822,-104.294,1132.41,-144.954,-140.044,1380.71,-43.9757,-73.0463,1313.33
152,0,-108.733,-75.4598,1030.46,-119.251,-104.379,1131.49,-143.508,-142.242,1379.41,-42.931,-74.5546,1312.22
153,0,-108.531,-75.147,1030.05,-118.62,-104.337,1130.79,-142.162,-144.252,1378.3,-41.9246,-75.8969,1311.48
154,0,-108.172,-74.7816,1029.81,-117.956,-104.462,1130.21,-140.96,-146.032,1377.44,-41.0092,-77.0181,1310.92
155,0,-107.808,-74.4999,1029.63,-117.291,-104.607,1129.75,-139.803,-147.614,1376.7,-40.0739,-78.0564,1310.55
156,0,-107.365,-74.2531,1029.4,-116.535,-104.696,1129.42,-138.78,-148.961,1376.15,-39.2273,-78.8254,1310.22
157,0,-106.852,-74.0757,1029.13,-115.837,-104.804,1129.19,-137.839,-150.052,1375.69,-38.3886,-79.5593,1310
158,0,-106.386,-74.0292,1028.93,-115.136,-104.843,1129.06,-136.964,-150.938,1375.35,-37.6205,-80.0564,1309.83
159,0,-105.973,-74.0273,1028.83,-114.491,-104.928,1128.96,-136.189,-151.605,1375.16,-36.9741,-80.7314,1309.64
160,0,-105.597,-74.0481,1028.81,-113.924,-105.085,1128.89,-135.531,-152.07,1375.09,-36.2779,-80.8736,1309.64
161,0,-105.28,-74.1083,1028.81,-113.431,-105.213,1128.88,-134.923,-152.417,1375.11,-35.7713,-81.1016,1309.71
162,0,-104.959,-74.2191,1028.83,-112.942,-105.333,1128.94,-134.439,-152.525,1375.23,-35.3363,-81.161,1309.9
163,0,-104.642,-74.3988,1028.83,-112.544,-105.509,1129.06,-134.073,-152.482,1375.43,-35.0376,-81.0938,1310.02
164,0,-104.328,-74.6065,1028.86,-112.216,-105.669,1129.23,-133.814,-152.278,1375.72,-34.7223,-81.004,1310.26
165,0,-104.034,-74.8356,1028.94,-111.941,-105.812,1129.44,-133.65,-151.899,1376.08,-34.5802,-80.7636,1310.47
166,0,-103.704,-75.0396,1029.08,-111.675,-105.912,1129.7,-133.594,-151.245,1376.56,-34.4758,-80.3683,1310.79
167,0,-103.312,-75.2495,1029.28,-111.433,-105.936,1129.99,-133.659,-150.512,1377.13,-34.4969,-79.8862,1311.19
168,0,-102.9,-75.5311,1029.55,-111.178,-105.925,1130.42,-133.869,-149.502,1377.86,-34.512,-79.2698,1311.8
169,0,-102.456,-75.8554,1029.87,-110.937,-105.925,1130.96,-134.163,-148.319,1378.68,-34.6823,-78.4571,1312.54
170,0,-102.043,-76.2033,1030.17,-110.712,-105.892,1131.65,-134.637,-146.943,1379.69,-34.8995,-77.6028,1313.42
171,0,-101.61,-76.7016,1030.47,-110.507,-105.916,1132.47,-135.263,-145.368,1380.79,-35.2439,-76.4921,1314.43
172,0,-101.079,-77.184,1030.88,-110.302,-105.936,1133.39,-135.992,-143.528,1382.01,-35.6844,-75.2802,1315.53
173,0,-100.551,-77.734,1031.33,-110.132,-105.971,1134.38,-136.877,-141.515,1383.39,-36.1074,-73.9023,1316.8
174,0,-100.027,-78.3056,1031.8,-109.975,-105.995,1135.45,-137.911,-139.255,1384.89,-36.721,-72.4195,1318.13
175,0,-99.3797,-78.9049,1032.35,-109.858,-106.016,1136.57,-139.081,-136.748,1386.48,-37.4538,-70.8012,1319.54
176,0,-98.6894,-79.4989,1032.97,-109.77,-106.16,1137.73,-140.415,-133.934,1388.16,-38.2937,-69.041,1321.09
177,0,-97.9489,-80.202,1033.59,-109.676,-106.198,1138.98,-141.951,-130.892,1389.9,-39.3613,-66.9759,1322.7
178,0,-96.9763,-80.905,1034.23,-109.517,-106.234,1140.35,-143.712,-127.531,1391.75,-40.4637,-64.8805,1324.5
179,0,-95.9223,-81.7557,1034.78,-109.302,-106.303,1141.8,-145.581,-123.837,1393.76,-41.7923,-62.3339,1326.31
180,0,-94.6972,-82.779,1035.32,-108.996,-106.411,1143.37,-147.676,-119.821,1395.95,-43.2163,-59.5751,1328.35
181,0,-93.2392,-83.9013,1035.94,-108.548,-106.673,1145.07,-149.954,-115.496,1398.25,-44.6977,-56.5313,1330.64
182,0,-91.7008,-85.1291,1036.63,-107.939,-106.932,1147.09,-152.404,-110.796,1400.71,-46.3375,-53.2617,1333.11
183,0,-90.0288,-86.4242,1037.55,-107.375,-107.191,1149.39,-155.07,-105.786,1403.13,-48.1357,-49.8407,1335.6
184,0,-88.3178,-87.8214,1038.63,-106.694,-107.276,1152,-157.926,-100.361,1405.6,-50.0224,-45.8543,1338.32
185,0,-86.4778,-89.2286,1039.88,-105.985,-107.298,1154.9,-160.876,-94.5738,1407.91,-52.0086,-41.6044,1341.07
186,0,-84.606,-90.8339,1041.13,-105.288,-107.155,1157.95,-163.921,-88.4856,1410.04,-54.2392,-37.0449,1343.73
187,0,-82.6405,-92.4502,1042.35,-104.66,-106.854,1161.07,-166.914,-82.2793,1412.08,-56.3535,-32.1076,1346.28
188,0,-80.5457,-94.1167,1043.56,-104.063,-106.348,1164.18,-170.262,-75.2545,1413.73,-58.9047,-26.7983,1348.47
189,0,-78.4511,-95.8972,1044.83,-103.53,-105.8,1167.27,-173.763,-67.8388,1415.04,-61.3296,-21.0091,1350.6
190,0,-76.3491,-97.6139,1046.24,-103.027,-105.118,1170.3,-177.368,-60.1454,1415.98,-64.0562,-14.8405,1352.06
191,0,-74.0797,-99.3769,1047.69,-102.493,-104.154,1173.25,-181.038,-52.095,1416.52,-66.8523,-8.37504,1353.21
192,0,-71.6396,-101.204,1049.09,-102.127,-103.109,1176.18,-184.808,-43.8477,1416.62,-69.7596,-1.53336,1354.03
193,0,-69.1422,-102.989,1050.49,-101.798,-101.844,1179.08,-188.705,-35.3509,1416.19,-73.0352,5.61261,1354.34
194,0,-66.5048,-104.61,1051.93,-101.453,-100.343,1181.91,-192.714,-26.5869,1415.18,-75.0167,12.5022,1354.55
195,0,-63.9149,-106.157,1053.41,-101.185,-98.6298,1184.48,-196.848,-17.6545,1413.65,-79.5999,20.7827,1353.58
196,0,-61.3016,-107.564,1054.87,-100.99,-96.7211,1186.76,-200.989,-8.67803,1411.56,-83.5556,28.654,1352.28
197,0,-58.8145,-108.677,1056.3,-100.903,-94.5876,1188.62,-205.214,0.51121,1408.87,-86.7804,36.778,1350.42
198,0,-56.3873,-109.592,1057.61,-101.042,-92.2748,1190.15,-209.462,9.81124,1405.61,-88.6238,45.045,1348.26
199,0,-53.9901,-110.401,1058.89,-101.474,-89.9194,1191.37,-213.731,19.1667,1401.79,-91.9165,53.3233,1345.23
200,0,-51.7387,-111.214,1060.22,-102.111,-87.2861,1192.44,-218.083,28.7725,1397.3,-95.3794,61.6063,1341.73
201,0,-49.646,-111.98,1061.71,-103.003,-84.5628,1193.43,-222.519,38.4507,1392.12,-98.896,70.0214,1337.79
202,0,-47.7936,-112.653,1063.35,-104.147,-81.5996,1194.2,-227.016,48.1319,1386.3,-102.537,78.3132,1333.27
203,0,-46.2594,-113.229,1064.86,-105.415,-78.5991,1194.42,-231.505,57.7395,1379.83,-106.069,86.4395,1328.37
204,0,-44.9263,-113.807,1065.94,-106.552,-75.4498,1194.12,-236.03,67.2689,1372.72,-109.765,94.8291,1322.8
205,0,-43.6756,-114.324,1066.69,-107.749,-72.0532,1193.57,-240.555,76.6012,1365.08,-113.455,102.84,1316.58
206,0,-42.6261,-114.666,1067.29,-109.101,-68.4158,1192.73,-245.058,85.7538,1356.91,-117.156,110.876,1309.77
