Joints
100
,,Ben_Johnston:World_Lower,,,,,,Ben_Johnston:World_Upper,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
19,0,-10.7398,49.6663,1049.13,-27.6751,41.6103,1165.92,-78.5569,6.98558,1414.9,-131.845,111.205,1348.34
20,0,-9.36379,51.2279,1049.81,-27.4012,41.98,1167.77,-81.3551,3.43751,1415.72,-134.472,108.364,1350.08
21,0,-7.81447,52.8036,1050.64,-27.0096,42.3486,1169.7,-84.3626,-0.423704,1416.48,-137.365,105.252,1351.89
22,0,-6.22908,54.5395,1051.4,-26.5165,42.7125,1171.76,-87.487,-4.51736,1417.11,-140.34,101.907,1353.62
23,0,-4.52885,56.3207,1052.17,-26.015,43.0315,1173.89,-90.7651,-8.89878,1417.53,-143.468,98.3598,1355.27
24,0,-2.70056,58.2272,1052.92,-25.3942,43.3578,1176.1,-94.1641,-13.4746,1417.82,-146.574,94.6403,1356.82
25,0,-0.78372,60.289,1053.73,-24.8611,43.5381,1178.31,-97.7672,-18.4137,1417.84,-149.95,90.5803,1358.24
26,0,1.24411,62.3655,1054.51,-24.1819,43.7363,1180.52,-101.484,-23.6177,1417.55,-153.323,86.1211,1359.54
27,0,3.39549,64.4078,1055.38,-23.6434,43.7802,1182.75,-105.369,-29.0904,1416.98,-157.147,81.7398,1360.5
28,0,5.58357,66.548,1056.17,-22.9747,43.776,1184.92,-109.4,-34.8309,1416.01,-161.049,76.9238,1361.12
29,0,7.92504,68.7396,1057,-22.4074,43.6349,1187.12,-113.487,-40.8658,1414.58,-164.912,71.8781,1361.42
30,0,10.3035,70.8932,1057.81,-21.8182,43.3769,1189.09,-117.722,-47.103,1412.72,-169.042,66.5397,1361.41
31,0,12.6948,73.1275,1058.67,-21.2541,43.009,1190.97,-122.011,-53.6545,1410.32,-173.03,61.1,1360.94
32,0,14.9884,75.343,1059.52,-20.8184,42.4395,1192.64,-126.32,-60.4476,1407.41,-177.255,55.195,1360.02
33,0,17.3136,77.5152,1060.36,-20.5398,41.7434,1194.04,-130.737,-67.4832,1403.89,-181.765,49.0973,1358.68
34,0,19.583,79.5802,1061.17,-20.3634,40.8703,1195.21,-135.15,-74.7565,1399.85,-186.05,42.8044,1356.62
35,0,21.6521,81.5287,1061.92,-20.3702,39.8269,1196.17,-139.694,-81.9892,1395.28,-190.335,36.2768,1354.42
36,0,23.7111,83.2635,1062.68,-20.5038,38.5331,1196.85,-144.068,-89.6667,1390.28,-194.976,29.6176,1351.46
37,0,25.6607,84.7994,1063.38,-20.6885,36.9854,1197.28,-148.476,-97.2415,1384.75,-199.491,23.1169,1347.8
38,0,27.5816,86.0566,1064.09,-21.0498,35.2053,1197.39,-152.894,-104.92,1378.65,-204.021,16.3603,1343.91
39,0,29.2552,87.1146,1064.77,-21.5405,33.1684,1197.25,-157.29,-112.584,1372.11,-208.726,9.23242,1339.82
40,0,30.8294,88.1051,1065.42,-22.1299,30.9812,1196.92,-161.708,-120.284,1365.03,-213.087,2.17697,1335.1
41,0,32.2646,88.9568,1066.11,-22.8373,28.6394,1196.46,-165.971,-127.989,1357.38,-217.194,-4.73745,1329.63
42,0,33.5714,89.7106,1066.69,-23.6576,26.154,1195.86,-169.921,-135.662,1349.38,-221.055,-12.1109,1323.53
43,0,34.7695,90.3408,1067.23,-24.638,23.5162,1194.94,-173.909,-143.127,1341.09,-225.375,-18.6512,1317.53
44,0,35.7213,90.7365,1067.66,-25.7693,20.6931,1193.7,-177.947,-150.76,1331.8,-229.444,-25.6228,1310.63
45,0,36.4776,90.8873,1067.92,-26.9147,17.6768,1192.08,-181.905,-158.054,1322.39,-233.211,-32.8183,1303.42
46,0,37.1826,90.7963,1068.09,-28.0009,14.4189,1190.26,-185.637,-165.35,1312.75,-236.862,-39.591,1296.16
47,0,37.8851,90.6521,1068.15,-29.0359,10.9827,1188.24,-189.131,-172.188,1303.02,-240.356,-46.0881,1288.6
48,0,38.4836,90.3924,1068.12,-30.0435,7.44459,1186.11,-192.415,-178.795,1293.29,-243.999,-52.4189,1280.72
49,0,39.0473,89.8997,1068.15,-30.5772,3.88782,1184.07,-195.554,-185.141,1283.53,-247.339,-58.4517,1272.76
50,0,39.4992,89.3533,1068.18,-31.6006,0.317914,1181.89,-198.497,-191.26,1273.72,-250.303,-64.3488,1264.89
51,0,39.9361,88.6886,1068.13,-32.5643,-3.21236,1179.81,-201.319,-197.055,1264.07,-253.04,-69.8296,1256.87
52,0,40.3359,88.0217,1068.01,-33.581,-6.66946,1177.73,-204.12,-202.474,1254.49,-255.785,-75.2546,1249.71
53,0,40.8068,87.212,1067.87,-34.6254,-10.0958,1175.71,-206.816,-207.502,1244.99,-258.169,-80.2927,1242.28
54,0,41.4158,86.3034,1067.79,-35.7463,-13.4986,1173.54,-209.49,-212.276,1235.62,-260.894,-84.7831,1234.53
55,0,41.8199,85.2276,1067.62,-36.9391,-16.8015,1171.45,-212.15,-216.805,1226.48,-263.771,-89.3979,1227.1
56,0,42.0004,83.9991,1067.42,-38.2083,-20.0535,1169.31,-214.742,-221.144,1217.38,-266.323,-93.7674,1219.64
57,0,42.0918,82.71,1067.22,-39.5842,-23.2801,1167.17,-217.166,-225.229,1208.62,-269.012,-97.9986,1212.46
58,0,41.9554,81.3273,1067.02,-40.9641,-26.3794,1165.03,-219.491,-229.153,1200.15,-271.708,-102.049,1205.53
59,0,41.7713,79.8979,1066.87,-42.4402,-29.3904,1162.93,-221.666,-232.798,1191.93,-274.178,-105.913,1198.67
60,0,41.5397,78.403,1066.73,-43.9228,-32.352,1160.87,-223.813,-236.221,1183.96,-276.438,-109.452,1191.97
61,0,41.2354,76.8621,1066.57,-45.3976,-35.143,1158.78,-225.802,-239.391,1176.32,-278.774,-112.869,1185.75
62,0,40.9943,75.3095,1066.37,-46.8515,-37.8734,1156.73,-227.756,-242.368,1168.95,-281.138,-115.696,1179.91
63,0,40.8144,73.7506,1066.08,-48.2234,-40.4959,1154.71,-229.521,-245.099,1161.96,-282.924,-118.683,1174.03
64,0,40.6585,72.1949,1065.76,-49.496,-42.9759,1152.83,-231.216,-247.588,1155.32,-284.982,-121.211,1168.27
65,0,40.5309,70.6867,1065.47,-50.7578,-45.3663,1150.9,-232.793,-249.931,1149.07,-286.633,-123.978,1162.73
66,0,40.3868,69.2321,1065.25,-51.9217,-47.6427,1149.15,-234.25,-252.096,1143.26,-288.054,-126.267,1157.73
67,0,40.2473,67.8242,1065.09,-53.0728,-49.7753,1147.57,-235.655,-254.112,1137.92,-289.965,-128.27,1153.65
68,0,40.0315,66.4782,1064.96,-54.137,-51.7698,1146.15,-236.949,-255.907,1132.98,-291.591,-130.328,1149.23
69,0,39.7213,65.2445,1064.89,-55.2137,-53.5766,1144.84,-238.141,-257.48,1128.36,-292.969,-132.132,1145.65
70,0,39.3971,64.0844,1064.86,-56.2214,-55.1673,1143.7,-239.252,-258.886,1124.39,-294.237,-133.634,1142.26
71,0,39.0534,63.0664,1064.87,-57.1535,-56.6548,1142.72,-240.229,-260.164,1120.89,-294.698,-135.093,1139.17
72,0,38.704,62.1118,1064.9,-58.0628,-57.8544,1141.87,-241.023,-261.36,1118.06,-296.151,-136.589,1136.93
73,0,38.2488,61.2836,1064.94,-58.7942,-58.9778,1141.17,-241.776,-262.396,1115.68,-297.61,-136.902,1135.05
74,0,37.9205,60.5013,1065.02,-59.4573,-59.8776,1140.6,-242.433,-263.225,1113.96,-297.278,-138.227,1133.3
75,0,37.6212,59.8548,1065.1,-59.9997,-60.5435,1140.25,-242.886,-263.947,1112.62,-298.795,-138.424,1132.56
76,0,37.4407,59.3427,1065.24,-60.451,-61.0978,1140.07,-243.301,-264.499,1111.92,-298.566,-139.524,1131.75
77,0,37.2624,58.8537,1065.4,-60.7224,-61.4794,1140.14,-243.592,-264.84,1111.83,-298.947,-139.917,1131.8
78,0,37.0805,58.4643,1065.57,-60.9143,-61.6901,1140.4,-243.786,-265.012,1112.34,-299.281,-139.862,1132.36
79,0,36.9287,58.1986,1065.81,-61.0625,-61.6334,1140.77,-243.908,-265.014,1113.37,-299.755,-139.549,1133.52
80,0,36.8243,58.087,1066.1,-61.1129,-61.3796,1141.42,-243.902,-264.882,1115,-299.147,-139.818,1134.76
81,0,36.7441,58.0812,1066.41,-61.0228,-60.956,1142.25,-243.822,-264.561,1117.21,-299.004,-139.875,1136.84
82,0,36.6854,58.1591,1066.81,-60.8072,-60.414,1143.32,-243.618,-264.004,1120.01,-298.53,-139.005,1139.09
83,0,36.643,58.3285,1067.25,-60.5252,-59.5467,1144.58,-243.305,-263.349,1123.48,-298.377,-138.45,1142.3
84,0,36.5934,58.6269,1067.74,-60.1744,-58.5081,1146.03,-242.846,-262.502,1127.45,-297.594,-137.158,1145.61
85,0,36.5974,59.0752,1068.26,-59.7722,-57.2241,1147.68,-242.315,-261.374,1131.99,-297.358,-135.962,1149.35
86,0,36.6182,59.5796,1068.86,-59.2401,-55.8162,1149.54,-241.644,-260.13,1137.03,-296.397,-134.452,1153.75
87,0,36.6233,60.1567,1069.48,-58.6531,-54.1926,1151.56,-240.882,-258.634,1142.56,-295.296,-132.729,1158.46
88,0,36.6132,60.851,1070.13,-57.96,-52.3979,1153.74,-240.043,-256.871,1148.47,-294.215,-130.95,1163.54
89,0,36.6464,61.5823,1070.83,-57.1457,-50.4386,1156.08,-239.01,-254.978,1154.9,-293.023,-128.778,1168.93
90,0,36.6731,62.3826,1071.46,-56.2614,-48.3501,1158.6,-237.882,-252.886,1161.82,-292.112,-126.273,1175.29
91,0,36.7397,63.1882,1072.21,-55.3221,-46.1784,1161.03,-236.578,-250.588,1169.11,-290.731,-123.989,1181.49
92,0,36.7122,63.9966,1072.88,-54.2866,-43.8043,1163.69,-235.09,-247.992,1176.8,-289.309,-121.498,1188.1
93,0,36.8076,64.8085,1073.64,-53.1914,-41.3402,1166.37,-233.408,-245.441,1184.83,-287.182,-119.188,1194.74
94,0,36.8218,65.6055,1074.3,-52.0369,-38.7616,1169.13,-231.554,-242.58,1193.2,-285.28,-116.312,1201.86
95,0,36.8369,66.3333,1074.99,-50.7825,-36.1373,1171.92,-229.511,-239.498,1201.82,-283.179,-113.192,1209.44
96,0,36.8388,67.0951,1075.63,-49.3781,-33.4495,1174.71,-227.283,-236.279,1210.7,-280.697,-109.995,1217.22
97,0,36.8291,67.7619,1076.16,-47.8702,-30.7193,1177.48,-224.842,-232.897,1219.8,-277.953,-106.554,1225.27
98,0,36.822,68.4191,1076.67,-46.2679,-27.9613,1180.15,-222.207,-229.255,1229.12,-275.045,-102.947,1233.52
99,0,36.741,69.0412,1077.05,-44.6166,-25.1369,1182.79,-219.366,-225.461,1238.65,-271.957,-98.9958,1241.93
100,0,36.6401,69.5392,1077.33,-42.886,-22.2623,1185.28,-216.265,-221.3,1248.41,-268.42,-94.9483,1250.48
101,0,36.4517,70.0359,1077.52,-41.1286,-19.4098,1187.72,-213.005,-216.83,1258.09,-264.808,-90.3615,1258.85
102,0,36.2199,70.4391,1077.69,-39.3289,-16.5479,1189.97,-209.549,-212.167,1267.84,-260.611,-85.8665,1267.65
103,0,35.7948,70.6999,1077.7,-37.6246,-13.7205,1192.07,-205.947,-207.209,1277.57,-257.116,-80.8144,1276.29
104,0,35.084,70.8946,1077.56,-35.8788,-10.9068,1193.99,-202.205,-202.005,1287.22,-253.04,-75.7178,1284.33
105,0,34.5049,70.9845,1077.42,-34.1672,-8.19132,1195.7,-198.374,-196.567,1296.77,-249.107,-70.3413,1291.84
106,0,33.8077,70.9674,1077.2,-32.3995,-5.49742,1197.22,-194.414,-190.897,1306.2,-244.579,-64.7021,1299.52
107,0,33.0228,70.8961,1076.92,-30.6945,-2.9081,1198.51,-190.312,-184.957,1315.56,-240.1,-58.7645,1307.04
108,0,32.1068,70.7,1076.51,-29.0341,-0.350216,1199.63,-186.078,-178.743,1324.69,-235.484,-52.6512,1314.08
109,0,30.9877,70.3842,1076.04,-27.9173,2.14132,1200.49,-181.602,-172.154,1333.82,-230.716,-46.3215,1320.83
110,0,29.7199,69.9625,1075.55,-26.6509,4.56796,1201.1,-177.076,-165.393,1342.6,-225.945,-39.8003,1327.82
111,0,28.2923,69.376,1075.03,-25.492,6.93431,1201.59,-172.343,-158.496,1350.96,-220.886,-33.5903,1333.64
112,0,26.8083,68.7059,1074.46,-24.5691,9.12276,1201.82,-167.535,-151.372,1358.94,-215.917,-26.8025,1339.07
113,0,25.1197,67.8502,1073.88,-23.7392,11.1657,1201.84,-163.168,-144.074,1366.13,-211.191,-20.057,1344.01
114,0,23.3972,66.8733,1073.18,-23.0983,13.0197,1201.63,-158.621,-136.632,1372.78,-206.137,-13.2,1348.24
115,0,21.5791,65.8326,1072.53,-22.574,14.7302,1201.18,-154.26,-129.196,1378.96,-201.508,-6.57585,1352.21
116,0,19.7021,64.7479,1071.85,-22.2335,16.2497,1200.59,-149.849,-121.723,1384.68,-196.963,0.107798,1355.33
117,0,17.711,63.5205,1071.19,-22.0154,17.6297,1199.79,-145.491,-114.34,1389.87,-192.545,6.6782,1358.1
118,0,15.7275,62.2052,1070.59,-21.9836,18.7973,1198.87,-141.393,-107.004,1394.46,-188.358,13.015,1360.23
119,0,13.7319,60.8444,1069.95,-22.0242,19.7905,1197.8,-137.266,-99.8653,1398.5,-184.353,19.1611,1361.65
120,0,11.7549,59.35,1069.38,-22.1715,20.5641,1196.56,-133.301,-92.8618,1402.12,-180.548,25.0206,1362.94
121,0,9.86369,57.7187,1068.8,-22.4649,21.2222,1195.22,-129.501,-86.0421,1405.25,-176.733,30.76,1363.74
122,0,7.96386,56.103,1068.23,-22.8459,21.7754,1193.76,-126.161,-78.9945,1407.88,-173.298,36.3758,1364.04
123,0,6.14874,54.4194,1067.71,-23.3434,22.3048,1192.17,-122.353,-73.2459,1410.25,-170.356,41.7646,1363.84
124,0,4.20787,52.8055,1067.17,-23.9549,22.7391,1190.56,-118.985,-67.0852,1412.14,-167.136,46.8967,1363.55
125,0,2.26904,51.1453,1066.65,-24.7315,23.0536,1188.91,-115.838,-61.2112,1413.7,-164.152,51.72,1363.19
126,0,0.292446,49.5852,1066.23,-25.5248,23.3573,1187.19,-112.835,-55.6801,1414.87,-161.469,56.2889,1362.66
127,0,-1.49903,48.0093,1065.89,-26.453,23.6486,1185.49,-110.027,-50.2795,1415.78,-158.87,60.6821,1361.78
128,0,-3.28165,46.5627,1065.53,-27.386,23.9618,1183.86,-107.359,-45.1462,1416.48,-156.565,64.8993,1360.86
129,0,-4.99958,45.0556,1065.16,-28.4741,24.2222,1182.34,-104.973,-40.2966,1416.91,-154.472,68.8618,1359.79
130,0,-6.59458,43.6956,1064.82,-29.4106,24.537,1180.8,-102.753,-35.6173,1417.21,-152.478,72.7391,1358.65
131,0,-8.14472,42.2931,1064.5,-30.4131,24.8261,1179.25,-100.735,-31.1412,1417.38,-150.634,76.3624,1357.47
132,0,-9.51316,40.9787,1064.12,-31.1708,25.1173,1177.71,-98.9027,-26.9356,1417.34,-148.956,79.8507,1356.24
133,0,-10.7906,39.7417,1063.66,-31.9146,25.3345,1176.24,-97.2538,-22.942,1417.3,-147.597,83.1161,1355.03
134,0,-11.9766,38.4702,1063.13,-32.4547,25.5636,1174.82,-95.7299,-19.1245,1417.1,-146.304,86.0903,1353.86
135,0,-13.1395,37.3518,1062.68,-32.9483,25.7103,1173.49,-94.2356,-15.564,1416.84,-145.201,88.8857,1352.55
136,0,-14.2381,36.1485,1062.21,-33.492,25.7012,1172.27,-92.8585,-12.1673,1416.51,-144.039,91.5093,1351.18
137,0,-15.2685,35.0393,1061.71,-33.9208,25.7399,1171.1,-91.5382,-8.97349,1416.07,-143.144,93.9186,1349.8
138,0,-16.1617,33.9533,1061.23,-34.2723,25.7361,1169.88,-90.2707,-6.01922,1415.55,-142.09,96.2374,1348.25
139,0,-16.9462,32.833,1060.78,-34.6593,25.608,1168.62,-89.0922,-3.28895,1414.97,-141.281,98.2845,1346.81
140,0,-17.6284,31.8036,1060.33,-34.9332,25.4326,1167.46,-88.0158,-0.774901,1414.41,-140.263,100.189,1345.41
141,0,-18.2088,30.6946,1059.87,-35.0805,25.2278,1166.48,-87.0475,1.50829,1413.93,-139.324,101.879,1344.01
142,0,-18.8288,29.6793,1059.47,-35.2126,24.873,1165.67,-86.0658,3.61128,1413.47,-138.477,103.402,1342.84
143,0,-19.3597,28.621,1059.12,-35.336,24.4385,1164.97,-85.2708,5.44168,1413.04,-137.656,104.758,1341.73
144,0,-19.8705,27.6742,1058.74,-35.3886,24.0306,1164.39,-84.4781,7.10085,1412.68,-136.755,105.911,1340.88
145,0,-20.3763,26.6583,1058.35,-35.4108,23.6365,1163.84,-83.7785,8.57714,1412.36,-136.061,106.97,1340.08
146,0,-20.8701,25.8308,1058.04,-35.4655,23.1605,1163.31,-83.0849,9.90386,1412.06,-135.253,107.922,1339.38
147,0,-21.3817,24.9162,1057.76,-35.5346,22.7454,1162.75,-82.5259,11.0201,1411.78,-134.591,108.743,1338.68
148,0,-21.8681,24.0627,1057.47,-35.6312,22.3973,1162.25,-82.023,12.017,1411.51,-134.032,109.464,1338.18
149,0,-22.2476,23.3714,1057.16,-35.6804,22.0845,1161.81,-81.5825,12.8417,1411.27,-133.447,110.046,1337.62
150,0,-22.6628,22.658,1056.82,-35.7797,21.7843,1161.39,-81.2575,13.5191,1411.04,-133.033,110.504,1337.14
151,0,-22.9219,22.099,1056.5,-35.8712,21.4756,1161.01,-80.9517,14.05,1410.88,-132.645,110.883,1336.78
152,0,-23.3283,21.5929,1056.2,-35.969,21.2031,1160.7,-80.7539,14.3929,1410.74,-132.4,111.125,1336.44
153,0,-23.6288,21.2089,1055.93,-36.0697,20.948,1160.47,-80.6645,14.5871,1410.61,-132.193,111.261,1336.14
154,0,-23.9089,20.8694,1055.65,-36.2154,20.6632,1160.28,-80.6553,14.629,1410.53,-132.071,111.236,1335.95
155,0,-24.222,20.5429,1055.42,-36.3979,20.3513,1160.14,-80.7696,14.5232,1410.47,-132.07,111.125,1335.84
156,0,-24.5,20.2532,1055.22,-36.5986,20.0354,1160.05,-80.9981,14.242,1410.46,-132.176,110.888,1335.75
157,0,-24.7114,19.9992,1055.1,-36.8023,19.7124,1159.98,-81.3756,13.7916,1410.47,-132.379,110.468,1335.77
158,0,-24.9217,19.749,1055.06,-37.0979,19.3192,1159.94,-81.8549,13.2151,1410.52,-132.787,109.996,1335.85
159,0,-25.1274,19.4799,1055.1,-37.4022,18.9487,1159.98,-82.4772,12.4456,1410.61,-133.306,109.272,1335.98
160,0,-25.3003,19.2587,1055.21,-37.7184,18.5924,1160.1,-83.2845,11.4924,1410.71,-133.984,108.5,1336.3
161,0,-25.417,19.0343,1055.4,-38.1493,18.1745,1160.25,-84.1824,10.4111,1410.85,-134.875,107.558,1336.64
162,0,-25.4539,18.8402,1055.61,-38.5012,17.7913,1160.48,-85.2023,9.12924,1411.05,-135.859,106.428,1336.91
163,0,-25.4268,18.7068,1055.84,-38.8791,17.4058,1160.79,-86.4005,7.57277,1411.27,-136.899,105.174,1337.44
164,0,-25.3569,18.6967,1056.12,-39.3027,16.9472,1161.23,-87.7204,5.85313,1411.59,-138.113,103.665,1338
165,0,-25.2315,18.7808,1056.47,-39.6449,16.5745,1161.79,-89.2126,3.85686,1411.98,-139.437,102.06,1338.66
166,0,-25.0302,18.929,1056.87,-40.0864,16.1651,1162.51,-90.8797,1.66616,1412.39,-140.987,100.25,1339.52
167,0,-24.6678,19.1867,1057.32,-40.476,15.8174,1163.33,-92.7289,-0.739187,1412.87,-142.635,98.2466,1340.45
168,0,-24.2679,19.535,1057.79,-40.8166,15.5465,1164.3,-94.7581,-3.39399,1413.38,-144.561,96.0991,1341.61
169,0,-23.6974,19.965,1058.31,-41.1755,15.2104,1165.39,-97.0008,-6.29423,1413.96,-146.447,93.8264,1342.82
170,0,-23.0366,20.4781,1058.91,-41.4871,14.8611,1166.61,-99.3717,-9.46848,1414.56,-148.753,91.26,1344.1
171,0,-22.1688,21.137,1059.53,-41.665,14.5645,1168.01,-101.936,-12.8678,1415.15,-151.087,88.4974,1345.42
172,0,-21.1859,21.9458,1060.18,-41.7806,14.1746,1169.54,-104.652,-16.4939,1415.75,-153.473,85.6243,1346.85
173,0,-20.0573,22.8552,1060.81,-41.8319,13.7815,1171.19,-107.611,-20.5383,1416.32,-156.2,82.3691,1348.28
174,0,-18.7507,23.8114,1061.43,-41.8328,13.451,1173,-110.719,-24.8341,1416.8,-158.756,79.0084,1349.64
175,0,-17.1669,24.9493,1062.15,-41.7488,13.1422,1174.97,-114.033,-29.4077,1417.21,-161.846,75.285,1351.14
176,0,-15.57,26.1763,1062.82,-41.6264,12.8393,1177.03,-117.514,-34.2397,1417.43,-164.939,71.3,1352.47
177,0,-13.6727,27.5532,1063.59,-41.4709,12.5835,1179.2,-121.269,-39.3669,1417.43,-168.098,67.2119,1353.84
178,0,-11.5783,28.9629,1064.35,-41.2835,12.4428,1181.44,-125.21,-44.7252,1417.2,-171.607,62.906,1355.04
179,0,-9.36377,30.4575,1065.16,-41.0364,12.2986,1183.61,-129.329,-50.3085,1416.62,-175.336,58.3632,1355.98
180,0,-6.979,32.0653,1065.85,-40.6749,12.1362,1185.82,-133.662,-56.0445,1415.73,-179.332,53.5915,1356.68
181,0,-4.3856,33.6736,1066.47,-40.2404,11.834,1188,-138.094,-62.0365,1414.44,-183.494,48.6484,1357.02
182,0,-1.77791,35.3854,1067.15,-39.7986,11.425,1190.09,-142.727,-68.1693,1412.75,-187.379,43.4255,1357.1
183,0,0.889386,37.1125,1067.84,-39.4289,10.8861,1192.08,-147.467,-74.4761,1410.55,-192.234,38.2908,1356.57
184,0,3.71023,38.7998,1068.69,-39.1588,10.2758,1193.93,-152.323,-80.9104,1407.82,-196.786,32.9555,1355.63
185,0,6.43118,40.4072,1069.54,-38.9842,9.56788,1195.69,-157.271,-87.38,1404.52,-201.426,27.453,1354.16
186,0,9.13419,42.0718,1070.4,-38.896,8.76698,1197.18,-162.362,-93.8761,1400.58,-206.18,21.8314,1352.17
187,0,11.7044,43.7234,1071.08,-38.8112,7.93021,1198.36,-167.428,-100.464,1396.24,-210.918,16.1651,1349.65
188,0,14.162,45.3306,1071.63,-38.7467,6.97132,1199.38,-172.366,-107.202,1391.52,-215.697,10.475,1346.58
189,0,16.4221,46.9877,1072.09,-38.801,5.68391,1200.25,-177.459,-113.771,1386.31,-220.716,4.77912,1342.92
190,0,18.4658,48.5721,1072.56,-39.0815,4.06071,1200.84,-182.444,-120.414,1380.62,-225.43,-0.948639,1338.88
191,0,20.3094,50.0031,1073.19,-39.5216,2.257,1201.14,-187.354,-127.023,1374.54,-230.155,-6.8798,1334.56
192,0,21.9867,51.3484,1073.88,-39.9661,0.418159,1201.27,-192.178,-133.689,1368,-234.924,-12.6268,1329.44
193,0,23.5563,52.4476,1074.61,-40.4399,-1.50515,1201.41,-196.9,-140.446,1360.98,-239.146,-18.6445,1324.3
194,0,25.2075,53.4527,1075.27,-41.0634,-3.63874,1201.55,-201.517,-147.112,1353.6,-243.432,-24.547,1318.6
195,0,26.7015,54.302,1075.89,-41.7908,-5.89941,1201.52,-206.144,-153.611,1345.99,-247.989,-30.4672,1313.05
196,0,28.0444,54.8936,1076.53,-42.6419,-8.22865,1201.12,-210.668,-160.3,1337.68,-251.842,-35.5552,1306.82
197,0,29.0841,55.299,1077.1,-43.5976,-10.6444,1200.38,-214.924,-166.798,1329.48,-256.427,-41.4733,1299.71
198,0,29.9012,55.5524,1077.73,-44.7318,-13.1656,1199.43,-218.934,-172.948,1321.18,-260.48,-47.2491,1293.96
199,0,30.5845,55.7729,1078.23,-46.0271,-15.7942,1198.37,-223.091,-179.119,1312.24,-264.322,-52.886,1287.09
200,0,31.1438,55.9573,1078.69,-47.3528,-18.5306,1197.35,-227.062,-185.108,1303.2,-267.873,-58.1186,1279.6
201,0,31.6479,56.1261,1079.21,-48.6887,-21.2349,1196.26,-230.824,-190.998,1294.17,-271.856,-63.4964,1272.54
202,0,31.9652,56.1544,1079.65,-50.2098,-23.9259,1195.03,-234.444,-196.7,1284.94,-275.499,-68.6507,1265.56
203,0,32.1754,56.1043,1080.17,-51.7339,-26.5724,1193.82,-237.844,-202.224,1275.75,-279.092,-73.797,1258.68
204,0,32.278,55.9536,1080.7,-53.4062,-29.2801,1192.52,-241.187,-207.659,1266.75,-282.354,-78.5556,1251.6
205,0,32.3002,55.5891,1081.09,-55.1383,-31.9649,1191.02,-244.217,-212.768,1257.51,-285.735,-83.471,1244.44
206,0,32.4597,55.1093,1081.5,-56.8747,-34.6009,1189.29,-247.078,-217.555,1248.11,-288.936,-87.8562,1237.47
