Trajectories
100
,,Ben_Johnston:Base,,,Ben_Johnston:L5,,,Ben_Johnston:UpperVert,,,Ben_Johnston:Shoulder,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
227,0,37.4364,509.47,1049.52,4.79059,344.269,1243.57,-53.1818,134.276,1332.95,-137.659,258.819,1281.06
228,0,37.9698,511.743,1048.83,4.18849,339.916,1238.33,-53.7563,126.987,1319.78,-138.519,252.69,1271.1
229,0,38.3575,513.84,1047.96,3.50156,335.353,1232.68,-54.2611,119.945,1306.07,-139.381,246.666,1260.78
230,0,38.5395,515.747,1047.05,2.95513,331.007,1227.05,-54.704,113.137,1292.06,-140.204,240.69,1250.18
231,0,38.7222,517.512,1045.93,2.07407,326.164,1220.3,-55.1074,106.699,1277.9,-141.006,234.862,1239.37
232,0,38.861,519.024,1044.69,1.33431,321.781,1214.18,-55.2626,100.485,1263.55,-141.814,229.208,1228.13
233,0,38.9464,520.404,1043.39,0.645731,317.359,1207.48,-55.4166,94.5883,1249.02,-142.342,223.734,1217.07
234,0,38.9616,521.559,1041.97,0.0489641,313.045,1200.55,-55.3662,89.0659,1234.39,-142.792,218.326,1205.48
235,0,39.0306,522.573,1040.49,-0.530925,308.891,1193.5,-55.1445,83.9968,1219.76,-143.1,213.285,1193.91
236,0,39.0473,523.46,1038.92,-1.06872,304.919,1186.37,-55.0251,79.3029,1205.19,-143.339,208.607,1182.28
237,0,39.0315,524.176,1037.24,-1.59413,301.067,1179.2,-54.8826,74.9999,1190.7,-143.531,204.344,1170.6
238,0,38.7405,525.163,1035.59,-2.12939,297.401,1172.14,-54.6431,71.0404,1176.08,-143.65,200.506,1158.92
239,0,38.5603,525.661,1033.5,-2.71241,293.747,1164.76,-54.2597,67.3866,1161.62,-143.749,196.826,1147.18
240,0,38.2672,526.229,1031.41,-3.21447,290.405,1157.54,-53.6548,64.1005,1147.24,-143.765,193.474,1135.7
241,0,37.8863,526.89,1029.29,-3.66569,287.247,1150.45,-53.0227,61.1668,1133.38,-143.655,190.364,1124.24
242,0,37.5405,527.421,1027.06,-4.07795,284.243,1143.52,-52.2618,58.6099,1119.79,-143.555,187.437,1113.22
243,0,37.2808,527.977,1024.86,-4.41592,281.41,1136.87,-51.4304,56.2674,1106.66,-143.436,184.631,1102.6
244,0,37.1678,528.489,1022.69,-4.63801,278.562,1130.38,-50.5925,54.2888,1093.68,-143.3,182.087,1092.43
245,0,37.2392,528.856,1020.57,-4.6612,276.028,1124.1,-49.7828,52.5085,1081.33,-143.085,179.788,1082.72
246,0,37.6178,529.136,1018.48,-4.52951,273.599,1118.04,-48.7056,50.9464,1069.58,-142.707,177.858,1073.47
247,0,38.1001,529.293,1016.4,-4.16605,271.385,1112.08,-47.7126,49.6591,1058.2,-142.185,176.272,1064.84
248,0,38.7575,529.478,1014.34,-3.72131,269.421,1106.35,-46.7465,48.6064,1047.53,-141.469,174.838,1056.7
249,0,39.3999,529.641,1012.32,-3.22276,267.665,1100.91,-45.7656,47.7378,1037.48,-140.661,173.548,1049.24
250,0,39.8982,529.818,1010.38,-2.8309,266.138,1095.73,-44.687,47.0543,1028.13,-139.881,172.236,1042.33
251,0,40.2029,530.097,1008.51,-2.29307,264.785,1091,-43.5933,46.4541,1019.53,-139.115,171.162,1035.78
252,0,40.2934,530.445,1006.8,-1.83312,263.652,1086.58,-42.3922,45.9974,1011.64,-138.293,170.206,1029.85
253,0,40.3003,530.801,1005.19,-1.30579,262.598,1082.6,-41.2889,45.7904,1004.28,-137.489,169.405,1024.55
254,0,40.3571,531.18,1003.78,-0.664393,261.769,1079,-40.2069,45.7634,997.562,-136.66,168.857,1019.77
255,0,40.5702,531.594,1002.58,0.0270659,261.141,1075.8,-39.0901,45.807,991.716,-135.837,168.382,1015.71
256,0,40.9404,532.087,1001.58,0.816982,260.685,1073.08,-38.1959,45.8627,986.996,-135.047,168.248,1012.02
257,0,41.4609,532.603,1000.8,1.60395,260.451,1070.82,-37.2512,46.2022,982.712,-134.135,168.186,1009.07
258,0,42.0962,533.163,1000.2,2.48752,260.408,1068.98,-36.3726,46.6194,979.365,-133.428,168.269,1006.78
259,0,42.7299,533.826,999.846,3.23913,260.64,1067.63,-35.5579,47.1639,976.722,-132.666,168.516,1005.08
260,0,43.331,534.582,999.617,3.9342,261.114,1066.78,-34.8221,47.8537,974.866,-132.033,168.893,1004.02
261,0,43.8039,535.355,999.508,4.52236,261.753,1066.34,-34.0808,48.5711,973.945,-131.422,169.408,1003.64
262,0,44.1361,536.278,999.512,5.04037,262.718,1066.42,-33.4707,49.3928,973.902,-130.837,170.079,1003.94
263,0,44.3466,537.282,999.613,5.56491,263.83,1066.96,-32.8912,50.2658,974.678,-130.316,170.958,1004.88
264,0,44.4251,538.468,999.831,5.94385,265.23,1068.02,-32.4674,51.2866,976.331,-129.877,171.983,1006.44
265,0,44.438,539.751,1000.13,6.42652,266.913,1069.52,-32.0752,52.3699,978.869,-129.51,173.141,1008.64
266,0,44.4252,541.107,1000.52,6.82574,268.794,1071.48,-31.736,53.5867,982.238,-129.152,174.46,1011.49
267,0,44.5028,542.591,1000.99,7.26044,270.951,1074.07,-31.4193,54.9708,986.493,-128.798,175.968,1014.98
268,0,44.5816,544.114,1001.52,7.68622,273.357,1076.98,-31.1514,56.5073,991.571,-128.527,177.708,1019.17
269,0,44.7853,545.714,1002.13,8.11507,276.01,1080.35,-30.9096,58.1336,997.478,-128.219,179.674,1023.95
270,0,44.9975,547.335,1002.77,8.51447,278.867,1084.16,-30.6596,59.924,1004.2,-127.97,181.796,1029.3
271,0,45.2454,549,1003.51,8.92813,281.904,1088.3,-30.3857,61.7687,1011.68,-127.7,183.957,1035.39
272,0,45.4367,550.703,1004.27,9.26893,285.213,1092.9,-30.094,64.0177,1019.6,-127.411,186.518,1041.73
273,0,45.5423,552.382,1005.07,9.60579,288.733,1097.86,-29.8786,66.1536,1028.66,-127.108,189.077,1048.78
274,0,45.6017,554.053,1005.94,9.98104,292.422,1103.19,-29.5995,68.439,1038.48,-126.802,191.866,1056.38
275,0,45.5355,555.665,1006.82,10.3582,296.28,1108.86,-29.3339,71.048,1048.89,-126.462,194.758,1064.54
276,0,45.4476,557.225,1007.77,10.759,300.285,1114.79,-29.1187,73.831,1059.82,-126.144,197.873,1073.19
277,0,45.3237,558.718,1008.74,11.0599,304.514,1121.03,-28.8623,76.7912,1071.52,-125.846,201.216,1082.28
278,0,45.1778,560.064,1009.72,11.4108,308.82,1127.45,-28.5487,79.9658,1083.8,-125.515,204.638,1091.8
279,0,45.0589,561.224,1010.79,11.7858,313.307,1134.11,-28.2992,83.3684,1096.47,-125.154,208.487,1101.42
280,0,45.0161,562.298,1011.92,12.1592,317.826,1140.89,-27.9687,86.9611,1109.63,-124.825,212.315,1111.6
281,0,44.9601,563.267,1013.2,12.6024,322.45,1147.82,-27.5295,90.7878,1123,-124.443,216.221,1122.01
282,0,45.2636,563.549,1014.23,13.1326,327.107,1154.74,-27.0771,94.8317,1136.8,-123.974,220.327,1132.66
283,0,45.4224,563.926,1015.48,13.7131,331.813,1161.76,-26.5523,99.0982,1150.73,-123.444,224.524,1143.52
284,0,45.6319,564.062,1016.78,14.3889,336.631,1168.96,-25.9475,103.533,1164.92,-122.78,228.929,1154.58
285,0,45.8986,563.929,1018.15,15.0804,341.339,1175.99,-25.3047,108.206,1179.22,-121.72,233.661,1165.86
286,0,46.1317,563.537,1019.57,15.8743,345.925,1182.82,-24.5332,113.07,1193.67,-121.144,238.152,1177.03
287,0,46.3915,562.809,1021.02,16.7327,350.428,1189.66,-23.6781,118.137,1208.1,-120.318,242.826,1188.23
288,0,46.5568,561.901,1022.48,17.4212,355.214,1196.58,-22.7724,123.351,1222.4,-119.386,247.715,1199.37
289,0,46.7455,560.684,1023.92,18.3012,359.766,1203.19,-21.8781,128.79,1236.6,-118.401,252.571,1210.38
290,0,46.9427,559.225,1025.27,19.1649,364.306,1209.56,-20.9393,134.455,1250.65,-117.43,257.567,1221.31
291,0,47.0073,557.551,1026.61,20.0117,368.774,1215.64,-19.9206,140.329,1264.49,-116.313,262.575,1231.84
292,0,47.1085,555.673,1027.91,21.0405,373.364,1221.89,-18.883,146.349,1277.99,-115.225,267.697,1242.13
293,0,47.12,553.555,1029.09,21.8986,377.521,1227.41,-17.7245,152.483,1291.19,-114.099,272.909,1252.15
294,0,47.1724,551.206,1030.2,22.6328,381.925,1232.74,-16.5605,158.756,1304.08,-112.974,278.177,1261.99
295,0,47.0832,548.673,1031.26,23.3682,386.011,1237.68,-15.3091,165.106,1316.5,-111.825,283.348,1271.18
296,0,46.8848,546.001,1032.3,24.0672,389.894,1242.26,-14.0885,171.579,1328.47,-110.712,288.584,1280.05
297,0,46.6625,543.083,1033.24,24.7262,393.602,1246.5,-12.8137,178.18,1339.93,-109.614,293.771,1288.51
298,0,46.3856,539.969,1034.16,25.3051,397.169,1250.31,-11.5326,184.767,1351,-108.586,298.935,1296.58
299,0,46.0131,536.757,1035.03,25.8424,400.606,1253.8,-10.3121,191.446,1361.66,-107.613,304.103,1304.24
300,0,45.4997,533.38,1035.88,26.3289,403.826,1256.99,-9.00063,198.168,1371.85,-106.654,309.168,1311.54
301,0,44.8909,529.836,1036.69,26.7046,406.846,1259.8,-7.6626,204.855,1381.52,-105.639,314.174,1318.45
302,0,44.251,526.158,1037.5,27.0474,409.674,1262.35,-6.35789,211.522,1390.78,-104.624,319.087,1324.97
303,0,43.4909,522.39,1038.26,27.3034,412.261,1264.61,-5.05562,218.211,1399.57,-103.631,323.946,1331.15
304,0,42.7147,518.48,1039.04,27.5198,414.56,1266.5,-3.64299,224.847,1407.9,-102.724,328.664,1336.96
305,0,41.8799,514.424,1039.77,27.7094,416.571,1267.97,-2.28088,231.415,1415.78,-101.832,333.535,1342.4
306,0,41.039,510.258,1040.45,27.8834,418.343,1269.02,-0.951777,238.062,1423.18,-100.518,337.517,1347.06
307,0,40.2851,505.926,1041,27.954,419.784,1269.6,0.478294,244.645,1430,-99.6365,342.065,1351.47
308,0,39.4707,501.518,1041.56,27.9825,420.927,1269.79,2.01302,251.198,1436.41,-98.668,346.49,1355.41
309,0,38.5956,497.044,1042.08,27.9059,421.771,1269.66,3.49832,257.775,1442.14,-97.7056,350.898,1358.82
310,0,37.8359,492.467,1042.58,27.8439,422.4,1269.24,4.94922,264.42,1447.53,-96.704,355.113,1361.84
311,0,37.0121,487.762,1043.16,27.73,422.78,1268.6,6.43953,270.989,1452.35,-95.6348,359.169,1364.45
312,0,36.2007,482.956,1043.79,27.6272,422.892,1267.69,7.86036,277.387,1456.64,-94.6,363.08,1366.64
313,0,35.3556,478.075,1044.39,27.5338,422.814,1266.58,9.37566,283.636,1460.36,-93.5295,366.785,1368.37
314,0,34.5755,473.156,1044.94,27.4582,422.509,1265.24,10.7936,289.803,1463.53,-92.5901,370.325,1369.64
315,0,33.7797,468.268,1045.34,27.4154,422.07,1263.68,12.1354,295.848,1466.11,-91.6817,373.715,1370.39
316,0,33.1005,463.434,1045.61,27.3317,421.491,1261.9,13.4758,301.691,1468.06,-90.932,376.907,1370.67
317,0,32.3297,458.804,1045.68,27.3162,420.88,1259.9,14.7388,307.297,1469.46,-90.2901,379.941,1370.52
318,0,31.5235,454.261,1045.57,27.2813,420.123,1257.67,15.9428,312.685,1470.37,-89.6189,382.727,1369.95
319,0,30.707,450.053,1045.34,27.1679,419.425,1255.26,17.0422,317.731,1470.78,-88.9752,385.314,1369.1
320,0,29.8479,446.084,1044.99,27.0985,418.571,1252.77,18.1139,322.386,1470.83,-88.4074,387.79,1367.95
321,0,28.8802,442.416,1044.47,26.9624,417.739,1250.26,19.0987,326.687,1470.58,-87.8236,389.966,1366.64
322,0,27.9455,439.112,1043.84,26.7518,416.792,1247.84,20.083,330.609,1470.15,-87.2308,391.908,1365.28
323,0,26.881,436.219,1043.29,26.5295,415.934,1245.6,20.8753,334.06,1469.55,-86.7555,393.622,1363.97
324,0,25.8808,433.487,1042.7,26.3092,415.064,1243.57,21.5899,337.128,1468.95,-86.3597,395.096,1362.71
325,0,25.0616,431.106,1042.08,26.0888,414.253,1241.8,22.2405,339.749,1468.37,-85.9661,396.447,1361.62
326,0,24.3399,429.001,1041.54,25.9857,413.546,1240.35,22.7733,341.933,1467.86,-85.6188,397.605,1360.81
327,0,23.7737,427.137,1041.17,25.9403,412.787,1239.23,23.2642,343.711,1467.46,-85.2482,398.682,1360.1
328,0,23.4351,425.492,1040.89,25.9428,412.233,1238.44,23.6324,345.085,1467.19,-84.9301,399.508,1359.62
329,0,23.3148,423.985,1040.71,26.1228,411.579,1237.93,23.9293,346.145,1467.01,-84.5971,400.306,1359.32
330,0,23.3518,422.58,1040.63,26.3283,411.017,1237.58,24.1316,346.949,1466.89,-84.3278,400.901,1359.09
331,0,23.51,421.267,1040.59,26.5041,410.559,1237.37,24.3499,347.563,1466.82,-84.0076,401.358,1358.92
332,0,23.7312,420.122,1040.5,26.765,410.049,1237.21,24.4865,347.904,1466.75,-83.7391,401.777,1358.76
333,0,23.9317,419.142,1040.45,27.0011,409.516,1237.06,24.5749,348.065,1466.71,-83.5384,402.119,1358.59
334,0,24.1924,418.303,1040.39,27.2137,409.085,1236.85,24.5777,348.064,1466.71,-83.3271,402.325,1358.46
335,0,24.4565,417.561,1040.32,27.3836,408.638,1236.72,24.5544,347.9,1466.67,-83.129,402.396,1358.34
336,0,24.7504,416.947,1040.26,27.579,408.103,1236.61,24.4571,347.573,1466.67,-82.9536,402.376,1358.22
337,0,25.0238,416.569,1040.19,27.7907,407.7,1236.58,24.2671,347.068,1466.67,-82.8266,402.261,1358.15
338,0,25.3671,416.317,1040.13,27.9034,407.338,1236.65,24.0598,346.402,1466.72,-82.769,402.067,1358.16
339,0,25.776,416.313,1040.12,28.0796,406.907,1236.76,23.7571,345.55,1466.81,-82.7678,401.773,1358.23
340,0,26.1801,416.45,1040.15,28.2467,406.472,1236.93,23.3823,344.558,1466.91,-82.8013,401.394,1358.37
341,0,26.6226,416.773,1040.19,28.3492,406.041,1237.23,23.0194,343.361,1467.05,-82.8598,400.839,1358.57
342,0,27.1472,417.289,1040.28,28.4904,405.69,1237.66,22.5275,341.982,1467.22,-82.9865,400.1,1358.8
343,0,27.6379,417.94,1040.42,28.6254,405.222,1238.2,21.9576,340.443,1467.42,-83.2135,399.385,1359.11
344,0,28.1834,418.752,1040.59,28.7716,404.773,1238.8,21.3814,338.685,1467.65,-83.3886,398.381,1359.43
345,0,28.7909,419.553,1040.82,28.8967,404.383,1239.55,20.7497,336.712,1467.9,-83.7101,397.375,1359.8
346,0,29.38,420.49,1041.03,29.0124,403.939,1240.29,19.9935,334.507,1468.14,-83.9664,396.11,1360.25
347,0,29.9153,421.581,1041.3,29.1682,403.421,1241.12,19.1634,332.057,1468.38,-84.2851,394.743,1360.71
348,0,30.5891,422.768,1041.56,29.3719,402.99,1241.96,18.2802,329.323,1468.58,-84.6503,393.234,1361.09
349,0,31.2223,424.148,1041.86,29.4916,402.476,1242.98,17.3122,326.439,1468.79,-85.1052,391.534,1361.55
350,0,31.936,425.586,1042.15,29.6785,401.904,1244.02,16.2874,323.225,1468.93,-85.5406,389.575,1362.04
351,0,32.6487,427.201,1042.48,29.8639,401.408,1245.2,15.2126,319.748,1469.04,-86.0484,387.402,1362.53
352,0,33.3652,429.019,1042.79,29.9646,400.797,1246.45,14.0048,315.958,1469.08,-86.6101,385.073,1363
353,0,34.0557,431.046,1043.11,30.1163,400.16,1247.75,12.7784,311.896,1469.04,-87.2523,382.55,1363.48
354,0,34.7553,433.152,1043.42,30.2755,399.499,1249.14,11.4613,307.5,1468.88,-87.9744,379.807,1363.91
355,0,35.4663,435.405,1043.76,30.3259,398.863,1250.58,10.0383,302.805,1468.56,-88.729,376.839,1364.29
356,0,36.1496,437.703,1044.13,30.4573,398.066,1252.13,8.44196,297.764,1468.06,-89.5292,373.72,1364.57
357,0,36.8211,440.242,1044.53,30.5778,397.327,1253.69,6.84545,292.429,1467.32,-90.3775,370.301,1364.67
358,0,37.5468,442.931,1044.92,30.7217,396.414,1255.24,5.16083,286.709,1466.31,-91.2848,366.656,1364.61
359,0,38.2792,445.761,1045.31,30.8216,395.5,1256.83,3.35671,280.617,1465.01,-92.1744,362.795,1364.4
360,0,38.9995,448.765,1045.71,30.9502,394.351,1258.42,1.51763,274.178,1463.34,-93.2158,358.619,1363.98
361,0,39.8263,451.908,1046.13,30.9251,393.019,1259.99,-0.424257,267.43,1461.31,-94.3297,354.215,1363.35
362,0,40.7341,455.15,1046.52,30.9587,391.754,1261.55,-2.37907,260.377,1458.81,-95.5247,349.634,1362.44
363,0,41.5473,458.542,1046.88,30.8403,390.158,1262.87,-4.42573,253.121,1455.81,-96.723,344.755,1361.22
364,0,42.4678,461.964,1047.22,30.7167,388.481,1263.79,-6.55761,245.664,1452.32,-98.0797,339.82,1359.6
365,0,43.3333,465.352,1047.53,30.5438,386.5,1264.36,-8.61582,238.048,1448.24,-99.3591,334.616,1357.47
366,0,44.2488,468.806,1047.8,30.4679,384.424,1264.82,-10.7768,230.297,1443.56,-100.682,329.313,1354.86
367,0,45.0934,472.338,1048.12,30.316,382.168,1265,-12.8039,222.32,1438.18,-102.06,323.855,1351.75
368,0,45.9806,475.944,1048.51,30.1641,379.647,1264.81,-14.9197,214.277,1432.26,-103.337,318.226,1348.25
369,0,46.8031,479.307,1048.84,29.9842,376.926,1264.18,-16.9631,206.303,1425.98,-104.603,312.485,1344.36
370,0,47.7434,482.388,1049.08,29.7224,374.033,1262.97,-18.9477,198.337,1419.15,-105.771,306.68,1340.06
371,0,48.5798,485.446,1049.3,29.3016,370.783,1261.25,-20.4865,189.92,1411.35,-106.836,300.879,1335.42
372,0,49.391,488.277,1049.53,28.7976,367.403,1259.25,-21.9853,181.714,1403.01,-107.829,295.145,1330.31
373,0,50.2,490.937,1049.64,28.2977,363.695,1256.86,-23.4239,173.592,1394.07,-108.913,289.772,1324.77
374,0,51.1589,493.412,1049.72,27.7882,359.855,1254.11,-24.7226,165.75,1384.58,-109.712,284.324,1318.5
375,0,52.1221,495.776,1049.64,27.3096,356.033,1250.76,-26.1139,158.179,1374.44,-110.409,278.757,1311.53
376,0,53.0512,498.023,1049.29,26.8013,352.325,1246.8,-27.4677,150.741,1363.74,-111.163,273.389,1304.18
377,0,53.991,500.322,1048.7,26.2078,348.849,1242.27,-28.8448,143.433,1352.64,-111.927,268.09,1296.5
378,0,54.9014,502.662,1047.86,25.4408,345.411,1237.42,-30.0334,136.298,1340.94,-112.686,262.666,1288.54
379,0,55.7114,504.967,1046.76,24.5131,341.818,1232.55,-31.1076,129.357,1328.82,-113.57,257.159,1280.34
380,0,56.4169,507.265,1045.44,23.5426,338.048,1227.53,-31.9799,122.637,1316.48,-114.526,251.71,1271.89
381,0,57.1072,509.435,1043.98,22.7635,334.316,1222.25,-32.7599,116.074,1303.9,-115.335,246.417,1263.13
382,0,57.863,511.575,1042.41,22.298,330.629,1216.68,-33.4148,109.935,1291.13,-115.972,241.131,1254.03
383,0,58.5935,513.555,1040.75,22.2688,326.909,1210.87,-33.8955,104.143,1278.15,-116.546,236.46,1244.69
384,0,59.3989,515.373,1039,22.034,322.719,1204.31,-34.3053,98.6353,1265,-116.856,231.944,1235.15
385,0,60.1437,517.095,1037.25,21.8584,319.239,1198.13,-34.5771,93.5153,1251.77,-116.979,227.489,1225.4
386,0,60.8079,518.652,1035.43,21.6999,315.776,1191.85,-34.6994,88.686,1238.39,-116.965,223.313,1215.44
387,0,61.3467,520.169,1033.62,21.5232,312.264,1185.53,-34.8689,84.2678,1225.1,-117.18,219.318,1205.78
388,0,61.7009,521.562,1031.67,21.2927,308.899,1179.19,-34.816,80.1334,1211.63,-117.382,215.434,1195.78
389,0,61.9887,522.838,1029.53,21.0019,305.884,1172.69,-34.9424,76.2611,1198.33,-117.802,211.727,1185.42
390,0,62.1789,523.859,1027.24,20.767,302.865,1166.16,-34.9135,72.7258,1185.11,-118.127,208.265,1175.28
391,0,62.1947,524.99,1024.98,20.5353,299.816,1159.32,-34.8786,69.5504,1172.16,-118.462,204.895,1165.14
392,0,62.4413,525.677,1022.36,20.2608,297.085,1152.47,-34.8329,66.6326,1159.32,-118.802,201.86,1155
393,0,62.7622,526.157,1019.64,20.1027,294.351,1145.71,-34.7375,63.9664,1146.72,-119.036,198.972,1144.93
394,0,63.2079,526.613,1016.97,19.9043,291.678,1138.97,-34.7123,61.5611,1134.38,-119.227,196.198,1135.06
395,0,63.6776,527.005,1014.27,19.8663,289.09,1132.08,-34.72,59.3735,1122.18,-119.355,193.606,1125.1
396,0,64.157,527.335,1011.61,19.8868,286.741,1125.33,-34.6189,57.4164,1110.18,-119.493,191.343,1115.35
397,0,64.5565,527.628,1009,19.793,284.461,1118.71,-34.5549,55.6174,1098.81,-119.644,189.237,1105.87
398,0,64.8983,527.837,1006.53,19.6922,282.262,1112.19,-34.4945,53.9896,1087.83,-119.777,187.312,1096.7
399,0,65.2202,527.914,1004.24,19.5402,280.161,1105.98,-34.4075,52.4698,1077.32,-119.993,185.509,1087.85
400,0,65.526,527.844,1002.16,19.3094,278.035,1099.94,-34.3105,51.1107,1067.31,-120.105,183.814,1079.38
401,0,65.8913,527.63,1000.27,19.2141,276,1094.23,-34.2145,49.8816,1057.76,-120.267,182.196,1071.4
402,0,66.3307,527.374,998.601,19.1266,274.041,1088.82,-34.0588,48.6934,1048.78,-120.405,180.625,1063.89
403,0,66.8822,527.21,997.204,19.1498,272.274,1083.68,-33.9435,47.7237,1040.38,-120.376,179.232,1056.9
404,0,67.3306,526.882,995.709,19.3308,270.718,1078.9,-33.7975,46.8596,1032.59,-120.341,178.051,1050.52
405,0,67.7978,526.506,994.256,19.6071,269.341,1074.42,-33.6614,46.1833,1025.49,-120.229,177.06,1044.7
406,0,68.2877,526.215,992.86,19.9524,268.102,1070.33,-33.3118,45.5539,1019.03,-119.944,176.318,1039.49
407,0,68.7633,526.063,991.507,20.3492,267.001,1066.75,-33.0447,45.1049,1013.19,-119.52,175.739,1034.89
408,0,69.1717,525.994,990.262,20.7169,266.194,1063.5,-32.6278,44.7722,1008.07,-119.113,175.32,1030.89
409,0,69.5568,526.043,989.163,21.1284,265.603,1060.86,-32.2562,44.5916,1003.74,-118.623,174.963,1027.53
410,0,69.8612,526.208,988.157,21.5246,265.257,1058.59,-31.848,44.5401,1000.23,-118.273,174.722,1024.84
411,0,70.1471,526.427,987.266,21.9145,265.12,1056.89,-31.442,44.5681,997.638,-117.844,174.652,1022.81
412,0,70.4187,526.725,986.544,22.3206,265.224,1055.65,-30.9426,44.7375,995.727,-117.379,174.693,1021.49
413,0,70.6955,527.139,985.934,22.7673,265.424,1054.86,-30.5137,44.9303,994.767,-116.902,174.891,1020.83
414,0,70.998,527.551,985.512,23.2249,265.918,1054.55,-30.064,45.264,994.556,-116.42,175.318,1020.79
415,0,71.3603,528.043,985.241,23.6795,266.542,1054.78,-29.5972,45.7311,995.102,-115.905,175.843,1021.42
416,0,71.7273,528.582,985.188,24.1084,267.317,1055.53,-29.2243,46.3176,996.503,-115.513,176.557,1022.64
417,0,72.1776,529.22,985.32,24.5973,268.324,1056.81,-28.6826,47.0567,998.777,-114.987,177.306,1024.62
418,0,72.5806,529.86,985.662,25.0541,269.482,1058.56,-28.272,47.8358,1001.76,-114.584,178.272,1027.2
419,0,73.0311,530.587,986.156,25.5924,270.831,1060.82,-27.8624,48.7918,1005.58,-114.098,179.335,1030.41
420,0,73.466,531.372,986.794,26.1328,272.353,1063.56,-27.5538,49.792,1010.31,-113.65,180.598,1034.25
421,0,73.8064,532.165,987.564,26.6616,274.059,1066.77,-27.1363,51.0142,1015.69,-113.157,182,1038.71
422,0,74.2004,533.081,988.471,27.2576,275.99,1070.35,-26.7272,52.3022,1021.8,-112.693,183.544,1043.71
423,0,74.5202,533.901,989.475,27.7787,278.022,1074.37,-26.2222,53.7421,1028.57,-112.209,185.233,1049.27
424,0,74.8171,534.79,990.59,28.2983,280.273,1078.78,-25.7576,55.3546,1036.11,-111.725,187.066,1055.33
425,0,75.1294,535.491,991.665,28.8307,282.706,1083.53,-25.2331,57.1154,1044.28,-111.264,189.049,1061.91
426,0,75.3872,536.315,992.962,29.3924,285.222,1088.71,-24.6797,59.026,1053.14,-110.7,191.179,1069
427,0,75.6953,537.118,994.423,29.9852,287.9,1094.15,-24.0793,61.0685,1062.58,-110.116,193.512,1076.54
428,0,76.0188,537.929,996.008,30.6863,290.761,1099.9,-23.4799,63.3547,1072.56,-109.41,196.038,1084.55
429,0,76.3682,538.595,997.598,31.4076,293.747,1105.94,-22.7912,65.8084,1083.08,-108.632,198.707,1092.95
430,0,76.7466,539.254,999.332,32.2283,296.854,1112.26,-22.0278,68.4669,1094.09,-107.815,201.611,1101.74
431,0,77.1939,539.821,1001.12,33.1354,300.02,1118.65,-21.1018,71.2884,1105.85,-106.96,204.661,1110.91
432,0,77.6007,540.292,1003.1,33.9923,303.388,1125.4,-20.1443,74.3392,1117.72,-106.084,207.867,1120.44
433,0,78.0248,540.698,1005.18,34.9479,306.857,1132.28,-19.1884,77.6322,1129.97,-105.109,211.285,1130.25
434,0,78.6778,540.606,1006.98,35.916,310.323,1139.19,-18.2569,81.226,1142.68,-104.071,214.893,1140.41
435,0,79.1423,540.612,1009,36.947,314.002,1146.25,-17.2097,85.0554,1155.65,-102.957,218.704,1150.75
436,0,79.5678,540.524,1011.11,37.9746,317.699,1153.42,-16.1099,89.0641,1168.88,-101.915,222.848,1161.09
437,0,80.0831,540.204,1013.16,38.9438,321.573,1160.71,-14.9807,93.3487,1182.3,-100.62,226.802,1171.59
438,0,80.5701,539.722,1015.31,40.0665,325.428,1167.84,-13.9482,97.8627,1196.05,-99.3449,231.126,1182.22
439,0,81.0302,539.009,1017.38,41.2532,329.289,1174.98,-12.5992,102.723,1209.9,-97.9533,235.569,1193.26
440,0,81.4312,538.12,1019.47,42.4349,333.269,1181.92,-11.3892,107.809,1223.73,-96.6005,240.272,1203.86
441,0,81.7523,537.057,1021.47,43.6064,337.392,1188.94,-10.0614,113.184,1237.65,-95.1965,245.143,1214.53
442,0,81.9935,535.77,1023.37,45.0049,341.372,1195.69,-8.59843,118.861,1251.46,-93.7857,250.37,1225.2
443,0,82.2072,534.334,1025.2,46.3376,345.55,1202.3,-7.15344,124.778,1265.18,-92.14,255.725,1235.74
444,0,82.3765,532.665,1026.86,47.54,349.984,1208.67,-5.52496,131.016,1278.67,-90.143,260.826,1246.05
445,0,82.4321,530.798,1028.41,49.0711,354.425,1215.02,-3.8971,137.44,1292.01,-88.6696,266.8,1256.21
446,0,82.5658,528.84,1029.85,50.1866,358.385,1220.53,-2.20823,144.194,1305.12,-86.8959,272.647,1266
447,0,82.6119,526.628,1031.14,51.4723,362.42,1225.86,-0.517946,151.141,1317.85,-85.1857,278.67,1275.45
448,0,82.6733,524.258,1032.31,52.9012,366.572,1231.02,1.2363,158.342,1330.31,-83.3755,284.775,1284.5
449,0,82.7446,521.648,1033.4,54.1213,370.482,1235.68,3.03138,165.755,1342.4,-81.6202,291.05,1293.19
450,0,82.6903,518.923,1034.42,55.4139,374.478,1240.06,4.8583,173.39,1354.08,-79.8801,297.529,1301.5
451,0,82.533,515.953,1035.33,56.6405,378.284,1244.05,6.6966,181.237,1365.38,-78.1778,304.034,1309.45
452,0,82.2898,512.798,1036.17,57.7974,382.047,1247.66,8.53531,189.233,1376.21,-76.1315,310.15,1316.59
453,0,81.9774,509.491,1036.97,58.889,385.569,1250.89,10.3699,197.415,1386.6,-74.3889,316.576,1323.51
