Trajectories
100
,,Ben_Johnston:Base,,,Ben_Johnston:L5,,,Ben_Johnston:UpperVert,,,Ben_Johnston:Shoulder,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
212,0,-19.5613,432.758,1049.68,15.7847,342.96,1243.97,125.298,166.167,1411.52,-17.8324,170.247,1350.94
213,0,-21.7758,435.856,1049.91,17.6167,340.435,1242.66,131.337,158.331,1401.41,-13.0049,163.678,1344.38
214,0,-23.9459,438.678,1050.07,19.5696,337.588,1240.87,137.263,150.633,1390.54,-8.19099,157.045,1336.95
215,0,-26.1211,441.384,1050.08,21.5272,334.668,1238.51,143.024,143.196,1379.03,-3.48058,150.528,1328.83
216,0,-28.1555,443.846,1049.89,23.6248,331.53,1235.77,148.585,135.926,1367,1.05923,143.979,1320.11
217,0,-30.1014,446.159,1049.49,25.9059,328.275,1232.59,153.952,128.898,1354.36,5.48318,137.492,1310.78
218,0,-31.8266,448.33,1049,28.2885,324.874,1228.94,159.227,122.058,1341.19,9.78089,131.161,1300.95
219,0,-33.3263,450.24,1048.46,30.6828,321.512,1224.88,164.319,115.437,1327.58,14.0553,124.909,1290.65
220,0,-34.5471,452.02,1047.89,33.1884,318.005,1220.65,169.242,109.082,1313.48,18.2103,118.892,1280.02
221,0,-35.5659,453.744,1047.38,35.7779,314.466,1216.36,173.961,102.923,1299.01,22.0581,112.912,1269.24
222,0,-36.3374,455.258,1046.79,38.4953,310.917,1211.87,178.428,97.0994,1284.24,26.0384,107.258,1257.76
223,0,-36.8706,456.559,1046.1,41.2292,307.348,1207.06,182.621,91.5702,1269.31,29.8533,101.889,1246.12
224,0,-37.154,457.687,1045.11,43.949,303.855,1201.87,186.547,86.3642,1254.3,33.3704,96.7049,1234.44
225,0,-37.2444,458.65,1043.81,46.7185,300.385,1196.32,190.26,81.5584,1239.25,36.6734,91.7821,1222.72
226,0,-37.1796,459.515,1042.32,49.5386,297.043,1190.38,193.706,77.0641,1224.2,39.8581,87.2224,1211
227,0,-36.8837,460.253,1040.53,52.3503,293.752,1184.02,196.982,72.9154,1209.16,42.9099,83.0635,1199.28
228,0,-36.4474,460.818,1038.5,55.178,290.575,1177.45,200.04,69.1087,1194.19,45.9006,79.2694,1187.58
229,0,-35.8312,461.363,1036.31,58.0471,287.506,1170.68,202.934,65.5857,1179.27,48.7392,75.8271,1176.01
230,0,-35.0995,461.757,1034.03,60.889,284.5,1163.91,205.611,62.3029,1164.51,51.3994,72.6572,1164.6
231,0,-34.2877,461.998,1031.66,63.6846,281.531,1156.97,208.015,59.2705,1150.04,54.0257,69.8569,1153.4
232,0,-33.4837,462.095,1029.35,66.4586,278.668,1150.27,210.219,56.452,1135.68,56.026,66.845,1142.41
233,0,-32.6544,462.024,1027,68.9,275.835,1143.69,212.186,53.9015,1121.93,58.2414,64.1207,1131.48
234,0,-31.8859,461.828,1024.63,71.5032,273.154,1137.16,213.976,51.5502,1108.67,60.2738,61.591,1120.58
235,0,-31.1356,461.44,1022.28,73.8282,270.568,1130.75,215.534,49.4412,1095.86,62.2107,59.14,1110.14
236,0,-30.4562,460.995,1019.92,76.1089,268.033,1124.51,216.867,47.4632,1083.58,63.8842,56.908,1099.97
237,0,-29.8713,460.516,1017.58,78.1607,265.664,1118.37,218.076,45.7027,1071.89,65.4926,54.7932,1090.3
238,0,-29.3217,459.956,1015.37,80.1992,263.36,1112.53,219.159,44.0039,1060.98,66.8131,52.8496,1081.03
239,0,-28.7736,459.365,1013.35,82.1427,261.092,1106.9,220.092,42.5357,1050.19,68.1067,51.0251,1072.22
240,0,-28.2645,458.716,1011.52,84.0573,258.842,1101.58,221.023,41.1754,1040.22,69.3365,49.2725,1063.88
241,0,-27.7406,457.933,1009.91,85.8936,256.644,1096.48,221.967,39.929,1030.93,70.5385,47.6233,1056.04
242,0,-27.2641,457.087,1008.52,87.5029,254.711,1091.78,222.765,38.826,1022.27,71.6281,46.1378,1048.71
243,0,-26.8633,456.074,1007.3,88.9809,252.776,1087.37,223.346,37.7706,1014.35,72.6328,44.702,1041.82
244,0,-26.4811,455.047,1006.27,90.2726,250.956,1083.31,224.004,36.9221,1007,73.5113,43.4464,1035.4
245,0,-26.2038,454.006,1005.27,91.4073,249.239,1079.55,224.553,36.1433,1000.28,74.2754,42.2726,1029.43
246,0,-26.1117,452.974,1004.34,92.2956,247.773,1076.18,225.054,35.5119,994.182,74.8499,41.2227,1023.95
247,0,-26.1002,452.07,1003.56,93.0545,246.378,1073.09,225.403,34.9577,988.734,75.3527,40.3049,1019.04
248,0,-26.1358,451.177,1002.76,93.7206,245.184,1070.33,225.922,34.6027,983.786,75.7988,39.5305,1014.69
249,0,-26.1892,450.441,1001.9,94.2573,244.114,1067.87,226.202,34.2727,979.527,76.2707,38.8225,1010.75
250,0,-26.2516,449.781,1001.09,94.7502,243.171,1065.72,226.676,34.0544,975.697,76.6823,38.1466,1007.33
251,0,-26.3733,449.275,1000.31,95.0835,242.404,1063.84,226.844,33.79,972.558,76.9468,37.6342,1004.43
252,0,-26.4697,448.868,999.583,95.3427,241.737,1062.26,226.917,33.5475,969.9,77.2221,37.1559,1001.95
253,0,-26.582,448.531,998.892,95.4938,241.209,1060.89,226.922,33.3303,967.819,77.3972,36.7636,999.962
254,0,-26.7263,448.198,998.305,95.559,240.809,1059.72,227.04,33.2181,966.156,77.5949,36.4405,998.391
255,0,-26.9637,447.901,997.771,95.505,240.541,1058.76,227.068,33.1612,964.967,77.7246,36.2319,997.248
256,0,-27.3561,447.635,997.261,95.3351,240.375,1058,227.234,33.2965,964.157,77.7449,36.122,996.391
257,0,-27.8411,447.437,996.848,95.0403,240.346,1057.46,227.224,33.4486,963.831,77.7654,36.1121,995.924
258,0,-28.4276,447.322,996.489,94.677,240.404,1057.11,227.361,33.7465,963.839,77.726,36.1767,995.75
259,0,-28.9783,447.261,996.201,94.2618,240.525,1056.93,227.313,33.9825,964.184,77.6759,36.2559,995.914
260,0,-29.5534,447.274,995.988,93.8049,240.755,1056.94,227.243,34.2579,964.832,77.5812,36.406,996.322
261,0,-30.1096,447.346,995.887,93.3483,241.063,1057.15,227.143,34.533,965.729,77.4068,36.6282,997.013
262,0,-30.5366,447.482,995.858,92.9257,241.427,1057.53,226.942,34.8018,966.966,77.1993,36.9473,997.947
263,0,-30.8945,447.709,995.914,92.4787,241.906,1058.05,226.765,35.0908,968.39,77.0381,37.2276,999.146
264,0,-31.1716,447.999,996.078,92.067,242.438,1058.71,226.568,35.4559,970.029,76.7981,37.6336,1000.55
265,0,-31.3963,448.294,996.295,91.6623,243.035,1059.52,226.303,35.8037,971.941,76.5945,37.9936,1002.19
266,0,-31.6045,448.681,996.622,91.2657,243.669,1060.47,226.008,36.1711,974.013,76.3672,38.4541,1004.07
267,0,-31.8191,449.04,996.982,90.7983,244.388,1061.53,225.769,36.5886,976.392,76.0786,38.9616,1006.1
268,0,-32.0891,449.453,997.476,90.3026,245.168,1062.74,225.479,37.0644,978.955,75.7905,39.5578,1008.35
269,0,-32.3756,449.849,998.055,89.7355,245.968,1064.08,225.357,37.6521,981.679,75.5429,40.1681,1010.71
270,0,-32.6728,450.237,998.694,89.1497,246.858,1065.59,225.11,38.1963,984.654,75.161,40.862,1013.35
271,0,-32.9638,450.696,999.429,88.5415,247.752,1067.29,224.798,38.7183,987.87,74.9084,41.459,1016.22
272,0,-33.2393,451.239,1000.24,87.964,248.69,1069.16,224.531,39.333,991.424,74.5721,42.191,1019.34
273,0,-33.4449,451.734,1001.1,87.2955,249.748,1071.17,224.311,39.9958,995.229,74.2078,42.9564,1022.73
274,0,-33.6687,452.274,1002.01,86.5978,250.851,1073.39,223.983,40.7155,999.409,73.7676,43.8159,1026.45
275,0,-33.9301,452.847,1002.87,85.782,252.063,1075.8,223.539,41.4598,1004.01,73.3042,44.7397,1030.4
276,0,-34.3006,453.432,1003.83,84.8735,253.388,1078.31,223.118,42.3103,1008.97,72.6597,45.8531,1034.67
277,0,-34.6908,454.011,1004.87,83.8452,254.822,1081.03,222.701,43.2698,1014.36,72.041,46.9988,1039.32
278,0,-35.1725,454.62,1005.96,82.7534,256.288,1083.93,222.158,44.1669,1020.17,71.4051,48.1149,1044.31
279,0,-35.7107,455.217,1007.07,81.5936,257.86,1087.02,221.782,45.3357,1026.49,70.6799,49.3992,1049.69
280,0,-36.2427,455.875,1008.2,80.3208,259.589,1090.26,221.314,46.5049,1033.47,69.9309,50.8123,1055.53
281,0,-36.7673,456.527,1009.39,78.9906,261.365,1093.77,220.737,47.89,1040.64,69.1967,52.3073,1061.73
282,0,-37.32,457.214,1010.59,77.5064,263.336,1097.45,220.089,49.4634,1048.22,68.3064,53.9952,1068.38
283,0,-37.8605,457.957,1011.82,75.87,265.377,1101.41,219.437,51.169,1056.53,67.2899,55.778,1075.53
284,0,-38.38,458.593,1013.11,74.1864,267.477,1105.62,218.626,52.9541,1065.47,66.08,57.6609,1083.05
285,0,-38.9128,459.318,1014.41,72.4035,269.683,1110.08,217.737,54.8643,1074.84,64.9055,59.6271,1090.93
286,0,-39.41,459.972,1015.78,70.5847,271.991,1114.75,216.658,56.8477,1084.67,63.5004,61.8536,1099.13
287,0,-39.9206,460.641,1017.19,68.6199,274.431,1119.7,215.395,58.9453,1094.98,61.9454,64.1666,1107.77
288,0,-40.3897,461.254,1018.64,66.9577,277.01,1124.73,214.085,61.3049,1105.92,60.266,66.7657,1116.8
289,0,-40.8401,461.77,1020.17,64.9995,279.681,1129.95,212.522,63.797,1117.15,58.5992,69.5284,1125.95
290,0,-41.2661,462.263,1021.7,62.9051,282.392,1135.32,210.847,66.4527,1128.69,56.838,72.4697,1135.42
291,0,-41.7143,462.619,1023.31,60.7632,285.158,1140.85,209.034,69.3863,1140.69,54.7745,75.4175,1145.27
292,0,-42.1192,462.851,1024.93,58.4989,288.027,1146.52,207.108,72.5156,1153.02,52.6819,78.7056,1155.39
293,0,-42.482,462.993,1026.56,56.2488,291.011,1152.48,205.002,75.885,1165.61,50.4435,82.0624,1165.71
294,0,-42.8703,463.03,1028.17,53.9668,293.995,1158.07,202.701,79.3951,1178.45,48.0775,85.7035,1176.15
295,0,-43.1504,462.952,1029.76,51.6003,297.045,1163.88,200.173,83.1596,1191.58,45.5059,89.5307,1186.58
296,0,-43.3969,462.746,1031.34,49.227,300.143,1169.66,197.377,87.0353,1204.8,42.8228,93.4633,1197.17
297,0,-43.5089,462.392,1032.88,46.8854,303.305,1175.35,194.495,91.2228,1218.17,39.9864,97.6002,1207.79
298,0,-43.5317,461.871,1034.42,44.5367,306.438,1181.06,191.328,95.5611,1231.62,36.9549,101.883,1218.49
299,0,-43.46,461.207,1035.9,42.173,309.656,1186.66,188.018,100.113,1245.1,33.8187,106.376,1229.13
300,0,-43.2299,460.431,1037.33,39.8016,312.879,1192.12,184.565,104.912,1258.56,30.5162,111.055,1239.92
301,0,-42.9584,459.417,1038.7,37.4462,316.128,1197.52,180.89,109.97,1271.98,27.0358,115.913,1250.64
302,0,-42.5438,458.263,1039.99,35.0592,319.352,1202.68,177.032,115.208,1285.28,23.8206,121.079,1260.92
303,0,-41.9969,456.951,1041.21,32.7003,322.57,1207.6,172.942,120.741,1298.46,20.1583,126.397,1271.12
304,0,-41.3595,455.445,1042.36,30.3341,325.811,1212.33,168.678,126.479,1311.41,16.3832,131.79,1281.12
305,0,-40.6136,453.755,1043.35,27.9166,328.965,1216.74,164.141,132.444,1324.12,12.4441,137.302,1290.74
306,0,-39.8125,451.955,1044.25,25.4836,332.098,1220.83,159.339,138.661,1336.55,8.30483,142.945,1300.04
307,0,-38.8821,449.961,1045.01,23.0774,335.045,1224.67,154.374,145.047,1348.64,4.06355,148.628,1308.93
308,0,-37.8591,447.756,1045.66,20.6528,337.886,1228.15,149.232,151.622,1360.35,-0.299933,154.359,1317.48
309,0,-36.722,445.423,1046.25,18.2056,340.63,1231.25,143.921,158.325,1371.65,-4.68857,160.115,1325.63
310,0,-35.532,442.865,1046.67,15.8034,343.147,1233.99,138.5,165.117,1382.43,-9.13055,165.877,1333.38
311,0,-34.2196,440.2,1047.05,13.4621,345.511,1236.42,132.906,171.974,1392.7,-13.5927,171.773,1340.63
312,0,-32.7515,437.351,1047.34,11.1104,347.733,1238.5,127.217,178.984,1402.42,-18.0874,177.659,1347.4
313,0,-31.1456,434.35,1047.54,8.82002,349.821,1240.27,121.417,185.934,1411.58,-22.6439,183.487,1353.54
314,0,-29.4192,431.233,1047.67,6.65709,351.681,1241.61,115.562,192.863,1420.14,-27.2242,189.186,1359.11
315,0,-27.6311,427.974,1047.73,4.5798,353.351,1242.59,109.557,199.801,1428.06,-31.9353,195.032,1363.93
316,0,-25.7015,424.619,1047.62,2.52771,354.904,1243.23,103.436,206.763,1435.44,-36.6704,200.62,1368.2
317,0,-23.6968,421.188,1047.39,0.630933,356.307,1243.44,97.3245,213.579,1442.05,-41.2479,205.91,1371.84
318,0,-21.6165,417.705,1047.03,-1.171,357.506,1243.33,91.2068,220.289,1447.91,-45.9178,211.26,1374.94
319,0,-19.5468,414.167,1046.54,-2.90106,358.575,1242.89,84.4164,228.193,1453.79,-50.5519,216.476,1377.4
320,0,-17.4801,410.585,1045.92,-4.47755,359.367,1242.13,78.2921,234.707,1457.99,-54.9784,221.457,1379.34
321,0,-15.415,406.997,1045.17,-5.97258,360.125,1241.05,72.4136,241.027,1461.89,-59.3845,226.326,1380.61
322,0,-13.3996,403.364,1044.33,-7.39765,360.738,1239.61,66.5765,247.294,1465.11,-63.5689,230.965,1381.43
323,0,-11.3523,399.759,1043.35,-8.69367,361.251,1237.89,60.9941,253.288,1467.6,-67.6425,235.455,1381.67
324,0,-9.32874,396.195,1042.33,-9.86137,361.713,1236.02,55.405,259.197,1469.55,-71.564,239.564,1381.39
325,0,-7.30596,392.779,1041.23,-10.7834,362.043,1233.88,49.3335,266.025,1470.95,-75.3977,243.761,1380.6
326,0,-5.28439,389.506,1040.06,-11.6092,362.328,1231.58,44.8098,270.519,1471.87,-78.9993,247.597,1379.61
327,0,-3.31629,386.349,1038.8,-12.2131,362.516,1229.11,39.8835,275.686,1472.37,-82.4034,251.31,1378.25
328,0,-1.32947,383.229,1037.51,-12.7592,362.722,1226.49,35.3693,280.605,1472.41,-85.6235,254.879,1376.55
329,0,0.644041,380.365,1036.22,-13.1319,362.837,1223.78,30.9293,285.55,1472.23,-88.5308,258.317,1374.74
330,0,2.5236,377.57,1034.87,-13.3403,362.966,1221.07,26.9485,290.04,1471.72,-91.2012,261.593,1372.51
331,0,4.31136,374.981,1033.58,-13.439,363.032,1218.37,23.175,294.435,1471,-93.5988,264.735,1370.3
332,0,6.00085,372.544,1032.39,-13.4146,362.999,1215.71,19.6783,298.54,1470.14,-95.7827,267.761,1367.99
333,0,7.583,370.058,1031.22,-13.3113,362.863,1213.08,16.4961,302.372,1469.09,-97.7781,270.586,1365.67
334,0,9.02181,367.696,1030.16,-13.2141,362.662,1210.57,13.5327,306.094,1467.87,-99.4924,273.246,1363.32
335,0,10.3727,365.297,1029.14,-13.0852,362.316,1208.05,10.6773,309.675,1466.52,-101.242,275.658,1360.98
336,0,11.5467,362.955,1028.29,-12.9804,361.924,1205.64,8.01901,313.008,1465.11,-102.765,277.916,1358.59
337,0,12.6614,360.714,1027.52,-12.9547,361.478,1203.33,5.5204,316.19,1463.59,-104.191,279.907,1356.26
338,0,13.6691,358.447,1026.81,-12.8556,360.937,1201.02,3.32169,319.079,1462.03,-105.548,281.744,1353.94
339,0,14.6219,356.323,1026.16,-12.7647,360.362,1198.87,1.13427,321.842,1460.45,-106.763,283.423,1351.66
340,0,15.4515,354.429,1025.56,-12.6437,359.725,1196.72,-0.800501,324.418,1458.89,-107.918,285.017,1349.44
341,0,16.2507,352.592,1024.94,-12.4672,359.064,1194.71,-2.7479,326.895,1457.3,-109.006,286.417,1347.26
342,0,17.0584,350.973,1024.4,-12.2311,358.505,1192.76,-4.38123,328.995,1455.76,-109.969,287.74,1345.16
343,0,17.834,349.539,1023.93,-11.923,357.799,1190.9,-6.05465,331.031,1454.21,-110.805,288.99,1343.1
344,0,18.5946,348.25,1023.54,-11.6062,357.227,1189.19,-7.5451,332.913,1452.82,-111.591,290.092,1341.14
345,0,19.3539,347.237,1023.29,-11.1985,356.63,1187.6,-8.90869,334.594,1451.47,-112.357,291.034,1339.36
346,0,20.159,346.496,1023.09,-10.8004,356.093,1186.2,-10.2321,336.167,1450.31,-113.029,291.894,1337.74
347,0,20.9737,346.016,1022.98,-10.3579,355.69,1185.09,-11.2755,337.459,1449.29,-113.578,292.728,1336.35
348,0,21.6431,345.853,1022.95,-9.83646,355.391,1184.23,-12.1358,338.559,1448.44,-113.967,293.524,1335.14
349,0,22.302,345.982,1023.02,-9.32693,355.191,1183.64,-12.8769,339.588,1447.76,-114.249,294.208,1334.2
350,0,22.781,346.154,1023.05,-8.77347,355.082,1183.24,-13.458,340.479,1447.25,-114.416,294.935,1333.45
351,0,23.1571,346.327,1023.1,-8.29698,355.078,1183.02,-13.7156,341.116,1446.95,-114.482,295.504,1332.96
352,0,23.4175,346.528,1023.1,-7.82587,355.211,1182.94,-13.8414,341.639,1446.75,-114.439,296.059,1332.69
353,0,23.5996,346.736,1023.1,-7.519,355.399,1183.01,-13.8019,341.96,1446.66,-114.338,296.592,1332.6
354,0,23.6357,346.992,1023.08,-7.25405,355.647,1183.21,-13.5844,342.157,1446.71,-114.188,296.986,1332.65
355,0,23.4123,347.462,1023.04,-7.06052,355.925,1183.49,-13.3416,342.311,1446.88,-114.003,297.299,1332.86
356,0,23.1545,347.943,1023.01,-6.85838,356.19,1183.76,-12.9651,342.277,1447.07,-113.778,297.517,1333.19
357,0,22.8825,348.471,1022.97,-6.62513,356.447,1184.03,-12.3045,342.071,1447.36,-113.398,297.641,1333.58
358,0,22.4877,349.048,1022.96,-6.3725,356.65,1184.42,-11.5105,341.722,1447.75,-112.889,297.676,1334.05
359,0,22.1255,349.663,1023,-6.10057,356.859,1184.88,-10.6727,341.294,1448.22,-112.274,297.59,1334.63
360,0,21.7169,350.386,1023.16,-5.77309,357.025,1185.4,-9.61754,340.742,1448.77,-111.595,297.464,1335.32
361,0,21.3164,351.124,1023.42,-5.44849,357.235,1186.07,-8.50313,339.93,1449.44,-110.734,297.187,1336.11
362,0,20.9678,351.863,1023.81,-5.0889,357.438,1186.84,-7.05441,338.879,1450.23,-109.87,296.811,1337.11
363,0,20.5765,352.766,1024.31,-4.78721,357.701,1187.75,-5.63655,337.714,1451.12,-108.857,296.296,1338.27
364,0,20.2383,353.707,1024.89,-4.55517,357.976,1188.82,-4.0156,336.42,1452.12,-107.815,295.622,1339.6
365,0,19.8249,354.872,1025.52,-4.28356,358.315,1190.08,-2.22051,334.888,1453.27,-106.622,294.869,1341.09
366,0,19.2751,356.242,1026.18,-4.04487,358.691,1191.52,-0.166139,332.977,1454.52,-105.425,293.942,1342.79
367,0,18.5954,357.813,1026.86,-3.88382,359.149,1193.18,2.06028,330.946,1455.9,-104,292.855,1344.67
368,0,17.7686,359.544,1027.5,-3.75953,359.677,1194.96,4.51929,328.667,1457.35,-102.49,291.547,1346.66
369,0,16.7762,361.483,1028.14,-3.67849,360.195,1196.96,7.26086,326.01,1458.83,-100.844,290.135,1348.9
370,0,15.5993,363.572,1028.69,-3.59254,360.803,1198.98,10.2139,323.138,1460.37,-99.0519,288.515,1351.21
371,0,14.2623,365.834,1029.23,-3.48917,361.451,1201.21,13.3774,320.039,1461.97,-97.2046,286.679,1353.69
372,0,12.7433,368.294,1029.77,-3.44349,362.192,1203.53,16.7805,316.608,1463.54,-94.9825,284.724,1356.26
373,0,11.0081,370.814,1030.29,-3.29398,362.896,1205.98,20.4549,312.83,1465.1,-92.713,282.566,1358.93
374,0,9.09728,373.461,1030.89,-3.14977,363.685,1208.57,24.4452,308.805,1466.54,-90.2041,280.17,1361.62
375,0,7.09929,376.124,1031.54,-2.93945,364.441,1211.28,28.6409,304.471,1467.86,-87.5819,277.543,1364.29
376,0,5.04128,378.832,1032.2,-2.76967,365.068,1214.1,33.0667,299.903,1468.95,-84.7544,274.714,1366.9
377,0,2.8227,381.662,1033.03,-2.51141,365.56,1216.94,37.7924,295.023,1469.76,-81.7827,271.699,1369.44
378,0,0.66601,384.443,1033.89,-2.17482,365.923,1219.74,42.7555,289.879,1470.29,-78.5644,268.451,1371.79
379,0,-1.62496,387.292,1034.85,-1.78257,366.188,1222.46,47.8595,284.605,1470.46,-75.1688,264.971,1373.92
380,0,-3.93826,390.178,1035.91,-1.27021,366.251,1225.11,53.3345,278.93,1470.27,-71.5264,261.251,1375.81
381,0,-6.3643,393.17,1036.96,-0.625427,366.192,1227.67,58.8922,273.048,1469.62,-67.6847,257.33,1377.32
382,0,-8.83029,396.261,1038.08,0.134926,365.995,1230.03,64.4794,267.096,1468.45,-63.7034,253.105,1378.51
383,0,-11.264,399.322,1039.21,0.98816,365.615,1232.22,70.2497,260.977,1466.87,-59.5859,248.612,1379.3
384,0,-13.6973,402.46,1040.35,1.91154,365.134,1234.33,76.4077,254.155,1464.46,-55.267,243.892,1379.62
385,0,-16.1862,405.743,1041.5,2.85795,364.638,1236.45,82.2256,248.007,1461.92,-50.9315,238.878,1379.57
386,0,-18.6002,409.124,1042.6,3.94969,363.855,1238.37,88.6102,240.67,1458.45,-46.3942,233.61,1379.07
387,0,-20.9738,412.527,1043.66,5.05562,362.906,1239.95,95.7954,231.977,1453.66,-41.7877,228.113,1378.06
388,0,-23.2459,415.997,1044.69,6.22074,361.687,1241.13,102.026,225.004,1448.94,-37.1073,222.287,1376.51
389,0,-25.5249,419.553,1045.7,7.49054,360.23,1242.03,108.385,217.707,1443.32,-32.2532,216.286,1374.26
390,0,-27.7811,423.231,1046.7,8.92237,358.545,1242.64,114.627,210.28,1436.86,-27.3743,210.004,1371.23
391,0,-29.9779,426.725,1047.55,10.5172,356.593,1242.82,120.812,202.875,1429.62,-22.5082,203.594,1367.46
392,0,-32.0453,430.114,1048.3,12.2141,354.518,1242.41,127.009,195.458,1421.64,-17.5845,197.09,1362.88
393,0,-34.0129,433.356,1048.87,13.9813,352.351,1241.51,133.056,188.105,1413.01,-12.7587,190.609,1357.54
394,0,-35.8958,436.435,1049.19,15.8854,349.966,1240.08,139.023,180.815,1403.71,-8.03158,184.118,1351.46
395,0,-37.6007,439.336,1049.36,17.9021,347.448,1238.15,144.753,173.662,1393.78,-3.36152,177.656,1344.69
396,0,-39.2501,442.148,1049.4,20.1304,344.697,1235.82,150.348,166.583,1383.16,1.22445,171.283,1337.22
397,0,-40.8091,444.775,1049.34,22.4551,341.91,1233.05,155.722,159.612,1371.88,5.7917,164.961,1329.1
398,0,-42.163,447.286,1049.25,24.9231,339.041,1229.92,160.923,152.796,1359.98,10.2985,158.7,1320.29
399,0,-43.4013,449.703,1049.08,27.5002,336.135,1226.43,165.952,146.074,1347.58,14.7031,152.563,1310.98
400,0,-44.3978,451.909,1048.75,30.0833,333.178,1222.58,170.721,139.588,1334.74,18.9884,146.304,1301.13
401,0,-45.3133,454,1048.17,32.6785,330.134,1218.33,175.134,133.45,1321.57,22.7715,140.592,1290.92
402,0,-46.1157,455.885,1047.31,35.1689,327.096,1213.61,179.178,127.55,1308.16,26.3951,134.861,1280.24
403,0,-46.7935,457.588,1046.19,37.5416,324.005,1208.41,182.906,121.937,1294.44,29.7505,129.376,1269.15
404,0,-47.3678,459.059,1044.81,39.8832,320.805,1202.91,186.383,116.553,1280.5,32.7055,124.04,1258.14
405,0,-47.8594,460.384,1043.29,42.295,317.539,1197.2,189.74,111.357,1266.42,35.7556,119.121,1246.4
406,0,-48.2312,461.567,1041.71,44.6234,314.323,1191.31,193.025,106.442,1252.26,38.8049,114.305,1234.66
407,0,-48.4506,462.661,1040.06,46.9722,311.154,1185.36,196.059,101.763,1238.15,41.6525,109.759,1223.1
408,0,-48.5023,463.673,1038.48,49.2835,307.958,1179.42,198.907,97.397,1224.19,44.3462,105.33,1211.61
409,0,-48.3909,464.484,1036.91,51.5177,304.827,1173.48,201.404,93.3026,1210.35,46.857,101.107,1200.35
410,0,-48.1715,465.106,1035.37,53.5934,301.802,1167.51,203.71,89.4542,1196.72,49.2414,97.0239,1189.17
411,0,-47.824,465.442,1033.85,55.6507,298.785,1161.51,205.786,85.8838,1183.32,51.3242,93.2592,1178.07
412,0,-47.48,465.618,1032.34,57.5441,295.865,1155.58,207.708,82.5031,1170.18,53.3502,89.6853,1167.1
413,0,-47.1407,465.606,1030.8,59.5417,292.925,1149.69,209.411,79.3563,1157.37,55.0738,86.429,1156.4
414,0,-46.8559,465.502,1029.22,61.386,290.08,1143.93,210.99,76.4767,1144.93,56.7182,83.3109,1145.97
415,0,-46.5928,465.286,1027.64,63.2203,287.385,1138.18,212.518,73.9163,1132.92,58.2742,80.4411,1135.87
416,0,-46.3675,465.039,1026.04,64.9724,284.832,1132.67,213.944,71.6027,1121.45,59.8254,77.7984,1126.26
417,0,-46.0903,464.768,1024.4,66.6344,282.49,1127.37,215.206,69.483,1110.4,61.1452,75.3052,1117.2
418,0,-45.7966,464.493,1022.71,68.0441,280.27,1122.27,216.338,67.5971,1099.77,62.4307,73.0169,1108.49
419,0,-45.457,464.212,1021.02,69.7128,278.263,1117.23,217.39,65.9493,1089.72,63.6716,71.0327,1100.06
420,0,-44.9919,463.934,1019.33,71.3261,276.439,1112.48,218.352,64.4528,1080.28,64.8512,69.3062,1092.15
421,0,-44.5044,463.674,1017.63,72.8925,274.762,1108.01,219.134,63.1163,1071.33,65.9433,67.8428,1084.77
422,0,-44.0494,463.443,1015.94,74.3724,273.249,1103.74,219.856,61.9108,1062.89,66.8702,66.4576,1077.8
423,0,-43.6085,463.273,1014.26,75.7692,271.904,1099.69,220.481,60.8325,1054.93,67.8777,65.2653,1071.14
424,0,-43.2278,463.087,1012.64,77.0374,270.575,1095.9,221.127,59.8964,1047.55,68.8087,64.1557,1064.86
425,0,-42.9374,462.867,1011.13,78.1151,269.288,1092.42,221.591,59.0778,1040.64,69.5668,63.0597,1059.14
426,0,-42.7093,462.625,1009.68,79.1172,268.137,1089.17,222.12,58.3139,1034.23,70.2861,62.0015,1053.79
427,0,-42.5246,462.33,1008.36,80.0585,267.122,1086.15,222.563,57.6203,1028.46,70.9571,61.1274,1048.82
428,0,-42.3351,462.049,1007.1,80.9345,266.141,1083.32,222.967,57.0127,1023.07,71.5273,60.2858,1044.28
429,0,-42.0965,461.78,1005.94,81.7213,265.241,1080.72,223.306,56.5348,1017.82,71.9847,59.5946,1040.07
430,0,-41.831,461.486,1004.88,82.4157,264.401,1078.26,223.628,56.0332,1013,72.4438,58.8525,1036.12
431,0,-41.5748,461.234,1003.89,83.0279,263.543,1076.05,223.845,55.5262,1008.64,72.9364,58.1699,1032.43
432,0,-41.324,461.024,1003.04,83.5696,262.752,1073.99,224.059,55.0681,1004.65,73.4328,57.4122,1028.99
433,0,-41.0882,460.761,1002.26,84.0462,261.986,1072.08,224.353,54.681,1001.06,73.836,56.7812,1025.89
434,0,-40.8845,460.508,1001.66,84.449,261.302,1070.39,224.66,54.3843,997.839,74.224,56.2005,1023.16
435,0,-40.7312,460.302,1001.13,84.8362,260.716,1068.83,224.893,54.0924,994.988,74.5937,55.7014,1020.72
436,0,-40.6414,460.111,1000.68,85.169,260.23,1067.4,224.982,53.8211,992.462,74.8719,55.4024,1018.59
437,0,-40.5411,459.935,1000.21,85.4338,259.91,1066.14,225.13,53.6853,990.327,75.1033,55.2162,1016.73
438,0,-40.472,459.804,999.767,85.6612,259.658,1065.02,225.378,53.6748,988.357,75.3538,55.1171,1015.1
