Joints
100
,,Ben_Johnston:World_Lower,,,,,,Ben_Johnston:World_Upper,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm,deg,deg,deg,mm,mm,mm

Segments
100
,,Ben_Johnston:Lower,,,,,,Ben_Johnston:Upper,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm,deg,deg,deg,mm,mm,mm

Trajectories
100
,,Ben_Johnston:Base,,,Ben_Johnston:L5,,,Ben_Johnston:UpperVert,,,Ben_Johnston:Shoulder,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,206.662,-22.0634,1010.35,193.859,-21.7312,1179.43,213.386,-24.9814,1398.85,195.294,98.4072,1398.36
2,0,206.62,-22.1008,1010.32,193.851,-21.7706,1179.4,213.433,-25.0285,1398.83,195.47,98.4104,1398.31
3,0,206.595,-22.1344,1010.34,193.885,-21.7842,1179.4,213.49,-25.0673,1398.79,195.473,98.3608,1398.28
4,0,206.558,-22.1572,1010.32,193.912,-21.7817,1179.37,213.544,-25.0898,1398.79,195.475,98.2888,1398.24
5,0,206.549,-22.1792,1010.31,193.962,-21.8094,1179.36,213.579,-25.1319,1398.81,195.556,98.2766,1398.22
6,0,206.566,-22.1846,1010.28,194.011,-21.801,1179.33,213.628,-25.1453,1398.78,195.597,98.2603,1398.19
7,0,206.599,-22.1838,1010.27,194.013,-21.7823,1179.33,213.675,-25.1381,1398.77,195.648,98.2703,1398.17
8,0,206.627,-22.1879,1010.25,194.06,-21.7331,1179.31,213.753,-25.1189,1398.75,195.735,98.3141,1398.11
9,0,206.628,-22.1699,1010.24,194.082,-21.749,1179.29,213.841,-25.1056,1398.74,195.776,98.3176,1398.07
10,0,206.664,-22.1504,1010.23,194.152,-21.7562,1179.29,213.914,-25.1,1398.68,195.902,98.344,1398.03
11,0,206.69,-22.149,1010.2,194.214,-21.7552,1179.27,214.019,-25.0978,1398.66,196.001,98.3627,1397.99
12,0,206.726,-22.1296,1010.19,194.265,-21.7659,1179.24,214.119,-25.0643,1398.63,196.177,98.4189,1397.93
13,0,206.762,-22.1089,1010.19,194.362,-21.7897,1179.23,214.265,-25.0788,1398.59,196.276,98.4178,1397.86
14,0,206.795,-22.1058,1010.19,194.424,-21.7862,1179.19,214.422,-25.0842,1398.51,196.408,98.4695,1397.81
15,0,206.823,-22.1045,1010.19,194.538,-21.793,1179.18,214.501,-25.0867,1398.46,196.501,98.4644,1397.75
16,0,206.864,-22.1029,1010.18,194.605,-21.7507,1179.13,214.601,-25.0847,1398.43,196.551,98.4519,1397.74
17,0,206.887,-22.0731,1010.17,194.672,-21.7377,1179.09,214.696,-25.0657,1398.37,196.642,98.4781,1397.69
