Joints
100
,,Ben_Johnston:World_Lower,,,,,,Ben_Johnston:World_Upper,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm,deg,deg,deg,mm,mm,mm

Segments
100
,,Ben_Johnston:Lower,,,,,,Ben_Johnston:Upper,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm,deg,deg,deg,mm,mm,mm

Trajectories
100
,,Ben_Johnston:Base,,,Ben_Johnston:L5,,,Ben_Johnston:UpperVert,,,Ben_Johnston:Shoulder,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,126.975,-83.1678,1005.26,117.218,-92.7156,1177.5,130.952,-115.072,1397.68,174.675,7.39824,1398.13
2,0,126.994,-83.2706,1005.31,117.12,-92.6982,1177.58,130.777,-115.011,1397.78,174.535,7.51376,1398.21
3,0,126.992,-83.2724,1005.39,117.056,-92.6598,1177.66,130.631,-114.922,1397.86,174.372,7.6231,1398.32
4,0,126.982,-83.3171,1005.51,116.97,-92.6335,1177.75,130.449,-114.842,1397.95,174.212,7.69897,1398.4
5,0,126.926,-83.295,1005.66,116.869,-92.5701,1177.81,130.253,-114.763,1398.04,174.029,7.78011,1398.46
6,0,126.894,-83.2655,1005.77,116.753,-92.5031,1177.88,130.081,-114.662,1398.1,173.85,7.8892,1398.52
7,0,126.825,-83.2429,1005.87,116.64,-92.4486,1177.94,129.897,-114.575,1398.15,173.684,7.95708,1398.56
8,0,126.794,-83.218,1005.96,116.542,-92.4133,1177.98,129.7,-114.5,1398.23,173.534,7.996,1398.62
9,0,126.743,-83.2085,1006.01,116.449,-92.3618,1178.05,129.513,-114.416,1398.29,173.405,8.06405,1398.67
10,0,126.732,-83.1631,1006.03,116.333,-92.3102,1178.09,129.339,-114.325,1398.36,173.248,8.14102,1398.72
11,0,126.715,-83.1505,1006.03,116.235,-92.2556,1178.15,129.163,-114.258,1398.39,173.086,8.19774,1398.76
12,0,126.723,-83.1453,1006.03,116.122,-92.2009,1178.18,129.013,-114.19,1398.45,172.939,8.26246,1398.82
13,0,126.718,-83.1169,1006.03,116.023,-92.1456,1178.21,128.84,-114.098,1398.49,172.8,8.35011,1398.86
14,0,126.715,-83.079,1006.02,115.891,-92.1011,1178.25,128.66,-114.057,1398.54,172.659,8.40955,1398.9
15,0,126.665,-83.0484,1006.03,115.782,-92.057,1178.3,128.501,-113.967,1398.6,172.529,8.45392,1398.94
16,0,126.612,-83.039,1006.05,115.689,-92.0065,1178.35,128.341,-113.864,1398.65,172.368,8.509,1398.98
17,0,126.538,-83.0249,1006.09,115.587,-91.9512,1178.4,128.185,-113.771,1398.7,172.225,8.60516,1399.02
