Accl X	Accl Y	Accl Z	Gyro X	Gyro Y	Gyro Z	Mag X	Mag Y	Mag Z	RPkt#	Rtime	LPkt#	Ltime
155	252	3922	-43	-25	26	-30	24	116	11212	835542	11212	73333034
165	267	3898	-43	-25	27	-30	24	116	11213	835640	11213	73333040
172	262	3911	-44	-26	26	-24	20	116	11214	835691	11214	73333040
181	247	3907	-43	-25	27	-24	20	116	11215	835789	11215	73333054
158	247	3924	-45	-25	28	-24	20	112	11216	835840	11216	73333055
156	252	3920	-43	-25	27	-24	20	112	11217	835938	11217	73333056
177	254	3916	-42	-25	22	-28	28	116	11218	835989	11218	73333066
157	261	3908	-43	-24	27	-28	28	116	11219	836087	11219	73333067
171	266	3913	-42	-26	27	-30	30	110	11220	836138	11220	73333079
155	259	3914	-44	-25	26	-30	30	110	11221	836236	11221	73333080
170	250	3939	-42	-23	26	-28	24	112	11222	836287	11222	73333081
164	261	3909	-44	-24	27	-28	24	112	11223	836385	11223	73333091
184	253	3905	-41	-24	24	-23	19	113	11224	836436	11224	73333091
156	273	3914	-43	-23	27	-23	19	113	11225	836534	11225	73333106
160	254	3922	-41	-22	27	-27	25	113	11226	836585	11226	73333108
168	276	3916	-44	-25	25	-27	25	113	11227	836683	11227	73333108
164	266	3929	-41	-26	24	-25	25	111	11228	836734	11228	73333116
166	266	3921	-43	-25	29	-25	25	111	11229	836832	11229	73333117
181	255	3924	-46	-25	26	-23	19	111	11230	836883	11230	73333118
169	267	3895	-45	-25	27	-23	19	111	11231	836981	11231	73333155
166	247	3923	-41	-26	26	-28	28	114	11232	837032	11232	73333156
160	268	3922	-45	-25	26	-28	28	114	11233	837130	11233	73333159
179	256	3928	-45	-24	24	-26	24	110	11234	837181	11234	73333160
169	253	3907	-45	-25	27	-26	24	110	11235	837279	11235	73333163
162	253	3913	-44	-26	23	-26	20	110	11236	837330	11236	73333163
160	256	3922	-44	-25	26	-26	20	110	11237	837428	11237	73333165
150	256	3907	-44	-25	28	-31	21	113	11238	837479	11238	73333180
174	243	3907	-44	-25	25	-31	21	113	11239	837577	11239	73333181
156	259	3933	-42	-24	24	-23	21	109	11240	837628	11240	73333186
156	258	3935	-43	-23	26	-23	21	109	11241	837726	11241	73333186
148	259	3885	-44	-25	26	-22	22	112	11242	837777	11242	73333187
166	250	3900	-47	-24	25	-22	22	112	11243	837875	11243	73333188
162	256	3903	-44	-26	28	-23	25	109	11244	837926	11244	73333188
159	272	3915	-40	-25	27	-23	25	109	11245	838024	11245	73333205
153	251	3910	-41	-27	26	-27	21	117	11246	838075	11246	73333205
145	269	3914	-44	-26	27	-27	21	117	11247	838173	11247	73333208
163	253	3929	-43	-23	25	-24	26	114	11248	838224	11248	73333216
166	250	3919	-42	-24	25	-24	26	114	11249	838322	11249	73333216
170	258	3915	-44	-27	25	-25	27	109	11250	838373	11250	73333230
180	263	3927	-45	-25	27	-25	27	109	11251	838471	11251	73333230
174	266	3910	-42	-26	26	-25	21	115	11252	838522	11252	73333232
163	254	3924	-44	-24	27	-25	21	115	11253	838620	11253	73333237
163	256	3902	-46	-26	27	-31	27	113	11254	838671	11254	73333238
167	253	3921	-44	-23	26	-31	27	113	11255	838770	11255	73333254
171	261	3950	-44	-25	25	-28	22	114	11256	838821	11256	73333254
161	264	3913	-45	-25	26	-28	22	114	11257	838919	11257	73333256
161	245	3919	-41	-25	23	-21	23	109	11258	838970	11258	73333263
159	256	3924	-43	-27	27	-21	23	109	11259	839068	11259	73333263
153	262	3947	-44	-26	27	-27	19	115	11260	839119	11260	73333279
168	255	3898	-47	-24	23	-27	19	115	11261	839217	11261	73333279
154	257	3931	-44	-24	24	-23	21	115	11262	839268	11262	73333284
154	268	3926	-44	-25	26	-23	21	115	11263	839367	11263	73333285
169	262	3914	-39	-27	25	-25	27	107	11264	839418	11264	73333287
173	259	3920	-42	-27	26	-25	27	107	11265	839516	11265	73333304
174	270	3921	-43	-23	28	-28	24	112	11266	839567	11266	73333304
181	260	3933	-44	-23	27	-28	24	112	11267	839665	11267	73333308
154	269	3926	-42	-25	25	-27	23	115	11268	839716	11268	73333308
175	277	3922	-46	-25	29	-27	23	115	11269	839814	11269	73333314
160	262	3908	-40	-28	28	-24	26	110	11270	839865	11270	73333329
176	267	3919	-43	-26	27	-24	26	110	11271	839963	11271	73333335
164	271	3918	-43	-27	26	-24	22	116	11272	840014	11272	73333336
178	257	3908	-47	-24	27	-24	22	116	11273	840113	11273	73333337
160	253	3920	-46	-24	25	-28	26	114	11274	840164	11274	73333337
152	265	3910	-47	-24	28	-28	26	114	11275	840262	11275	73333355
157	260	3925	-44	-24	26	-23	21	117	11276	840313	11276	73333355
167	265	3930	-45	-23	23	-23	21	117	11277	840412	11277	73333358
161	254	3942	-43	-24	29	-26	24	110	11278	840463	11278	73333358
170	269	3935	-41	-23	27	-26	24	110	11279	840561	11279	73333361
162	265	3928	-42	-27	23	-25	21	111	11280	840612	11280	73333379
164	259	3934	-43	-26	25	-25	21	111	11281	840711	11281	73333379
165	257	3902	-42	-27	26	-27	25	107	11282	840761	11282	73333383
174	260	3917	-43	-25	24	-27	25	107	11283	840860	11283	73333384
168	266	3942	-41	-26	26	-25	23	113	11284	840911	11284	73333386
154	264	3943	-43	-23	28	-25	23	113	11285	841009	11285	73333404
157	262	3922	-42	-26	25	-25	19	115	11286	841060	11286	73333404
161	256	3913	-45	-25	26	-25	19	115	11287	841158	11287	73333407
164	272	3922	-43	-27	28	-27	27	115	11288	841209	11288	73333408
155	255	3933	-43	-25	27	-27	27	115	11289	841307	11289	73333410
168	266	3921	-43	-25	29	-28	22	106	11290	841358	11290	73333429
169	249	3922	-45	-25	27	-28	22	106	11291	841456	11291	73333430
168	266	3927	-46	-24	27	-26	20	114	11292	841507	11292	73333434
163	248	3930	-44	-23	25	-26	20	114	11293	841605	11293	73333435
181	267	3941	-43	-26	28	-26	24	114	11294	841656	11294	73333454
168	264	3912	-45	-24	25	-26	24	114	11295	841755	11295	73333455
160	255	3909	-41	-27	25	-25	23	115	11296	841806	11296	73333456
158	265	3917	-43	-25	26	-25	23	115	11297	841904	11297	73333458
163	259	3917	-43	-28	25	-25	25	107	11298	841955	11298	73333459
154	256	3929	-42	-23	24	-25	25	107	11299	842053	11299	73333479
166	265	3933	-41	-23	28	-25	19	113	11300	842104	11300	73333479
163	243	3907	-45	-25	26	-25	19	113	11301	842202	11301	73333482
152	256	3906	-45	-25	25	-25	25	115	11302	842253	11302	73333483
161	262	3903	-44	-23	27	-25	25	115	11303	842352	11303	73333484
164	270	3914	-41	-24	26	-21	25	109	11304	842402	11304	73333504
168	271	3921	-44	-24	25	-21	25	109	11305	842500	11305	73333504
164	251	3917	-42	-24	28	-25	25	115	11306	842551	11306	73333506
172	262	3924	-42	-23	25	-25	25	115	11307	842649	11307	73333507
163	266	3914	-41	-26	25	-28	26	112	11308	842700	11308	73333508
