Accl X	Accl Y	Accl Z	Gyro X	Gyro Y	Gyro Z	Mag X	Mag Y	Mag Z	RPkt#	Rtime	LPkt#	Ltime
440	287	3812	-20	-30	-20	-58	172	180	2942	228044	2942	73291733
453	311	3783	-20	-32	34	-58	172	180	2943	228145	2943	73291748
450	304	3790	-18	-37	49	-59	173	183	2944	228199	2944	73291748
447	302	3778	-20	-33	-32	-59	173	183	2945	228300	2945	73291753
452	289	3801	-22	-32	2	-57	173	179	2946	228354	2946	73291753
452	299	3803	-22	-32	51	-57	173	179	2947	228455	2947	73291757
451	285	3816	-22	-33	61	-57	169	183	2948	228509	2948	73291774
450	303	3802	-19	-33	31	-57	169	183	2949	228610	2949	73291774
436	298	3788	-19	-35	35	-56	174	180	2950	228664	2950	73291778
457	304	3791	-19	-32	75	-56	174	180	2951	228765	2951	73291778
446	294	3785	-20	-33	30	-59	179	177	2952	228819	2952	73291780
442	310	3789	-20	-33	33	-59	179	177	2953	228920	2953	73291798
463	288	3789	-19	-34	16	-52	172	186	2954	228974	2954	73291798
454	302	3786	-22	-33	32	-52	172	186	2955	229075	2955	73291802
443	285	3820	-22	-31	15	-56	174	180	2956	229129	2956	73291802
442	300	3809	-20	-32	-33	-56	174	180	2957	229230	2957	73291823
423	296	3798	-19	-30	12	-61	171	185	2958	229284	2958	73291823
447	308	3790	-19	-30	10	-61	171	185	2959	229385	2959	73291824
440	310	3810	-23	-31	25	-55	175	185	2960	229439	2960	73291827
460	304	3812	-19	-34	58	-55	175	185	2961	229540	2961	73291827
451	295	3804	-22	-36	40	-59	175	179	2962	229594	2962	73291848
454	283	3767	-20	-35	25	-59	175	179	2963	229695	2963	73291848
436	305	3807	-19	-35	7	-60	174	178	2964	229749	2964	73291850
448	316	3798	-20	-33	-26	-60	174	178	2965	229850	2965	73291855
454	307	3792	-17	-34	49	-61	169	179	2966	229904	2966	73291856
473	307	3785	-20	-32	6	-61	169	179	2967	230005	2967	73291873
467	296	3800	-20	-29	8	-59	169	187	2968	230059	2968	73291873
449	306	3792	-21	-32	15	-59	169	187	2969	230160	2969	73291876
443	287	3822	-21	-31	-14	-65	173	185	2970	230214	2970	73291877
438	312	3794	-19	-32	50	-65	173	185	2971	230315	2971	73291877
441	288	3768	-17	-32	-24	-60	176	184	2972	230369	2972	73291897
472	311	3807	-22	-32	16	-60	176	184	2973	230470	2973	73291897
440	302	3770	-20	-34	26	-53	179	185	2974	230524	2974	73291899
424	282	3786	-19	-30	3	-53	179	185	2975	230625	2975	73291901
441	299	3794	-20	-34	47	-56	174	178	2976	230679	2976	73291901
455	300	3816	-20	-34	5	-56	174	178	2977	230780	2977	73291922
446	300	3791	-23	-34	25	-59	173	181	2978	230834	2978	73291922
461	304	3798	-22	-32	55	-59	173	181	2979	230935	2979	73291924
431	295	3786	-20	-33	17	-56	172	190	2980	230989	2980	73291926
433	302	3789	-20	-32	23	-56	172	190	2981	231090	2981	73291926
458	309	3792	-22	-33	-12	-56	172	180	2982	231144	2982	73291947
458	302	3783	-23	-34	10	-56	172	180	2983	231245	2983	73291947
452	305	3812	-21	-34	10	-49	169	183	2984	231299	2984	73291951
422	285	3804	-20	-32	27	-49	169	183	2985	231400	2985	73291951
